"","time","sum_size"
"1",1,1066
"2",2,1000
"3",3,1104
"4",4,1209
"5",5,1070
"6",6,1185
"7",7,1237
"8",8,1491
"9",9,1221
"10",10,1455
"11",11,1509
"12",12,1673
"13",13,1500
"14",14,1499
"15",15,1813
"16",16,1613
"17",17,1604
"18",18,2126
"19",19,2021
"20",20,1837
"21",21,1789
"22",22,2030
"23",23,2155
"24",24,2564
"25",25,2410
"26",26,2220
"27",27,2001
"28",28,1868
"29",29,1781
"30",30,1771
"31",31,1706
"32",32,1743
"33",33,1781
"34",34,1739
"35",35,1711
"36",36,2029
"37",37,2008
"38",38,1754
"39",39,1692
"40",40,1744
"41",41,1941
"42",42,2336
"43",43,2479
"44",44,2227
"45",45,2055
"46",46,2072
"47",47,1797
"48",48,1771
"49",49,2006
"50",50,2199
"51",51,2285
"52",52,2108
"53",53,2253
"54",54,2238
"55",55,2297
"56",56,2127
"57",57,2011
"58",58,2531
"59",59,3003
"60",60,2678
"61",61,2494
"62",62,2423
"63",63,2454
"64",64,2248
"65",65,2877
"66",66,2516
"67",67,2470
"68",68,2390
"69",69,2359
"70",70,2455
"71",71,2410
"72",72,2730
"73",73,2533
"74",74,2240
"75",75,2493
"76",76,2422
"77",77,2873
"78",78,2809
"79",79,2410
"80",80,3135
"81",81,3062
"82",82,3099
"83",83,2980
"84",84,3218
"85",85,3084
"86",86,2839
"87",87,3056
"88",88,3544
"89",89,3590
"90",90,3351
"91",91,3705
"92",92,3496
"93",93,3693
"94",94,3582
"95",95,3378
"96",96,3372
"97",97,3298
"98",98,3245
"99",99,3361
"100",100,3264
"101",101,3335
"102",102,3657
"103",103,3521
"104",104,4176
"105",105,3685
"106",106,3538
"107",107,3895
"108",108,3677
"109",109,3752
"110",110,3711
"111",111,4233
"112",112,3623
"113",113,3614
"114",114,4002
"115",115,4736
"116",116,4216
"117",117,4467
"118",118,4496
"119",119,4886
"120",120,4820
"121",121,5014
"122",122,4600
"123",123,4922
"124",124,4789
"125",125,4901
"126",126,5455
"127",127,4520
"128",128,3883
"129",129,3846
"130",130,3966
"131",131,4152
"132",132,4044
"133",133,4535
"134",134,4338
"135",135,3807
"136",136,4113
"137",137,4490
"138",138,4373
"139",139,4351
"140",140,4286
"141",141,4425
"142",142,4590
"143",143,4464
"144",144,4202
"145",145,4210
"146",146,4880
"147",147,6484
"148",148,2691
"149",149,2241
"150",150,2697
"151",151,2444
"152",152,2371
"153",153,2541
"154",154,2337
"155",155,2085
"156",156,2562
"157",157,2409
"158",158,2254
"159",159,2788
"160",160,2887
"161",161,2711
"162",162,2615
"163",163,2788
"164",164,2776
"165",165,2777
"166",166,2603
"167",167,2625
"168",168,2694
"169",169,2395
"170",170,3036
"171",171,2836
"172",172,2841
"173",173,3216
"174",174,3321
"175",175,2851
"176",176,3009
"177",177,3272
"178",178,3368
"179",179,2886
"180",180,3516
"181",181,3171
"182",182,2986
"183",183,3500
"184",184,3438
"185",185,3540
"186",186,3116
"187",187,3054
"188",188,2861
"189",189,3405
"190",190,3060
"191",191,2749
"192",192,3090
"193",193,3314
"194",194,2935
"195",195,3361
"196",196,3187
"197",197,3055
"198",198,2803
"199",199,2809
"200",200,3166
"201",201,3687
"202",202,3430
"203",203,3601
"204",204,3571
"205",205,3890
"206",206,3833
"207",207,3734
"208",208,3613
"209",209,4071
"210",210,3995
"211",211,4472
"212",212,4051
"213",213,4128
"214",214,3608
"215",215,3730
"216",216,4416
"217",217,3994
"218",218,4327
"219",219,4124
"220",220,4697
"221",221,4283
"222",222,4112
"223",223,4225
"224",224,4514
"225",225,4542
"226",226,4259
"227",227,4759
"228",228,5143
"229",229,4301
"230",230,5380
"231",231,4953
"232",232,4439
"233",233,4582
"234",234,4620
"235",235,4374
"236",236,4820
"237",237,4555
"238",238,4359
"239",239,4342
"240",240,4190
"241",241,4890
"242",242,4137
"243",243,4493
"244",244,4438
"245",245,4237
"246",246,4967
"247",247,4434
"248",248,5293
"249",249,4469
"250",250,4613
"251",251,4663
"252",252,4051
"253",253,4662
"254",254,4594
"255",255,4349
"256",256,4785
"257",257,4545
"258",258,4587
"259",259,4737
"260",260,4705
"261",261,4584
"262",262,4997
"263",263,5173
"264",264,4544
"265",265,5201
"266",266,4601
"267",267,4387
"268",268,5376
"269",269,4066
"270",270,3997
"271",271,4005
"272",272,4184
"273",273,4132
"274",274,4542
"275",275,4122
"276",276,4649
"277",277,4492
"278",278,3953
"279",279,4019
"280",280,3833
"281",281,4390
"282",282,4874
"283",283,5063
"284",284,4655
"285",285,4232
"286",286,4423
"287",287,4397
"288",288,4670
"289",289,4156
"290",290,4277
"291",291,4587
"292",292,4344
"293",293,5234
"294",294,4847
"295",295,4840
"296",296,4851
"297",297,4719
"298",298,4562
"299",299,4672
"300",300,4405
"301",301,4845
"302",302,4510
"303",303,4940
"304",304,5077
"305",305,4728
"306",306,4706
"307",307,5138
"308",308,5073
"309",309,4791
"310",310,4783
"311",311,4778
"312",312,4658
"313",313,5128
"314",314,4962
"315",315,4163
"316",316,4336
"317",317,4681
"318",318,4864
"319",319,4411
"320",320,4743
"321",321,4931
"322",322,4841
"323",323,4869
"324",324,5232
"325",325,4788
"326",326,4927
"327",327,5732
"328",328,4010
"329",329,3510
"330",330,3373
"331",331,3610
"332",332,4302
"333",333,4162
"334",334,4230
