"","time","MR_mean_summ","MR_sd_summ","maladaptation_time"
"721",721,0.616907196866371,0.30834815929417,0
"722",722,0.617292312006745,0.30542524382495,1
"723",723,0.62056015791928,0.297356595493064,0
"724",724,0.60510503863608,0.307868515320699,0
"725",725,0.615398326398342,0.294326106218125,1
"726",726,0.615582061794126,0.289603422451784,1
"727",727,0.580044055534173,0.299615358740815,0
"728",728,0.613679660023224,0.296514059366769,1
"729",729,0.615241543092037,0.294080305483944,0
"730",730,0.612372820144842,0.293211234499698,1
"731",731,0.619228433979158,0.291149350389994,1
"732",732,0.619225032337067,0.28903845084684,0
"733",733,0.593435025388007,0.287159067088961,1
"734",734,0.605773246139382,0.286614434698784,0
"735",735,0.608826093913394,0.284642485510281,1
"736",736,0.575200548651096,0.293907073643864,0
"737",737,0.591006724297044,0.292128223291788,0
"738",738,0.591221869090638,0.28774168984924,0
"739",739,0.590441068297574,0.287164198912363,1
"740",740,0.601144920274477,0.276518529885543,1
"741",741,0.604523084369593,0.298931191506128,0
"742",742,0.610999479918901,0.29160216682874,1
"743",743,0.609766951412752,0.285907514137005,1
"744",744,0.615032148720496,0.290505736841574,0
"745",745,0.589153295343283,0.295998090121282,1
"746",746,0.606245423421343,0.298441602756497,0
"747",747,0.574053288356061,0.304906433705396,0
"748",748,0.591235349160434,0.306345825292325,0
"749",749,0.579286134740325,0.312721086111587,0
"750",750,0.60126661047789,0.304492285868921,1
"751",751,0.605476900968802,0.293391207248692,1
"752",752,0.601172535376023,0.287081735282846,1
"753",753,0.61504362132488,0.29308433215524,0
"754",754,0.61956209601561,0.296351441312353,0
"755",755,0.624448577332358,0.294878252796268,0
"756",756,0.606847776237746,0.291021217336283,1
"757",757,0.622198400647227,0.284604644707436,1
"758",758,0.597704464811572,0.285085288724965,1
"759",759,0.591778914719747,0.30040093495192,0
"760",760,0.621859302708211,0.296433824595409,0
"761",761,0.621072314351605,0.295122256720767,0
"762",762,0.60326467604844,0.301352864021556,0
"763",763,0.606307945947438,0.290357164395945,1
"764",764,0.603535653356848,0.291514892590835,1
"765",765,0.603220088770686,0.290427387745426,1
"766",766,0.613425957263327,0.297907209488339,0
"767",767,0.609925066072533,0.29570966063631,0
"768",768,0.609502697215454,0.296299872207698,1
"769",769,0.593937018345291,0.316939979546561,0
"770",770,0.601332679315864,0.313353525855342,0
"771",771,0.601800444289473,0.307462663739232,0
"772",772,0.591182833293838,0.307440523188454,0
"773",773,0.599757695298255,0.311323520160445,0
"774",774,0.622792601270909,0.300960203001438,1
"775",775,0.609980452890205,0.314192278040668,0
"776",776,0.608296129849022,0.303675031025585,1
"777",777,0.61421274148191,0.300423911173672,1
"778",778,0.602756164028868,0.310449714773816,0
"779",779,0.582940907626534,0.314450155191269,1
"780",780,0.609906984058431,0.308711109633451,0
"781",781,0.60218598461059,0.313205575832685,0
"782",782,0.60951954837529,0.304808281212858,1
"783",783,0.588750847395451,0.306201044191394,0
"784",784,0.598243342457291,0.291484229457279,1
"785",785,0.577499726065903,0.30289510231058,0
"786",786,0.582453988713252,0.298366548294698,1
"787",787,0.599011642953671,0.296302995758681,1
"788",788,0.581768966788289,0.300629134000326,1
"789",789,0.58727752279515,0.308087215073562,0
"790",790,0.573372112087779,0.306945616810164,0
"791",791,0.582990769314256,0.311085259218609,0
"792",792,0.601249185277818,0.300982771845043,0
"793",793,0.571590513387509,0.307675846923063,0
"794",794,0.569621567842801,0.303774276852035,0
"795",795,0.612149370120608,0.30343503647589,0
"796",796,0.608665258151138,0.289479658352902,1
"797",797,0.597944910530757,0.300338879806674,0
"798",798,0.597171863856987,0.305845680935093,0
"799",799,0.572945608518946,0.29900087275705,1
"800",800,0.583624816581166,0.306196054150157,1
"801",801,0.595706654050554,0.297074784505781,1
"802",802,0.601283801521764,0.303474522206954,1
"803",803,0.585677949594304,0.298379077787278,1
"804",804,0.586773089957492,0.300259286238637,1
"805",805,0.589711536708913,0.309666307853557,0
"806",806,0.600242777658647,0.321207689210082,0
"807",807,0.587942635767476,0.322459612976656,0
"808",808,0.598576350314019,0.314558635728649,1
"809",809,0.601861793798197,0.304914699333018,1
"810",810,0.627445843120996,0.300106611204536,1
"811",811,0.612901848168556,0.302979239120777,0
"812",812,0.6088102829931,0.301790054302615,1
"813",813,0.58905795927451,0.297408662597745,0
"814",814,0.602628907139591,0.293581216324697,0
"815",815,0.614071431775995,0.296216915549477,0
"816",816,0.59933550809287,0.298017058381384,0
"817",817,0.609986744792621,0.297493564124194,1
"818",818,0.580019884855166,0.304095818345241,0
"819",819,0.617533810282946,0.307056103742239,0
"820",820,0.602432980493942,0.293986977050047,1
"821",821,0.573860120737433,0.299088761656083,1
"822",822,0.605221146541181,0.299130967787153,0
"823",823,0.600096442881978,0.29610211206565,1
"824",824,0.606565846786016,0.294605412264888,1
"825",825,0.615585591440505,0.292963450481907,1
"826",826,0.613911281742561,0.298952999370711,0
"827",827,0.556425186368338,0.331514994907898,0
"828",828,0.582562840818018,0.309607278867437,1
"829",829,0.582223495942481,0.308398904990567,1
"830",830,0.593722086150655,0.302741134325934,1
"831",831,0.591128804884747,0.300871901043803,1
"832",832,0.591533715096203,0.298699256450029,1
"833",833,0.574195650415542,0.31434143815864,0
"834",834,0.581181591196271,0.307335436658647,0
"835",835,0.582273489343302,0.298204397358375,1
"836",836,0.533768895781725,0.31313863594738,0
"837",837,0.544345283645586,0.303547097069152,1
"838",838,0.569047142305389,0.301703236427602,0
"839",839,0.569892002731139,0.300126631291386,1
"840",840,0.577976829267496,0.301909551171778,1
"841",841,0.564364880825737,0.308450270229828,0
"842",842,0.569785832280238,0.300658640263247,1
"843",843,0.599312133798847,0.299683910301237,1
"844",844,0.577293987426516,0.307039209047699,0
"845",845,0.575404911238865,0.314413832004448,0
"846",846,0.569379470475802,0.317432717207882,1
"847",847,0.573631875458039,0.312800282606346,1
"848",848,0.565278340650612,0.316053904017345,1
"849",849,0.547904297054647,0.322025981500238,0
"850",850,0.554796695279184,0.309832795994432,1
"851",851,0.574927947695011,0.307680007004578,0
"852",852,0.561191992121189,0.308482318759011,0
"853",853,0.547185147187356,0.319530962467668,0
"854",854,0.574206923964876,0.302646813180928,1
"855",855,0.577664878584318,0.303410010725328,1
"856",856,0.579540251988273,0.30620346726096,1
"857",857,0.583933244701884,0.315786326602853,0
"858",858,0.583788283726478,0.309517555628875,1
"859",859,0.55183854966931,0.313546121616434,1
"860",860,0.57812481323229,0.304675242193695,1
"861",861,0.58446369140549,0.304853359822387,0
"862",862,0.593786165037853,0.296843696582481,1
"863",863,0.560080003049646,0.296791453831888,1
"864",864,0.579418705146299,0.293710866859487,1
"865",865,0.561590378301736,0.318316961855429,0
"866",866,0.555334987732112,0.308999743048743,0
"867",867,0.559947468631035,0.310982336540184,0
"868",868,0.572409063365115,0.306634047185324,1
"869",869,0.588363439796643,0.307518381630758,0
"870",870,0.566449421204896,0.316079211049342,0
"871",871,0.568145595732582,0.307751863177517,1
"872",872,0.579585792140093,0.293054535063174,1
"873",873,0.577553929464925,0.30053869139964,1
"874",874,0.573502749991842,0.295461340324281,0
"875",875,0.577060185414472,0.302410186260222,1
"876",876,0.570806199670669,0.298773060832993,1
