"","time","MR_mean_summ","MR_sd_summ","maladaptation_time"
"1",1,0.75735606465849,0.35600961690343,0
"2",2,0.772908843639261,0.347670845950725,0
"3",3,0.77570602631843,0.336164342525769,1
"4",4,0.775832103016893,0.348532917724604,0
"5",5,0.789204513913019,0.333408958638304,1
"6",6,0.815119340455337,0.313470780085885,1
"7",7,0.760100269177109,0.337263207414037,1
"8",8,0.768937792162553,0.309930804630308,1
"9",9,0.790872410098217,0.313738613192953,1
"10",10,0.785703315659269,0.315421780770888,0
"11",11,0.804301920980505,0.310569064011353,1
"12",12,0.773477683259103,0.343292348317503,0
"13",13,0.776173345698594,0.343157118898913,0
"14",14,0.760998374993174,0.342201899508077,1
"15",15,0.754000081717098,0.324779651778348,1
"16",16,0.767602094760839,0.324622119196142,1
"17",17,0.768582416856122,0.333988013433886,1
"18",18,0.792470923288105,0.317504893814433,0
"19",19,0.762862441394915,0.334132691861395,0
"20",20,0.711651966440106,0.378670383804794,0
"21",21,0.732793468818158,0.359341665037336,1
"22",22,0.749401388697745,0.331009434650944,1
"23",23,0.77356359628885,0.318903951240609,1
"24",24,0.790061889319979,0.317378474603864,0
"25",25,0.796187558853718,0.312690670703571,1
"26",26,0.783884379590252,0.311920112338129,1
"27",27,0.774546128824618,0.33034575049176,0
"28",28,0.77431424836956,0.324989296841507,0
"29",29,0.742390997893888,0.333412252968347,0
"30",30,0.763681064573436,0.316206408234115,0
"31",31,0.761784484846905,0.307992024926076,0
"32",32,0.765484264719015,0.299436080405253,1
"33",33,0.761954714526843,0.313174008520176,1
"34",34,0.742735817060937,0.316436477590242,1
"35",35,0.754615820245268,0.318945036130571,1
"36",36,0.763754080509503,0.316721643832912,1
"37",37,0.738235970334924,0.337994839027594,0
"38",38,0.748849532767236,0.334387779321543,1
"39",39,0.765862805525073,0.320459139225474,0
"40",40,0.732919782951829,0.331633222474444,0
"41",41,0.736329069957964,0.312606889396413,1
"42",42,0.715753357189164,0.313783539472287,0
"43",43,0.766877039233145,0.30532953544931,0
"44",44,0.736593892280057,0.285708591560227,1
"45",45,0.747696046389399,0.300144549682421,0
"46",46,0.758467151552248,0.297224757366109,1
"47",47,0.755040018713044,0.302059077151673,1
"48",48,0.781881285835348,0.288548509327918,1
"49",49,0.761170561794779,0.292026844151196,1
"50",50,0.775648646557711,0.294817716772318,0
"51",51,0.754829051883937,0.296546858479265,1
"52",52,0.742425076454584,0.289741245074948,1
"53",53,0.744074862149556,0.29284194272859,0
"54",54,0.760507273613457,0.285365354397651,0
"55",55,0.766579585727269,0.286938453935715,1
"56",56,0.772735559217666,0.283679288457094,0
"57",57,0.779675637209379,0.283099000723248,0
"58",58,0.769402604228999,0.283106661174289,1
"59",59,0.709033766251155,0.3148631783291,0
"60",60,0.723747864343696,0.309266642034924,0
"61",61,0.708532419113157,0.307553187608059,0
"62",62,0.709968890740353,0.306175666407561,1
"63",63,0.711536223645597,0.301047823984449,1
"64",64,0.735477489105437,0.29349678495765,0
"65",65,0.74773745767774,0.294307891739717,0
"66",66,0.74434192629025,0.298680317765116,1
