"param_iteration","timeperiod","Lifestage","mean_MR","sd_MR"
48,"Soon","Adult",0.110139025090064,0.211121651544037
48,"Soon","Seedling",0.115658438827961,0.192774698012572
48,"Soon","Subadult",0.0892983357804744,0.149610204050402
48,"After","Adult",0.0324179128511164,0.0689957907487644
48,"After","Seedling",0.098427591932827,0.163547451732803
48,"After","Subadult",0.0698043167221229,0.118403366148753
49,"Soon","Adult",0.154999228686196,0.261650827038744
49,"Soon","Seedling",0.203450501842497,0.28525158694886
49,"Soon","Subadult",0.16281175778825,0.26329097752652
49,"After","Adult",0.042943771422142,0.0913679631572376
49,"After","Seedling",0.100998931237761,0.150119722038611
49,"After","Subadult",0.05695407718296,0.107037259102908
50,"Soon","Adult",0.068518204064775,0.168269580443479
50,"Soon","Seedling",0.121023346192194,0.2090438350006
50,"Soon","Subadult",0.071152541165417,0.131741643912828
50,"After","Adult",0.0131967675502883,0.037845155066233
50,"After","Seedling",0.0850664112981923,0.144634170061419
50,"After","Subadult",0.0555414438749842,0.107079526904918
51,"Soon","Adult",0.241935855884497,0.314377391201905
51,"Soon","Seedling",0.276137271406472,0.32134115519392
51,"Soon","Subadult",0.186682370714856,0.261317126635332
51,"After","Adult",0.0255130145817159,0.064919003272357
51,"After","Seedling",0.0674211565251157,0.117443839225735
51,"After","Subadult",0.0764782253865515,0.130412766651679
52,"Soon","Adult",0.18755346360396,0.282417950992602
52,"Soon","Seedling",0.238517923775436,0.31034147213911
52,"Soon","Subadult",0.194619644531728,0.27665997561136
52,"After","Adult",0.0703494280789268,0.11845408930228
52,"After","Seedling",0.109047082027191,0.157694837927116
52,"After","Subadult",0.106622171634807,0.166257205818323
53,"Soon","Adult",0.196559692770873,0.297332816869509
53,"Soon","Seedling",0.191908411919662,0.27601857096967
53,"Soon","Subadult",0.106840311001558,0.190529348356812
53,"After","Adult",0.0107406153829835,0.0316033859976639
53,"After","Seedling",0.0763914527454098,0.122500289643873
53,"After","Subadult",0.0532764973047476,0.100108421062986
54,"Soon","Adult",0.39976608400111,0.381910374578673
54,"Soon","Seedling",0.284097595920087,0.350651493067331
54,"Soon","Subadult",0.271201126815187,0.33321186679024
54,"After","Adult",0.0901663467513156,0.14576476670253
54,"After","Seedling",0.101232498878107,0.149511095347484
54,"After","Subadult",0.124243662260371,0.170864562892265
55,"Soon","Adult",0.537300199042922,0.36761427460485
55,"Soon","Seedling",0.530677439526727,0.369115529569079
55,"Soon","Subadult",0.499671541610327,0.395413733516289
55,"After","Adult",0.090323221455311,0.147076184131089
55,"After","Seedling",0.0929925350585483,0.152055416215928
55,"After","Subadult",0.10370153845799,0.16695192698362
56,"Soon","Adult",0.0934220958666756,0.201325720408605
56,"Soon","Seedling",0.146898468128919,0.231133982780408
56,"Soon","Subadult",0.0868149411369783,0.160127865948491
56,"After","Adult",0.0156961147230955,0.0446108883319584
56,"After","Seedling",0.0766482047817409,0.117284121045284
56,"After","Subadult",0.0566436470094954,0.100652453421609
57,"Soon","Adult",0.146754579411661,0.246401245356247
57,"Soon","Seedling",0.163733600035649,0.251464869052112
57,"Soon","Subadult",0.122267351858519,0.220631460758745
57,"After","Adult",0.0311590826128288,0.0673092549372409
57,"After","Seedling",0.0818230629128317,0.133026166624802
57,"After","Subadult",0.065342740703498,0.122980663127782
58,"Soon","Adult",0.28475682849618,0.342891508069926
58,"Soon","Seedling",0.301287650531405,0.332154785914489
58,"Soon","Subadult",0.198857654224695,0.274404911115366
58,"After","Adult",0.0207903865755224,0.0505789645418169
58,"After","Seedling",0.0945471723851794,0.146597716265699
58,"After","Subadult",0.0574735859191821,0.109782233304663
59,"Soon","Adult",0.170163506664447,0.270476837799501
59,"Soon","Seedling",0.165735858833851,0.245431840245423
59,"Soon","Subadult",0.122475725286994,0.193920370652651
59,"After","Adult",0.0264356193301642,0.0652160322191226
59,"After","Seedling",0.082039238771901,0.133462754246527
59,"After","Subadult",0.0610083308249115,0.117127797915001
60,"Soon","Adult",0.112170721834473,0.245004252905466
60,"Soon","Seedling",0.188684853251229,0.280652430570991
60,"Soon","Subadult",0.0745354887735418,0.141989136829818
60,"After","Adult",0.0109724760581061,0.0328434144334452
60,"After","Seedling",0.0725347133597074,0.115160357290106
60,"After","Subadult",0.0610487506289281,0.110822183706511
61,"Soon","Adult",0.0780720228996319,0.178951182774056
61,"Soon","Seedling",0.107563966479237,0.18191002544965
61,"Soon","Subadult",0.0712673237257091,0.121344882045431
61,"After","Adult",0.0261760224886345,0.0639073105838919
61,"After","Seedling",0.0769335223032724,0.122760369669143
61,"After","Subadult",0.0437221112269096,0.0968642554539169
62,"Soon","Adult",0.284126181897576,0.31947838258465
62,"Soon","Seedling",0.314658740340235,0.350608919321088
62,"Soon","Subadult",0.211567926215006,0.289522517089965
62,"After","Adult",0.0991831414356116,0.166486439479542
62,"After","Seedling",0.142289460783661,0.192340248184442
62,"After","Subadult",0.141092254312066,0.18406650994811
63,"Soon","Adult",0.125016118875404,0.248372628705013
63,"Soon","Seedling",0.147788467877907,0.242127186580647
63,"Soon","Subadult",0.131759783667117,0.22049533474966
63,"After","Adult",0.0288464173487957,0.0651066641937646
63,"After","Seedling",0.0708708660787146,0.127651389584011
63,"After","Subadult",0.0501202676638447,0.106062479066602
64,"Soon","Adult",0.535280097785444,0.378664501910782
64,"Soon","Seedling",0.546268971892303,0.379784990417756
64,"Soon","Subadult",0.504854038923878,0.373154905905565
64,"After","Adult",0.141073853123737,0.195982113021219
64,"After","Seedling",0.194410973874687,0.223572658024593
64,"After","Subadult",0.15584226934524,0.223452339399799
65,"Soon","Adult",0.13520205857395,0.249390123511796
65,"Soon","Seedling",0.176450057575931,0.26159555730467
65,"Soon","Subadult",0.126134245559988,0.215047127705639
65,"After","Adult",0.0386303366186781,0.0894792989943709
65,"After","Seedling",0.083124493620707,0.134339109082968
65,"After","Subadult",0.0726277945782201,0.114231923474139
66,"Soon","Adult",0.0820153551504646,0.184625453806793
66,"Soon","Seedling",0.120100546264552,0.190553884968159
66,"Soon","Subadult",0.0663607436078484,0.132135729670538
66,"After","Adult",0.0281757266675372,0.0637116946546878
66,"After","Seedling",0.0680347723490522,0.120285564024595
66,"After","Subadult",0.0536886160787481,0.10886740351084
67,"Soon","Adult",0.181139699683843,0.300782273761491
67,"Soon","Seedling",0.197487302218394,0.291669599319565
67,"Soon","Subadult",0.159204767210715,0.252742920179331
67,"After","Adult",0.044205323835796,0.0900494722361317
67,"After","Seedling",0.0934275503351173,0.145318879387458
67,"After","Subadult",0.0737498703219811,0.129620321416582
68,"Soon","Adult",0.0774059066628724,0.184236097799965
68,"Soon","Seedling",0.121452831421111,0.213060168479899
68,"Soon","Subadult",0.0662905804099167,0.118545234352266
68,"After","Adult",0.0243870214996745,0.0551425723954552
68,"After","Seedling",0.0835818172600521,0.136374402657628
68,"After","Subadult",0.0379062662289823,0.0753550463772226
69,"Soon","Adult",0.176053560824275,0.283812244438465
69,"Soon","Seedling",0.183984551688949,0.266343833900669
69,"Soon","Subadult",0.13774189307815,0.209352484045292
69,"After","Adult",0.0364040908851414,0.0802534002150371
69,"After","Seedling",0.0842360854961921,0.137034468675162
69,"After","Subadult",0.064512712326858,0.113447107396641
70,"Soon","Adult",0.2318533441385,0.318058276112736
70,"Soon","Seedling",0.242317488801129,0.286505883821596
70,"Soon","Subadult",0.176566447431155,0.262344736567175
70,"After","Adult",0.0182886693356374,0.0545174337603476
70,"After","Seedling",0.0731413805175399,0.118409987758094
70,"After","Subadult",0.0561170156780532,0.10479327398073
71,"Soon","Adult",0.0803229557014252,0.186455074706161
71,"Soon","Seedling",0.117907028056239,0.181939288694899
71,"Soon","Subadult",0.0827566577178626,0.170608813673714
71,"After","Adult",0.0223032011306978,0.0561185363502997
71,"After","Seedling",0.0810788821202988,0.139944509460545
71,"After","Subadult",0.0520928119302223,0.111534302262806
72,"Soon","Adult",0.181198646169507,0.271483940553585
72,"Soon","Seedling",0.200418723685947,0.277358835105028
72,"Soon","Subadult",0.100881277589615,0.176634091710821
72,"After","Adult",0.0114884280636773,0.0416384470750335
72,"After","Seedling",0.0705849955877817,0.119079338240376
72,"After","Subadult",0.0552860445390113,0.0978326762086797
73,"Soon","Adult",0.229220178428513,0.309476156049494
73,"Soon","Seedling",0.213578270492571,0.316499438063781
73,"Soon","Subadult",0.199531026932575,0.296748627356131
73,"After","Adult",0.0315312798091906,0.0696010678052867
73,"After","Seedling",0.062913868947964,0.116259598687416
73,"After","Subadult",0.061396539965307,0.113518996596516
74,"Soon","Adult",0.16279260880557,0.25254222368981
74,"Soon","Seedling",0.158992822740871,0.253266189400527
74,"Soon","Subadult",0.150210313230927,0.227828574521188
74,"After","Adult",0.0712351217942672,0.12569977243715
74,"After","Seedling",0.0898840278505778,0.143523318269834
74,"After","Subadult",0.0909692270100536,0.157351744415174
75,"Soon","Adult",0.14253370713051,0.24332683017803
75,"Soon","Seedling",0.203893312766611,0.262667303936329
75,"Soon","Subadult",0.124341990937482,0.21151768865841
75,"After","Adult",0.0279200007130612,0.0684285151148982
75,"After","Seedling",0.0834184693924093,0.129640373942913
75,"After","Subadult",0.0726412591676281,0.12515104300723
76,"Soon","Adult",0.091113541713137,0.201460218544611
76,"Soon","Seedling",0.108747203556544,0.182722971613396
76,"Soon","Subadult",0.0682585783805663,0.129268454526145
76,"After","Adult",0.0157695896826394,0.0456261142207189
76,"After","Seedling",0.0713401038224288,0.125692708400038
76,"After","Subadult",0.0530404218715426,0.094806416657103
77,"Soon","Adult",0.144982961553407,0.240636916734976
77,"Soon","Seedling",0.167391537504676,0.262365288535265
77,"Soon","Subadult",0.107997541686709,0.185741083125826
77,"After","Adult",0.0217927907438631,0.0480933645848665
77,"After","Seedling",0.0816686682017657,0.130755142658027
77,"After","Subadult",0.0568585813272973,0.106130489999336
78,"Soon","Adult",0.0926711167690323,0.200215752861821
78,"Soon","Seedling",0.140993394232911,0.235697163537606
78,"Soon","Subadult",0.093576865301437,0.187635207297687
78,"After","Adult",0.0253575716844647,0.0660727491860136
78,"After","Seedling",0.0710438500470527,0.117855996963712
78,"After","Subadult",0.0481758150769041,0.0923687995673403
79,"Soon","Adult",0.175149679284951,0.279350010985965
79,"Soon","Seedling",0.207511918745761,0.274274179291941
79,"Soon","Subadult",0.165002711054112,0.243537840173233
79,"After","Adult",0.0111381584081472,0.0331697024659101
79,"After","Seedling",0.0762167996663443,0.120661824339317
79,"After","Subadult",0.0615388965631521,0.10762510637582
80,"Soon","Adult",0.119658875967804,0.250650695901173
80,"Soon","Seedling",0.159153386962097,0.234190969429937
80,"Soon","Subadult",0.109587596445805,0.207603092077108
80,"After","Adult",0.0234279895203916,0.0519189667482916
80,"After","Seedling",0.0770625325634927,0.12477994153891
80,"After","Subadult",0.055210038408313,0.100622104466173
81,"Soon","Adult",0.0467270989068347,0.10111577927177
81,"Soon","Seedling",0.117671535172356,0.196305069901055
81,"Soon","Subadult",0.0704596701451998,0.137707765702094
81,"After","Adult",0.0187798960839372,0.0483549252070049
81,"After","Seedling",0.0785590852287623,0.138070974334426
81,"After","Subadult",0.0509948810275348,0.0953029223261536
82,"Soon","Adult",0.358803994239544,0.370800512199519
82,"Soon","Seedling",0.381108803839315,0.364439057094306
82,"Soon","Subadult",0.356507276393336,0.36475072638106
82,"After","Adult",0.115645783401088,0.16479277198903
82,"After","Seedling",0.133134407882684,0.196273005009815
82,"After","Subadult",0.127071267046454,0.18871398847229
83,"Soon","Adult",0.131464089774684,0.234981655385988
83,"Soon","Seedling",0.165040664507811,0.243789693379577
83,"Soon","Subadult",0.119994133206982,0.185492784992317
83,"After","Adult",0.0241496055739691,0.0615704219888388
83,"After","Seedling",0.0826279439793657,0.136255755628954
83,"After","Subadult",0.0635833439286771,0.110507605863686
84,"Soon","Adult",0.183899487832557,0.293895467522002
84,"Soon","Seedling",0.215959014923936,0.258246474449704
84,"Soon","Subadult",0.169364552220807,0.252500878796816
84,"After","Adult",0.0657439923597666,0.117681380310315
84,"After","Seedling",0.108078465525963,0.156228410246445
84,"After","Subadult",0.113029916991157,0.169226472068231
85,"Soon","Adult",0.175390005696724,0.26080053513681
85,"Soon","Seedling",0.218936569349065,0.286324403838314
85,"Soon","Subadult",0.166958211575486,0.240318961478134
85,"After","Adult",0.0462514108565406,0.0965770309378126
85,"After","Seedling",0.101316646906168,0.150270197590618
85,"After","Subadult",0.096709917384538,0.151475048438087
86,"Soon","Adult",0.213153086837065,0.298441498363923
86,"Soon","Seedling",0.195986050149602,0.292242556153314
86,"Soon","Subadult",0.180352859756323,0.268184750371017
86,"After","Adult",0.050441074826213,0.0992495556418799
86,"After","Seedling",0.0945070013754263,0.142756253432729
86,"After","Subadult",0.0904561377813079,0.13822317177547
87,"Soon","Adult",0.0873297679535344,0.179428396047693
