"time","sum_size"
1,5126
2,5925
3,6340
4,6041
5,6187
6,6049
7,6681
8,6889
9,7136
10,7396
11,6607
12,6923
13,6595
14,6836
15,6832
16,7585
17,7536
18,7487
19,8101
20,7964
21,8187
22,7891
23,8186
24,8628
25,8533
26,8859
27,8409
28,8341
29,8626
30,8337
31,8435
32,9312
33,8830
34,8899
35,9604
36,9001
37,8896
38,8772
39,9046
40,9649
41,8763
42,8916
43,9116
44,9767
45,9116
46,8963
47,9222
48,9217
49,9145
50,9244
51,10020
52,9780
53,10106
54,9847
55,10344
56,9907
57,9603
58,9533
59,10213
60,10673
61,10197
62,10525
63,10158
64,10229
65,10126
66,10414
67,10027
68,10462
69,10838
70,10555
71,9962
72,10517
73,10247
74,10092
75,10675
76,11372
77,10774
78,10652
79,10775
80,10410
81,10395
82,9917
83,10150
84,10183
85,10124
86,10668
87,10518
88,9888
89,10763
90,10719
91,11432
92,11165
93,10552
94,10218
95,10771
96,10678
97,10491
98,10541
99,10276
100,10355
101,9987
102,9827
103,9809
104,10484
105,11061
106,11000
107,11059
108,11654
109,12277
110,12404
111,12318
112,12083
113,11992
114,11923
115,11835
116,12132
117,11854
118,12348
119,11853
120,11983
121,12084
122,11535
123,11984
124,11631
125,12444
126,13335
127,12311
128,12541
129,12939
130,13092
131,13635
132,13394
133,12798
134,12550
135,13405
136,13185
137,13606
138,13753
139,15056
140,14327
141,14833
142,13970
143,14089
144,14306
145,13479
146,14052
147,14075
148,14093
149,13732
150,14273
151,15277
152,14406
153,15509
154,15131
155,14976
156,15474
157,15416
158,15141
159,15395
160,14917
161,15561
162,15745
163,15172
164,15620
165,16691
166,16798
167,15940
168,16074
169,17510
170,16666
171,17332
172,16182
173,16261
174,16697
175,16229
176,15904
177,17280
178,16971
179,17058
180,16415
181,16851
182,17053
183,17160
184,17266
185,17426
186,17047
187,17249
188,17167
189,17167
190,17587
191,17089
192,17895
193,18009
194,17768
195,17818
196,17764
197,17926
198,17983
199,18451
200,18784
201,18794
202,18041
203,19270
204,19096
205,18511
206,17950
207,17954
208,19472
209,19647
210,18781
211,20170
212,21066
213,20119
214,20422
215,20418
216,20498
217,19990
218,20587
219,20064
220,21256
221,21575
222,21647
223,21804
224,21164
225,20581
226,20602
227,21444
228,21169
229,21170
230,21195
231,21377
232,21142
233,21945
234,21217
235,21438
236,21489
237,21847
238,21937
239,23317
240,23559
241,24919
242,24217
243,24034
244,23065
245,23679
246,23423
247,22118
248,22840
249,22814
250,22361
251,23387
252,23114
253,23777
254,24638
255,24461
256,23626
257,23736
258,23444
259,23120
260,23119
261,24328
262,23878
263,23748
264,24581
265,25042
266,26483
267,23251
268,23034
269,22040
270,22302
271,23112
272,24145
273,24892
274,23273
275,23230
276,23320
277,23305
278,23284
279,23602
280,24428
281,24732
282,24831
283,24364
284,24390
285,23894
286,24015
287,24401
288,23230
289,24206
290,25216
291,24951
292,24223
293,23779
294,24842
295,24326
296,24359
297,23961
298,24741
299,25342
300,23967
301,24066
302,24540
303,25262
304,24718
305,24273
306,24027
307,24309
308,24463
309,23984
310,23737
311,24074
312,25526
313,24641
314,24108
315,24640
316,25964
317,23923
318,23405
319,22744
320,23212
321,22829
322,23325
323,24327
324,23877
325,24291
326,24651
327,24748
328,24830
329,24336
330,24687
331,25078
332,25200
333,23944
334,24782
335,26284
336,22654
337,23134
338,23268
339,23156
340,23659
341,23679
342,22873
343,23121
344,23652
345,23474
346,24063
347,23325
348,24060
349,23006
350,24372
351,23836
352,23475
353,23457
354,23579
355,24039
356,24789
357,25405
358,23831
359,23057
360,23495
361,24424
362,25645
363,24799
364,23995
365,23818
366,23675
367,24235
368,24224
369,23937
370,23070
371,23395
372,24049
373,26280
374,21807
375,21605
376,21228
377,21623
378,22884
379,23187
380,24212
381,23984
382,23832
383,22932
384,23029
385,23116
386,22745
387,23387
388,24980
389,23893
390,23081
391,23271
392,23397
393,24720
394,25278
395,23700
396,24442
397,23749
398,25312
399,23491
400,22777
401,24060
402,25065
403,23620
404,23898
405,24993
406,24031
407,24674
408,25573
409,24102
410,23353
411,23091
412,23953
413,23767
414,24994
415,23984
416,24173
417,24380
418,25246
419,24297
420,23852
421,24329
422,24829
423,25119
424,25433
425,24969
426,25095
427,23676
428,24969
429,23813
430,23568
431,25173
432,26433
433,23696
434,22982
435,22809
436,22565
437,22098
438,23053
439,22326
440,23340
441,22766
442,22963
443,22738
444,22971
445,23145
446,24145
447,24490
448,24544
449,24834
450,25137
451,25079
452,24538
453,24157
454,24250
455,24182
456,25696
457,23840
458,24584
459,24282
460,24973
461,25616
462,23386
463,22680
464,23184
465,22215
466,22464
467,23664
468,23994
469,24663
470,24821
471,25421
472,25168
473,24049
474,23535
475,24175
476,24196
477,24209
478,24194
479,24158
480,24193
481,24239
482,24762
483,24532
484,25393
485,24053
486,23420
487,22304
488,23185
489,24725
490,24203
491,24540
492,24254
493,24935
494,25889
495,23710
496,23241
497,24022
498,24232
499,23844
500,24281
501,24504
502,24774
503,25297
504,24010
505,24331
506,24923
507,24654
508,24589
509,25277
510,24417
511,24722
512,24005
513,24958
514,24369
515,25778
516,23769
517,23509
518,23868
519,23428
520,23593
521,23910
522,23660
523,24921
524,24203
525,24540
526,23543
527,24370
528,24173
529,24429
530,24712
531,26106
532,22161
533,22000
534,22782
535,22970
536,23225
537,22989
538,23516
539,23528
540,23262
541,23749
542,23972
543,24655
544,25451
545,23560
546,24295
547,23462
548,23064
549,24270
550,24069
551,25155
552,25111
553,23115
554,23023
555,24075
556,24600
557,24454
558,24281
559,24183
560,23564
561,24738
562,24786
563,24421
564,24201
565,24874
566,25705
567,24699
568,24243
569,24794
570,24985
571,25197
572,23520
573,24539
574,25522
575,24567
576,23899
577,23772
578,23653
579,24845
580,24554
581,23709
582,24594
583,24149
584,24747
585,24874
586,25681
587,22915
588,23570
589,23915
590,25806
591,24835
592,24179
593,23304
594,22808
595,23301
596,23854
597,23919
598,24292
599,24314
600,24604
601,25048
602,24982
603,25552
604,23667
605,24089
606,23574
607,24237
608,24189
609,24188
610,23698
611,24596
612,24707
613,24150
614,24670
615,23947
616,25214
617,23930
618,24695
619,25358
620,24659
621,24097
622,23277
623,23607
624,23664
625,24465
626,23995
627,24046
628,25269
629,24424
630,24293
631,25243
632,25495
633,24705
634,25062
635,24035
636,24973
637,24229
638,25229
639,24644
640,23901
641,23595
642,24098
643,24320
644,24942
645,24276
646,23573
647,25080
648,25360
649,25594
650,23590
651,24532
652,23980
653,24154
654,23700
655,24800
656,24498
657,24547
658,23331
659,23897
660,23245
661,24089
662,24224
663,25080
664,24946
665,26006
666,23115
667,22729
668,22784
669,24877
670,24560
671,23895
672,23594
673,24287
674,23928
675,24457
676,23132
677,23497
678,23531
679,22957
680,24670
681,24236
682,25163
683,23377
684,24048
685,24419
686,24911
687,24388
688,24857
689,24573
690,24769
691,25700
692,23984
693,23360
694,25496
695,24953
696,24158
697,24421
698,24916
699,24666
700,24741
701,24732
702,23947
703,24697
704,24441
705,25051
706,24114
707,25383
708,24790
709,25085
710,26837
711,22506
712,21568
713,20957
714,21023
715,21171
716,22090
717,22435
718,22934
719,23201
720,22334
721,21386
722,22173
723,21701
724,23821
725,22798
726,23155
727,22505
728,22869
729,22408
730,23051
731,23129
732,23508
733,23266
734,23444
735,24241
736,24200
737,25561
738,24521
739,24355
740,25025
741,23623
742,23598
743,23443
744,24345
745,24270
746,24838
747,24463
748,24172
749,24579
750,24377
751,23415
752,24645
753,25918
754,22724
755,22145
756,23160
757,24457
758,23211
759,23757
760,23266
761,24029
762,23167
763,23297
764,24297
765,23648
766,24191
767,24345
768,24969
769,24177
770,24946
771,25590
772,24553
773,25657
774,24179
775,23835
776,23905
777,25178
778,23481
779,23714
780,24303
781,23693
782,24008
783,23903
784,24059
785,24507
786,23264
787,23264
788,24197
789,24822
790,24707
791,24262
792,23657
793,23727
794,23316
795,24946
796,24394
797,24632
798,25298
799,25796
800,24167
801,22784
802,23198
803,24127
804,23510
805,23552
806,23766
807,23267
808,22545
809,23620
810,23337
811,25185
812,23814
813,25755
814,23747
815,24088
