"time","MR_mean_summ","MR_sd_summ"
1,0.71764898710827,0.291026574233896
2,0.709155067421738,0.296227173748953
3,0.729864530417562,0.287181184630993
4,0.713525517207869,0.295088585810315
5,0.698003671818013,0.295989638683995
6,0.706368518372562,0.298622113591782
7,0.716236600399912,0.292021880141656
8,0.707855537466527,0.290263672501533
9,0.699307852794972,0.303135406231248
10,0.71230875067918,0.294591758418918
11,0.712669454223518,0.293509689513273
12,0.693962148554773,0.312408162822409
13,0.689407816466776,0.313406250220149
14,0.702619682858342,0.3009744630563
15,0.706108532461546,0.295106227455523
16,0.706020266434399,0.303851119184666
17,0.698914824561395,0.293931908216629
18,0.70484248776573,0.298437621788231
19,0.696421431733219,0.298175764146625
20,0.705779310631932,0.295896962495863
21,0.733367852728513,0.285447569208657
22,0.714628782090989,0.296196399825792
23,0.718458482644285,0.303480773984793
24,0.710906699563746,0.307715275692511
25,0.712267458775926,0.295846275771952
26,0.708647147855519,0.304114648501531
27,0.709359109668,0.298730598390141
28,0.702235097605606,0.300645846902599
29,0.702279797392838,0.301765121255784
30,0.707630027342634,0.296041767885901
31,0.719896776759836,0.29110748946035
32,0.699253596847963,0.31273428041115
33,0.692168141812,0.306668362693957
34,0.711418915277638,0.299115811127768
35,0.711518610460029,0.297270750803919
36,0.708758190877319,0.305899554253136
37,0.717559280555093,0.299757049120163
38,0.701872763404768,0.30299473306806
39,0.694520426725732,0.30638497721852
40,0.693981495075006,0.312473907037497
41,0.686863502001678,0.311424490891054
42,0.696837739756,0.31086502084786
43,0.700468348001518,0.306169289595472
44,0.714115110286372,0.297393265822715
45,0.722399364766739,0.293733995776374
46,0.683064948526915,0.309689746208318
47,0.68349248109141,0.313049358260472
48,0.686369777945234,0.315641272293049
49,0.694370806906934,0.305375164468379
50,0.675222022298551,0.318783090967072
51,0.698025813188977,0.318724355644794
52,0.700398050756033,0.318637016127589
53,0.694289382522645,0.323925136390405
54,0.702967768763219,0.314492098785025
55,0.684098666923706,0.319513509884688
56,0.687506470113489,0.318113202621332
57,0.685410582687943,0.319123909364972
58,0.712065427560252,0.307833725291867
59,0.700016587689986,0.311689918003593
60,0.688786164168836,0.32125783862456
61,0.68515055263542,0.325435921433088
62,0.694662967750901,0.322051727087379
63,0.703057898948823,0.314490378095149
64,0.697293943048814,0.309546318189169
65,0.677227188066563,0.320947992604118
66,0.687386312135201,0.317531594590864
67,0.68521452600905,0.31695168100613
68,0.669090691990413,0.328930070430795
69,0.670064009303314,0.323182270013281
70,0.673291512400143,0.325050721302487
71,0.686863441059527,0.32019252156548
72,0.694126910879092,0.31757332915712
73,0.69311630240372,0.317378525377138
74,0.69757406358199,0.316474653279699
75,0.677076715295277,0.331070923159228
76,0.677379549221849,0.332143925799539
77,0.676295448544319,0.327820173839963
78,0.682905969619442,0.321074384947795
79,0.665556974002596,0.327612674466841
80,0.675517585424197,0.327479985534669
81,0.685205548404016,0.317590554681429
82,0.67730093038799,0.320131320716824
83,0.692887971282519,0.318808461964956
84,0.698414957966741,0.314117800655267
85,0.693870969120821,0.315506445091138
86,0.702173209513125,0.310431243523249
87,0.70027208379643,0.31473578553746
88,0.688329934653953,0.317491202098568
89,0.696544421744651,0.311994349693654
90,0.710120636286594,0.30982952988295
91,0.691244952997772,0.326520129792358
92,0.677174697591839,0.329882423903582
93,0.69125675445685,0.324981385230711
94,0.695206618452963,0.323860381396876
95,0.685611659304643,0.32989447475072
96,0.685744498836218,0.324745858989091
97,0.685509000269659,0.328669147825348
98,0.693990777291704,0.319631065617651
99,0.696217385234981,0.319959205035476
100,0.673067362297318,0.333516059965816
101,0.687652568990231,0.325939774479244
102,0.685658491380483,0.328428412429786
103,0.671473021689742,0.329101243226756
104,0.695812855895561,0.3232574395853
105,0.672902262915897,0.326925927136765
106,0.68196856071163,0.328266292481408
107,0.685544457949107,0.325191475176276
108,0.664052827522501,0.336459225882555
109,0.677639266369544,0.332267291592151
110,0.682833253209638,0.327845898925201
111,0.654766573713687,0.344251908480389
112,0.665342497347386,0.340574044739043
113,0.696979623934006,0.328943465627484
114,0.662057372996459,0.343769752781874
115,0.667707710939313,0.342234064101717
116,0.685673114086655,0.327882009874536
117,0.685942265460205,0.320960228258946
118,0.685787011686144,0.326509032859213
119,0.685934011469604,0.325557173361229
120,0.680504892942927,0.326943572944374
121,0.666122495216375,0.3315275989918
122,0.677660024292251,0.324696586003337
123,0.695613490760233,0.319528709850619
124,0.689376516193116,0.323271010693243
125,0.686122837116714,0.326125110285747
126,0.669297052128887,0.333158347930829
127,0.673863696965792,0.331782946411867
128,0.666889485640993,0.336633913261671
129,0.653056179177048,0.344990131906637
130,0.670756203708608,0.338575297168185
131,0.650669628887698,0.339774001581839
132,0.674032498945773,0.335833342333084
133,0.669218976244688,0.333834597008869
134,0.671384342383988,0.33181877663565
135,0.672302629298011,0.33191342154541
136,0.676420038686497,0.332097146850966
137,0.68534116583506,0.324061149340278
138,0.662323395834792,0.332923015053782
139,0.690247282964175,0.322877763988665
140,0.686073332893599,0.32926756752713
141,0.686243961607286,0.33057505957781
142,0.681932958171486,0.334127121199877
143,0.667705901038939,0.342090936884069
144,0.653868613507681,0.345183330683461
145,0.648038612765116,0.347849565723003
146,0.651810716050265,0.346598259884304
147,0.661599597012818,0.342526928771706
148,0.669227545286814,0.337404908439861
149,0.682075925104785,0.335258200312373
150,0.687666588695385,0.326891428481798
151,0.706636648825488,0.31889234700045
152,0.683668016296759,0.331770115383987
153,0.68186676763978,0.334986533243904
154,0.678657941545162,0.334536395500137
155,0.659645341913977,0.343795169096721
156,0.675911380397636,0.336369070406391
157,0.681084412007243,0.336009906343273
158,0.685144772872748,0.334018464167109
159,0.684965598266851,0.329977095223724
160,0.680532993191524,0.332706916677493
161,0.674168236358225,0.341725682957111
162,0.664752735424842,0.340584124001034
163,0.675674383627905,0.337241422150749
164,0.652425192578821,0.348699656788162
165,0.656699807876985,0.346053709686376
166,0.661817050787694,0.338480169274785
167,0.674862247681139,0.335625677806231
168,0.682780286064523,0.333526141719424
169,0.670572968778111,0.342008718574222
170,0.687422339448925,0.332321393668198
171,0.687867603091408,0.33738108395567
172,0.678853447381643,0.340035755177187
173,0.651252756781794,0.346320112037647
174,0.659961006990344,0.342044811436541
175,0.65067905825855,0.350235016326829
176,0.665831651248267,0.341494123916789
177,0.677841291901668,0.333553618652259
178,0.676157501792933,0.340266555240598
179,0.670525493280392,0.342747158232777
180,0.670568156032637,0.339292449628891
181,0.675571749495689,0.340390683281649
182,0.684265797842402,0.333958881062867
183,0.676429289326252,0.339263948529531
184,0.665702030539061,0.346136258503062
185,0.674611556121781,0.339357370563908
186,0.664368520558661,0.343957877767376
187,0.665171602069886,0.348755825484994
188,0.670561279604871,0.340242410201108
189,0.665385879194351,0.346441299358035
190,0.656737680499885,0.348090281885078
191,0.664980694114871,0.344120109773716
192,0.672601622668976,0.343391925314874
193,0.666081584222851,0.342480299043859
194,0.649375051199944,0.34612748722206
195,0.65312733236397,0.347065007169252
196,0.670741571407272,0.345261432246096
197,0.663225375358927,0.345769728227826
198,0.666262539442546,0.342615540109212
199,0.667227670857587,0.340146258356221
200,0.665489416073457,0.343102355593998
201,0.670095134435996,0.337952642532062
202,0.671657403977423,0.339260299692321
203,0.664280184958582,0.34168301326344
204,0.671604683166687,0.339563810419516
205,0.673910147026038,0.338395219587866
206,0.670870252773197,0.337604557943824
207,0.673536736914285,0.338970584871176
208,0.672673123480296,0.343905974668537
209,0.678882347923454,0.339273093429723
210,0.680583723552057,0.339440270689685
