"time","MR_mean_summ","MR_sd_summ"
1,0.722341526554026,0.289010941875839
2,0.733163769594831,0.282951497322183
3,0.72836613447419,0.280007205805931
4,0.722434475563614,0.28231506684538
5,0.719651181879296,0.281512729163555
6,0.706830479132283,0.291808839998566
7,0.70729559327223,0.293365502264491
8,0.711174528366152,0.290349802935415
9,0.680749904740369,0.306770036849963
10,0.70449044068155,0.295448861069224
11,0.702099843166884,0.294111096681407
12,0.705151632181172,0.294482407249337
13,0.68111754845707,0.31173111824596
14,0.716711561167606,0.295184187077555
15,0.731788917649625,0.292464165672432
16,0.72843200446118,0.287757514244212
17,0.705494112418367,0.303571607993753
18,0.705780482774772,0.29805587195586
19,0.709200136142997,0.296479573366933
20,0.703098637151168,0.298625620165065
21,0.715075773105385,0.29063086338852
22,0.713544972577886,0.286523275292275
23,0.699557913303862,0.299581477139266
24,0.690446711990874,0.311642243819052
25,0.688060829216131,0.306551109708356
26,0.693713169241636,0.305418224913102
27,0.69398578223855,0.298456600595594
28,0.722352321456537,0.29282115173919
29,0.724483752117489,0.291711459051973
30,0.718294291031595,0.290482448292787
31,0.708075876133694,0.289441020493658
32,0.728522730990393,0.28196332135292
33,0.735306659492029,0.284680547489553
34,0.71769676213852,0.29512004787246
35,0.708753389325582,0.295205438038156
36,0.709964260356605,0.302968939064417
37,0.715579783524132,0.298925101845835
38,0.720997183770829,0.296267173981297
39,0.705479267844018,0.301966470000099
40,0.70706465927698,0.301661573567574
41,0.709214966851291,0.298455611854046
42,0.716437690597055,0.291175584376714
43,0.728006350998603,0.288894486170891
44,0.721506337228412,0.287361311112658
45,0.711996780506715,0.293766411055157
46,0.711160853652809,0.302490121718033
47,0.726181578216809,0.29382281988054
48,0.712950880878155,0.299077227876244
49,0.699167901516268,0.303008579013668
50,0.698395782450525,0.307642619204832
51,0.702253612393432,0.302760586510242
52,0.708646598641731,0.296462113261895
53,0.713365469426718,0.296273136254274
54,0.704200382356969,0.304387958933871
55,0.70364823675389,0.301269839336406
56,0.718639689822856,0.295175191060851
57,0.697188551895408,0.308000431343014
58,0.692332226726194,0.316176363249415
59,0.697874828686203,0.309394724420079
60,0.717757017778193,0.294554277784535
61,0.69784392644814,0.300655108038624
62,0.700245024384677,0.305557276614239
63,0.713511904678151,0.295101581870282
64,0.70533171984125,0.299940763730603
65,0.705473094110782,0.304653359254366
66,0.696194057965544,0.308249393239145
67,0.683608466430801,0.32022349861042
68,0.686032495441191,0.313886058596083
69,0.689430449994374,0.317269809947444
70,0.692426748155993,0.319270217231194
71,0.691441087338023,0.317033018180254
72,0.699676428245497,0.31222148693931
73,0.686586980798327,0.321702272942501
74,0.703805713639734,0.30990497601759
75,0.683248724532737,0.330949369365691
76,0.69326528341161,0.323811302357504
77,0.696125921734325,0.315856332568241
78,0.692665673561003,0.320134120014273
79,0.720133321083393,0.310245752806585
80,0.713534836911609,0.308046796663926
81,0.700561629552716,0.314461496405481
82,0.70443023498399,0.308481713856891
83,0.71119548484809,0.303950490452333
84,0.704915415076226,0.305635127060232
85,0.689777527149563,0.310320420770168
86,0.683463955338463,0.323035672895943
87,0.680629782882742,0.321116707820121
88,0.683670056994254,0.320691380035212
89,0.69129992417305,0.318616074075865
90,0.685531485814236,0.317842322741208
91,0.702224705116418,0.307406844043982
92,0.698094175426135,0.307968992752295
93,0.675102385217814,0.318517641455991
94,0.685083997946967,0.314368941781824
95,0.687740310022382,0.313760112036927
96,0.68796275893712,0.315759668030124
97,0.671944112119959,0.325481617305274
98,0.681165699117589,0.322270973555246
99,0.686077154598037,0.321370483556066
100,0.672103156531162,0.324014224707598
