"","time","sum_size"
"1",1,5499
"2",2,6115
"3",3,6395
"4",4,6278
"5",5,6425
"6",6,6882
"7",7,6758
"8",8,7100
"9",9,6879
"10",10,6409
"11",11,6892
"12",12,6644
"13",13,6970
"14",14,7305
"15",15,7455
"16",16,8039
"17",17,7826
"18",18,7837
"19",19,7994
"20",20,7602
"21",21,7546
"22",22,7655
"23",23,8282
"24",24,8375
"25",25,7849
"26",26,8871
"27",27,8620
"28",28,9059
"29",29,8603
"30",30,8752
"31",31,8538
"32",32,8645
"33",33,8830
"34",34,9222
"35",35,9280
"36",36,8870
"37",37,8858
"38",38,9444
"39",39,9593
"40",40,9344
"41",41,8792
"42",42,9072
"43",43,9933
"44",44,9305
"45",45,8813
"46",46,9011
"47",47,10363
"48",48,9557
"49",49,9624
"50",50,9292
"51",51,9400
"52",52,10532
"53",53,10486
"54",54,9919
"55",55,10228
"56",56,10329
"57",57,9962
"58",58,10189
"59",59,10369
"60",60,10906
"61",61,10815
"62",62,10709
"63",63,10590
"64",64,10485
"65",65,10116
"66",66,10634
"67",67,10380
"68",68,10365
"69",69,10523
"70",70,10145
"71",71,10573
"72",72,10384
"73",73,10301
"74",74,10548
"75",75,11242
"76",76,10734
"77",77,11306
"78",78,11428
"79",79,11343
"80",80,11071
"81",81,10572
"82",82,10123
"83",83,10997
"84",84,10727
"85",85,10441
"86",86,10560
"87",87,10731
"88",88,11023
"89",89,10644
"90",90,10278
"91",91,10217
"92",92,10929
"93",93,10716
"94",94,10657
"95",95,10652
"96",96,10742
"97",97,11765
"98",98,11657
"99",99,11997
"100",100,11241
"101",101,10885
"102",102,10682
"103",103,10549
"104",104,11398
"105",105,10320
"106",106,11580
"107",107,11560
"108",108,11227
"109",109,11025
"110",110,11407
"111",111,11412
"112",112,11898
"113",113,11950
"114",114,11962
"115",115,11887
"116",116,12673
"117",117,11902
"118",118,11753
"119",119,12588
"120",120,12441
"121",121,12725
"122",122,13023
"123",123,13570
"124",124,13523
"125",125,12912
"126",126,14335
"127",127,13323
"128",128,13825
"129",129,13602
"130",130,12313
"131",131,13225
"132",132,13621
"133",133,13758
"134",134,14023
"135",135,13029
"136",136,13796
"137",137,13243
"138",138,14236
"139",139,13931
"140",140,14044
"141",141,14030
"142",142,14568
"143",143,14594
"144",144,15075
"145",145,14901
"146",146,15179
"147",147,14941
"148",148,15007
"149",149,15112
"150",150,16137
"151",151,15449
"152",152,15518
"153",153,14894
"154",154,16680
"155",155,16262
"156",156,15317
"157",157,15593
"158",158,15121
"159",159,15532
"160",160,16162
"161",161,16060
"162",162,15580
"163",163,16778
"164",164,16833
"165",165,16221
"166",166,15805
"167",167,15342
"168",168,17457
"169",169,17321
"170",170,16880
"171",171,16954
"172",172,17621
"173",173,17115
"174",174,17975
"175",175,18136
"176",176,17815
"177",177,17207
"178",178,17676
"179",179,17732
"180",180,16920
"181",181,17980
"182",182,17419
"183",183,17169
"184",184,17710
"185",185,17883
"186",186,18327
"187",187,17722
"188",188,17571
"189",189,17520
"190",190,18918
"191",191,19485
"192",192,19029
"193",193,18768
"194",194,18170
"195",195,17921
"196",196,17853
"197",197,19307
"198",198,18592
"199",199,19510
"200",200,19958
"201",201,19645
