"","time","MR_mean_summ","MR_sd_summ"
"1",1,0.759736015421282,0.274404997871086
"2",2,0.750087680547454,0.277135686592879
"3",3,0.745813551297637,0.270116391922977
"4",4,0.734542889006006,0.273738958317229
"5",5,0.735964270779583,0.276813970600379
"6",6,0.698427450440396,0.31213987725175
"7",7,0.701196571973321,0.303682531467362
"8",8,0.71347151344901,0.296826253209713
"9",9,0.722581752297749,0.290726516843806
"10",10,0.747778198257743,0.284339681034894
"11",11,0.738153519291468,0.282102078843371
"12",12,0.721645302282828,0.286206801917186
"13",13,0.744455307902053,0.279235064239204
"14",14,0.68899453946027,0.313904431480607
"15",15,0.713240490671442,0.289234236593021
"16",16,0.723524363882291,0.287290967050176
"17",17,0.721340865018919,0.28816051092007
"18",18,0.741089335038585,0.279566798974063
"19",19,0.731529951311653,0.285943027012415
"20",20,0.719487320023789,0.288226817090098
"21",21,0.743687357762328,0.284354878032513
"22",22,0.724137900797408,0.284473400751068
"23",23,0.722506858846779,0.278343605872958
"24",24,0.709968036441892,0.284016652357852
"25",25,0.739308254905668,0.279821632048229
"26",26,0.749370061109391,0.271513679728957
"27",27,0.74531387682041,0.276828371197599
"28",28,0.690864541684627,0.30934051140469
"29",29,0.667652926865021,0.332101447429687
"30",30,0.697567929090969,0.313330819399654
"31",31,0.668483018274402,0.303567766843772
"32",32,0.684327055486151,0.302733167540307
"33",33,0.711703077073217,0.31167029942213
"34",34,0.743015419916136,0.296036979903523
"35",35,0.744697922953317,0.286114884353333
"36",36,0.74231779003123,0.288046239080675
"37",37,0.749723540524743,0.286413346346561
"38",38,0.751620064109605,0.280071610611559
"39",39,0.740341055056305,0.287175590733505
"40",40,0.735122282705061,0.289656155697747
"41",41,0.744018339209454,0.2882728590244
"42",42,0.749991792552786,0.284314294727923
"43",43,0.74095997652103,0.280456002830573
"44",44,0.751413953555943,0.280568868780084
"45",45,0.728461739793014,0.279442502209842
"46",46,0.729599173301465,0.286009200648153
"47",47,0.75100759581596,0.276568498405594
"48",48,0.739679246033746,0.282849908229531
"49",49,0.756586130236581,0.27014440724307
"50",50,0.762375427086249,0.273993396131555
"51",51,0.779727339704841,0.268863957403624
"52",52,0.748411573350994,0.271762316600358
"53",53,0.748633474830861,0.269780454254706
"54",54,0.756089053766717,0.271890333879115
"55",55,0.747976502930237,0.276786635679692
"56",56,0.727967020654022,0.281013862253509
"57",57,0.748692370211233,0.277169534809852
"58",58,0.744660804354363,0.278085594593324
"59",59,0.732537819861935,0.265371396899553
"60",60,0.750467426863521,0.267404531046415
"61",61,0.783060114219207,0.255700507861191
"62",62,0.796098849693564,0.252443261797331
"63",63,0.782595493095101,0.255002224347917
"64",64,0.757503224876745,0.276116825109233
"65",65,0.748287768216487,0.271065023535027
"66",66,0.755017690394001,0.271460425943276
"67",67,0.685727000140557,0.332687180852409
"68",68,0.697414733374225,0.300916390001987
"69",69,0.71386085434084,0.295396040981046
"70",70,0.7448963002427,0.284209946912389
"71",71,0.762005643748634,0.278342973944215
"72",72,0.755015687554225,0.27275069094089
