"","time","mean_MR_mean_summ","mean_MR_sd_summ","mean_maladaptation_time"
"40",40,0.712083112127468,0.267576398152771,0.5
"41",41,0.712060412132383,0.267896969041101,0.2
"42",42,0.708600826323568,0.268016466816627,0.4
"43",43,0.705671948948743,0.269449207155548,0.4
"44",44,0.707092180165744,0.267859832349951,0.3
"45",45,0.709494703550696,0.267985723908508,0.5
"46",46,0.704028264411405,0.270030309736358,0.4
"47",47,0.70524737478053,0.268643254291995,0.8
"48",48,0.701570379725522,0.269097722917737,0.6
"49",49,0.706133798779972,0.266854121873875,0.4
"50",50,0.701015232561157,0.268552760614934,0.4
"51",51,0.705715597845505,0.266914997376671,0.5
"52",52,0.707250187006357,0.266141419650918,0.8
"53",53,0.708291339999752,0.265345724980552,0.2
"54",54,0.705746032089727,0.267370430415444,0.7
"55",55,0.708649527679154,0.265590606545645,0.3
"56",56,0.706809159421055,0.265768359201012,0.5
"57",57,0.700639075351423,0.267356459079745,0.4
"58",58,0.703548192595998,0.26629895019942,0.3
"59",59,0.699379055804092,0.266874152801745,0.4
"60",60,0.701921505770828,0.265887298375435,0.4
"61",61,0.703112809848459,0.26508323648342,0.6
"62",62,0.704764661512095,0.265330920398906,0.5
"63",63,0.702354953951866,0.266806236855422,0.5
"64",64,0.706029199666553,0.265930730105538,0.1
"65",65,0.70239559777815,0.266133304839623,0.4
"66",66,0.705262853585217,0.264499416272434,0.3
"67",67,0.706390247124692,0.264016498487114,0.6
"68",68,0.704981679154724,0.264250011317473,0.2
"69",69,0.702026079747322,0.263849136234155,0.2
"70",70,0.704567750935892,0.263333849052824,0.6
"71",71,0.704788913554801,0.263062571947935,0.5
"72",72,0.70371748442337,0.264383913173977,0.2
"73",73,0.702049231021021,0.26329923342631,0.6
"74",74,0.705258532757552,0.261876597538538,0.5
"75",75,0.701926609415206,0.263270555308109,0.6
"76",76,0.702139704406813,0.263419256444831,0.5
"77",77,0.701491460098795,0.263023514399725,0.6
"78",78,0.700959111805888,0.262966310347161,0.3
"79",79,0.701565771183754,0.26170453529767,0.4
"80",80,0.702660637262475,0.260732562348779,0.8
"81",81,0.700070444934081,0.261344652778355,0.5
"82",82,0.697266956486412,0.261390431154315,0.5
"83",83,0.696779440779481,0.262605252180899,0.6
"84",84,0.698761224422707,0.261889416565403,0.5
"85",85,0.69375127429666,0.263732750197334,0.1
"86",86,0.69608044571644,0.261856760600921,0.6
"87",87,0.69876782968643,0.261052774352489,0.5
"88",88,0.697499978939774,0.261879700145944,0.6
"89",89,0.696843459969166,0.260820875410675,0.9
"90",90,0.698643499535272,0.260210378057436,0.4
"91",91,0.698073155336471,0.260715407773792,0.5
"92",92,0.701883600692236,0.25933184892036,0.5
"93",93,0.700967102852727,0.259448639490223,0.5
"94",94,0.697474851161666,0.260799420306619,0.4
"95",95,0.697214474900507,0.261497184879796,0.5
"96",96,0.70058075237062,0.259924681171332,0.4
"97",97,0.699436888476424,0.25937457209207,0.4
"98",98,0.699750362880605,0.259859870687378,0.7
"99",99,0.698849159546739,0.259749201706629,0.3
"100",100,0.69661020488863,0.259817897206155,0.6
"101",101,0.696275591657958,0.260225234965483,0.6
"102",102,0.697636595996619,0.259723497231305,0.5
"103",103,0.699939853371479,0.258702202036376,0.2
"104",104,0.697506828552818,0.260163091300412,0.5
"105",105,0.697091856001319,0.25965898200608,0.3
"106",106,0.697812801852609,0.259337390962795,0.5
"107",107,0.696292878794712,0.25974174393578,0.6
"108",108,0.693732633299447,0.259857512359743,0.6
"109",109,0.693664771618672,0.259036372211647,0.6
"110",110,0.694224967565505,0.258683601935551,0.6
"111",111,0.693079694443448,0.257880203100871,0.3
"112",112,0.695386301829146,0.257483227225887,0.2
"113",113,0.697573597664185,0.257190851922453,0.5
"114",114,0.695180530651534,0.257368962369119,0.3
"115",115,0.695180504809981,0.257273167937386,0.6
"116",116,0.695100388175963,0.257597213041062,0.6
"117",117,0.695305324925491,0.257172553048479,0.3
"118",118,0.690692861579505,0.25910299600951,0.4
"119",119,0.691941313899194,0.258868120793529,0.5
"120",120,0.692162275974708,0.258045060971261,0.5
"121",121,0.69267034629748,0.258131417291429,0.4
"122",122,0.693574886921635,0.257369109059582,0.5
"123",123,0.694939933580785,0.256564324469896,0.3
"124",124,0.691887883128224,0.257643612772286,0.4
"125",125,0.693657423891951,0.256700953082427,0.4
"126",126,0.691500737676671,0.256995587752998,0.6
"127",127,0.690616613998289,0.257256231443766,0.6
"128",128,0.692541242974716,0.256399131364156,0.5
"129",129,0.691339600243785,0.256342266123641,0.6
"130",130,0.690516438730809,0.256343519561606,0.3
"131",131,0.692045247283367,0.255590235702179,0.5
"132",132,0.691849415411128,0.255796197327035,0.5
"133",133,0.689998195242116,0.25652399934348,0.6
"134",134,0.690806160888509,0.256658890274345,0.6
"135",135,0.687992709378882,0.258021379086354,0.6
"136",136,0.692015133903107,0.256767778094588,0.3
"137",137,0.691255029922365,0.256370425782967,0.6
"138",138,0.691187353105363,0.255772076133318,0.3
"139",139,0.690591386324979,0.256432164694367,0.5
"140",140,0.688844465554409,0.256939546802385,0.3
"141",141,0.691888853494566,0.256126574159114,0.3
"142",142,0.689039105595367,0.257455881761787,0.7
"143",143,0.689063169949753,0.256908283173595,0.4
"144",144,0.691418125869317,0.255937264236483,0.4
"145",145,0.692271129660501,0.254656704962718,0.4
"146",146,0.691741786363575,0.254285216376449,0.8
"147",147,0.690614631580667,0.255369572885986,0.4
"148",148,0.691655923114397,0.254814343992107,0.4
"149",149,0.691117862391576,0.254538891463306,0.2
"150",150,0.691442408403243,0.25471189483879,0.7
"151",151,0.691620841870449,0.254888967730875,0.7
"152",152,0.692241569678359,0.254273841263554,0.5
"153",153,0.692263580962486,0.255110037144102,0.7
"154",154,0.694608809883371,0.254025645357365,0.4
"155",155,0.692273148900213,0.254831974765339,0.4
"156",156,0.690942278458012,0.255180205109146,0.4
"157",157,0.688621477636661,0.255972160466499,0.4
"158",158,0.687566597439091,0.255131984320314,0.8
"159",159,0.688878695451075,0.255564918827618,0.2
"160",160,0.688693107867086,0.255106656330977,0.7
"161",161,0.687816667527509,0.255280123821447,0.5
"162",162,0.688903252190846,0.255824890021498,0.4
"163",163,0.687531751498081,0.256480235785678,0.2
"164",164,0.688559763955349,0.255930955670996,0.8
"165",165,0.687001073462808,0.256722561891442,0.3
"166",166,0.686740563543646,0.257016391823497,0.7
"167",167,0.686509995378323,0.256227305671857,0.5
"168",168,0.685990739186391,0.256495157210707,0.6
"169",169,0.686445543180762,0.25605211431477,0.4
"170",170,0.684439287594135,0.257027630905142,0.4
"171",171,0.684434785970678,0.256446555874788,0.6
"172",172,0.687092584050286,0.255669430770951,0.5
"173",173,0.68332843317648,0.256972124869879,0.5
"174",174,0.684712736875425,0.256200319523766,0.2
"175",175,0.686368396744904,0.255102778700937,0.4
"176",176,0.689295751411941,0.25508839326263,0.6
"177",177,0.685574274837114,0.255611346748159,0.4
"178",178,0.684884633802549,0.25636676450603,0.3
"179",179,0.684314614207587,0.256458802211782,0.3
"180",180,0.684618907563542,0.255731177744744,0.4
"181",181,0.683333629990767,0.255939866673343,0.3
"182",182,0.685119541996419,0.256008931345589,0.7
"183",183,0.683762127426618,0.256321894042931,0.7
"184",184,0.684747046737245,0.255501526654787,0.4
"185",185,0.687390231147758,0.254648343491048,0.4
"186",186,0.687716268451175,0.254493872956965,0.8
"187",187,0.686991832122062,0.254758232041365,0.2
"188",188,0.687154335545581,0.254733288584129,0.5
"189",189,0.68556607435823,0.255725314698368,0.7
"190",190,0.686336016799403,0.25570869657634,0.7
"191",191,0.685884075947181,0.255301941148308,0.5
"192",192,0.685080477268147,0.255234903030577,0.4
"193",193,0.682848183563374,0.255614596385792,0.2
"194",194,0.682363914309982,0.255809948823629,0.4
"195",195,0.68184169731986,0.255439666645946,0.3
"196",196,0.680882539602546,0.25624636016559,0.6
"197",197,0.681367197794108,0.256582234544722,0.4
"198",198,0.683608653815581,0.255446895957012,0.4
"199",199,0.6843672552896,0.254738083459881,0.8
"200",200,0.684874650809052,0.254899543963919,0.6
"201",201,0.686855645742206,0.253916196445171,0.5
"202",202,0.685315124220761,0.253620311511477,0.5
"203",203,0.684679658446896,0.253558357528541,0.8
"204",204,0.680870998272042,0.255916390775386,0.2
"205",205,0.683854910230321,0.254812070341549,0.4
"206",206,0.68271534609068,0.254940478520017,0.7
"207",207,0.683920421484052,0.254493325211817,0.3
"208",208,0.683825280749305,0.254795876181864,0.7
"209",209,0.68364404345883,0.256169567432518,0.5
"210",210,0.683945321146649,0.255608665287963,0.5
"211",211,0.683538662032702,0.254971894161201,0.5
"212",212,0.683785772962967,0.254531178918937,0.6
"213",213,0.681481883929953,0.254976136641237,0.6
"214",214,0.680774265628336,0.255171929111172,0.5
"215",215,0.682026301873689,0.255057889527341,0.4
"216",216,0.682764355914336,0.254606879891614,0.5
"217",217,0.681837139880685,0.255198452804765,0.6
"218",218,0.681337720327119,0.255786214677617,0.4
"219",219,0.680424922157786,0.254997047577087,0.4
"220",220,0.679769560089609,0.254933972203504,0.6
"221",221,0.676214582894631,0.256301564638095,0.3
"222",222,0.678807594284803,0.25544218852448,0.4
"223",223,0.679205707491563,0.25472389178674,0.4
"224",224,0.679825258452132,0.254564857860117,0.8
"225",225,0.678106623472141,0.254674899552215,0.6
"226",226,0.678339246170788,0.254337404226236,0.6
"227",227,0.67594327051764,0.255191889995993,0.5
"228",228,0.679137659704218,0.255245354922512,0.5
"229",229,0.678268576131645,0.255304232155281,0.4
"230",230,0.680543490699492,0.254504929998833,0.5
"231",231,0.680437850923374,0.254403346196131,0.5
"232",232,0.68226554548203,0.253705939640773,0.5
"233",233,0.681038827455028,0.25410477716482,0.5
"234",234,0.681454105911806,0.25478691754137,0.6
"235",235,0.682395964474162,0.254791068302756,0.3
"236",236,0.682899088008855,0.254457058516739,0.4
"237",237,0.681148543206335,0.254701630047609,0.3
"238",238,0.677474657143164,0.256488398397219,0.6
"239",239,0.679662940123286,0.25578473449851,0.4
"240",240,0.680043667143856,0.255436620133674,0.6
"241",241,0.680272570862986,0.255025017689937,0.3
"242",242,0.677460919210776,0.25631440478094,0.6
"243",243,0.677424319106564,0.255648695283024,0.3
"244",244,0.675931739148427,0.255967016222242,0.7
"245",245,0.675012124835969,0.255900993301765,0.4
"246",246,0.674057028454935,0.255866873852128,0.3
"247",247,0.675339016095488,0.255176332523472,0.6
"248",248,0.672111901885283,0.256738811933997,0.3
"249",249,0.675079052233057,0.256234631545489,0.6
"250",250,0.674670687767774,0.255808794410277,0.6
"251",251,0.673729383062697,0.256717525832542,0.4
"252",252,0.673943899240294,0.25597663869694,0.5
"253",253,0.674856537737224,0.256295155468554,0.5
"254",254,0.673374598849359,0.255805957521738,0.6
"255",255,0.673816752058223,0.255974810851562,0.5
"256",256,0.674110968856264,0.255407968053465,0.4
"257",257,0.675049957201751,0.255137504103891,0.4
"258",258,0.672084744828851,0.256024013003256,0.7
"259",259,0.674570397099917,0.255590744499661,0.5
"260",260,0.673131355247299,0.255895562650043,0.4
"261",261,0.672606636314122,0.256070953068433,0.6
"262",262,0.672083421856471,0.256430990251771,0.5
"263",263,0.673549555341826,0.255514738552481,0.1
"264",264,0.671485967636907,0.256540176098206,0.4
"265",265,0.671877959273004,0.256557369127669,0.3
"266",266,0.674618430626463,0.256147921331014,0.4
"267",267,0.676572191703922,0.254453998567467,0.3
"268",268,0.671930773280077,0.256193653509262,0.5
"269",269,0.670494051470178,0.256148453641489,0.5
"270",270,0.672713386648024,0.255984876493596,0.4
"271",271,0.671963700654355,0.256655650649537,0.5
"272",272,0.671586544700388,0.256782082915543,0.5
"273",273,0.671390483690595,0.25734890239861,0.5
"274",274,0.668742729575485,0.258235768028174,0.5
"275",275,0.669482416066832,0.257542918830145,0.4
"276",276,0.670722382650675,0.256190030776803,0.4
"277",277,0.668660168661482,0.256527706733931,0.5
"278",278,0.668168275486452,0.257110534550166,0.4
"279",279,0.669454018744072,0.256434907066843,0.4
"280",280,0.670297580466951,0.2560389310726,0.7
"281",281,0.669204771986206,0.256906286138883,0.4
"282",282,0.669564331804242,0.25742732882855,0.4
"283",283,0.672831793207927,0.25719070328561,0
"284",284,0.673771242760679,0.256732313316261,0.5
"285",285,0.673405697351267,0.257139250248295,0.7
"286",286,0.672541383797635,0.257364945172547,0.6
"287",287,0.673142340378288,0.257258832112617,0.5
"288",288,0.671765001263319,0.256787281998441,0.2
"289",289,0.669586340040337,0.257422121533486,0.5
"290",290,0.670462552054157,0.256688044656987,0.8
"291",291,0.670919649688224,0.25687087090336,0.5
"292",292,0.670326143236021,0.257822122951899,0.5
"293",293,0.668194873983965,0.257363694843072,0.5
"294",294,0.670638180254642,0.256802461926857,0.5
"295",295,0.668648609766778,0.257032929639792,0.7
"296",296,0.668488045758556,0.257141193065687,0.7
"297",297,0.665273378761922,0.258746912232225,0.5
"298",298,0.66813346123146,0.257659873346147,0.6
"299",299,0.670121303908454,0.256401733789506,0.6
"300",300,0.668721243210108,0.257333053825858,0.8
"301",301,0.66896758907752,0.25708568947848,0.7
"302",302,0.668826318660677,0.256174425686138,0.4
"303",303,0.669104808980584,0.256132741028561,0.8
"304",304,0.66775671657887,0.257348082772565,0.7
"305",305,0.666620540387105,0.257136886143358,0.4
"306",306,0.667223620182381,0.257137859054706,0.2
"307",307,0.666643044262042,0.257018951533805,0.4
"308",308,0.665534786904003,0.257977728760427,0.4
"309",309,0.665453803400309,0.257789385376537,0.3
"310",310,0.664907584629468,0.257548288520298,0.5
"311",311,0.665586196561389,0.25645635614796,0.4
"312",312,0.669689937990554,0.255259892968241,0.6
"313",313,0.668253664586942,0.254762622381432,0.5
"314",314,0.668714333879381,0.255423273805441,0.3
"315",315,0.668062234557364,0.255727544839313,0.5
"316",316,0.66948665309541,0.254819819690664,0.3
"317",317,0.669418312960062,0.255274370198087,0.7
"318",318,0.667426143701209,0.255324716524689,0.5
"319",319,0.669611916314951,0.254933257841326,0.5
"320",320,0.668436357068743,0.255280133564912,0.5
"321",321,0.667825042962762,0.256141845049491,0.4
"322",322,0.667143159970099,0.255706383174222,0.4
"323",323,0.667094710707476,0.256266620631826,0.4
"324",324,0.66638083753385,0.256015326213947,0.6
"325",325,0.66702029561658,0.256342886521961,0.2
"326",326,0.667457145960968,0.255759619486545,0.6
"327",327,0.666589996472805,0.255923581903609,0.2
"328",328,0.665416529015388,0.256241665500917,0.6
"329",329,0.664953721224979,0.256000558655997,0.3
"330",330,0.664276821336297,0.256108484687708,0.5
"331",331,0.663626167063971,0.257192143445424,0.3
"332",332,0.662370913868747,0.257341594100025,0.6
"333",333,0.663875735629016,0.256766798753064,0.6
"334",334,0.665508766682261,0.256197747857997,0.1
"335",335,0.66473105720406,0.25671839808719,0.5
"336",336,0.663031313842848,0.256557679950938,0.3
"337",337,0.664265632350897,0.256945444345672,0.6
"338",338,0.663083894072655,0.257309398373876,0.5
"339",339,0.662159626494492,0.257174659733869,0.6
"340",340,0.663739854062827,0.257637992917184,0.5
"341",341,0.664063433811997,0.256650620286538,0.5
"342",342,0.660483569439396,0.257168677298757,0.4
"343",343,0.66111737506789,0.257294696177661,0.2
"344",344,0.666064796071949,0.255610537511841,0.4
"345",345,0.663161768028586,0.257102934390917,0.5
"346",346,0.662230395004072,0.256420966579831,0.4
"347",347,0.663049813137565,0.256854703182207,0.4
"348",348,0.664348571790884,0.256126363559685,0.6
"349",349,0.663868002864446,0.256239268576652,0.4
"350",350,0.66302524690579,0.256166817942104,0.7
"351",351,0.661805317008071,0.256823394551021,0.3
"352",352,0.662276456528545,0.256883856089379,0.5
"353",353,0.6606006941687,0.257018310501311,0.3
"354",354,0.662649681624836,0.257120910737071,0.6
"355",355,0.661292195523426,0.256596845895851,0.7
"356",356,0.66290653884317,0.256185586318536,0.4
"357",357,0.663342475630755,0.256139412157289,0.4
"358",358,0.665083943134284,0.255528480840619,0.7
"359",359,0.661438474135603,0.256645941312562,0.7
"360",360,0.660750652918841,0.257176979962391,0.4
"361",361,0.661484353156592,0.257657462654179,0.5
"362",362,0.661115784465177,0.257959298765037,0.5
"363",363,0.659783200100703,0.257710759616523,0.7
"364",364,0.656518697403302,0.258458071018345,0.5
"365",365,0.658755480587982,0.257614168936952,0.4
"366",366,0.65781521076449,0.257721408173315,0.7
"367",367,0.65816583639193,0.258063748724873,0.4
"368",368,0.659340524645668,0.25805819373206,0.6
"369",369,0.657746205675087,0.257713331257018,0.5
"370",370,0.657287360244478,0.258231869297021,0.5
"371",371,0.658506232932421,0.258598326291852,0.2
"372",372,0.658157204231928,0.258641894710194,0.5
"373",373,0.65796072450925,0.257970301809636,0.8
"374",374,0.661028603958246,0.257917891043316,0.4
"375",375,0.658988058502043,0.258069324406645,0.5
"376",376,0.65481277713166,0.259080828247972,0.4
"377",377,0.657141279363261,0.25853023764462,0.6
"378",378,0.655946925703668,0.25964051450432,0.5
"379",379,0.658806108235975,0.25906503587459,0.4
"380",380,0.658948607302879,0.258586358230171,0.4
"381",381,0.657465646194078,0.258762177192409,0.2
"382",382,0.658119871045805,0.258794876730223,0.4
"383",383,0.656420811999955,0.259074717344559,0.3
"384",384,0.656649923862213,0.258369892180756,0.6
"385",385,0.656520344443386,0.257643883078243,0.4
"386",386,0.657518671794863,0.257471758750585,0.5
"387",387,0.658387515476153,0.256731568877623,0.4
"388",388,0.658414501924794,0.25742907880456,0.6
"389",389,0.658369400914759,0.257406140327593,0.5
"390",390,0.659182441676791,0.25726644322073,0.6
"391",391,0.657596307852346,0.258457779631475,0.3
"392",392,0.654873325195748,0.259096184495509,0.6
"393",393,0.655136654661159,0.259450395605952,0.5
"394",394,0.655476402482609,0.259832925808963,0.6
"395",395,0.654711998321703,0.258984573332685,0.8
"396",396,0.656212196937194,0.259289925212223,0.4
"397",397,0.655650634150286,0.259742636793213,0.4
"398",398,0.653309555907215,0.260530859156166,0.3
"399",399,0.656020230392561,0.260199727612312,0.3
"400",400,0.656136814588571,0.260923323744873,0.4
"401",401,0.656398185609324,0.260149253983349,0.5
"402",402,0.657043943993319,0.259963348413966,0.4
"403",403,0.657588669392824,0.258850561592625,0.3
"404",404,0.659256659546812,0.258971504491622,0.5
"405",405,0.66065129524564,0.258333368042862,0.5
"406",406,0.661514268716875,0.257949841669704,0.2
"407",407,0.656604156219787,0.258899461057024,0.3
"408",408,0.657961887152465,0.258498311807719,0.8
"409",409,0.657700094199334,0.258499467926315,0.7
"410",410,0.657174864491435,0.259081881274718,0.6
"411",411,0.659058146467421,0.25824110219271,0.3
"412",412,0.658785023876905,0.258567924184944,0.1
"413",413,0.657751373887341,0.259373849417215,0.4
"414",414,0.657053541606953,0.258618899323576,0.7
"415",415,0.655719421926121,0.258803127619781,0.4
"416",416,0.652943959553098,0.258319345993846,0.4
"417",417,0.654173369131525,0.257930555189599,0.6
"418",418,0.650612157432778,0.259591726933291,0.3
"419",419,0.653274536159489,0.258746493056625,0.5
"420",420,0.65437952064256,0.258854076369821,0.5
"421",421,0.654725837853704,0.258671330896598,0.3
"422",422,0.655079879782615,0.259055863143879,0.4
"423",423,0.654567785711058,0.259580696326562,0.4
"424",424,0.65366440098058,0.259542491312002,0.5
"425",425,0.653267346975674,0.259171537080768,0.4
"426",426,0.65202328579105,0.259882442798911,0.3
"427",427,0.65399655195565,0.259966388175899,0.5
"428",428,0.651998535584354,0.260130063113229,0.6
"429",429,0.650683576716062,0.260314362340679,0.6
"430",430,0.650858658785888,0.260649030080669,0.4
"431",431,0.649930058610218,0.260807713203226,0.7
"432",432,0.652693941814383,0.259915225187432,0.5
"433",433,0.651407930851768,0.25963008197922,0.5
"434",434,0.650397004691477,0.259656360600633,0.3
"435",435,0.649356351467619,0.260779205985616,0.4
"436",436,0.651403530491192,0.260244865470693,0.5
"437",437,0.652075031533526,0.260585004455909,0.4
"438",438,0.654036947033767,0.259939549425441,0.5
"439",439,0.652275987284249,0.26030525842862,0.5
"440",440,0.65185637703103,0.260542608078082,0.3
"441",441,0.651615094404436,0.26074116353621,0.4
"442",442,0.650098933049036,0.259979897877555,0.3
"443",443,0.650982665500467,0.260797601405039,0.8
"444",444,0.650076513770588,0.260462040326162,0.8
"445",445,0.650213539139609,0.260151364727317,0.7
"446",446,0.647858900122018,0.260833268956036,0.5
"447",447,0.64985644484685,0.260099750139621,0.4
"448",448,0.648447943291031,0.261803824893196,0.5
"449",449,0.651856656886449,0.260392454151612,0.3
"450",450,0.649267300609234,0.26170268303585,0.6
"451",451,0.648247082968372,0.261349420668995,0.5
"452",452,0.650524754783566,0.261155977029689,0.3
"453",453,0.652752265063651,0.260430801037529,0.3
"454",454,0.651104139244241,0.260544521951523,0.5
"455",455,0.64917932398118,0.261229776381697,0.5
"456",456,0.65169272228801,0.260828935030693,0.4
"457",457,0.649315986385241,0.261459425219142,0.6
"458",458,0.648664222070412,0.261031425021863,0.6
"459",459,0.652548401983735,0.260188247855931,0.5
"460",460,0.650685606941562,0.260693711112164,0.4
"461",461,0.65018242746707,0.261254673189292,0.9
"462",462,0.653015917435954,0.260515703936857,0.4
"463",463,0.650559581469483,0.26080216519768,0.3
"464",464,0.651395650885491,0.261357850631061,0.4
"465",465,0.647334151107897,0.261301777560218,0.4
"466",466,0.647020490423736,0.260174319977113,0.6
"467",467,0.649333394466036,0.259965368534228,0.3
"468",468,0.647201436048919,0.259749854393253,0.2
"469",469,0.647967577181756,0.260184250061461,0.6
"470",470,0.648302078752626,0.259860932446623,0.7
"471",471,0.648264847836097,0.260616721305975,0.6
"472",472,0.648055965001721,0.261065359058002,0.5
"473",473,0.647499648739102,0.26083605136533,0.4
"474",474,0.647264155401716,0.261047827072571,0.4
"475",475,0.647410748614959,0.261498881471993,0.6
"476",476,0.64935085157876,0.26073555059633,0.5
"477",477,0.650658636301307,0.260327429645852,0.6
"478",478,0.648821304930576,0.26124797620006,0.6
"479",479,0.647081260237849,0.261104635462585,0.5
"480",480,0.646933985155134,0.260850773905766,0.5
"481",481,0.644618293534737,0.262731592826202,0.5
"482",482,0.649445715834976,0.261594059405435,0.4
"483",483,0.647932650218854,0.26167405773931,0.4
"484",484,0.649129611140719,0.260703803746438,0.6
"485",485,0.648859324482983,0.26045592508131,0.7
"486",486,0.647724427052897,0.261198030757662,0.5
"487",487,0.647867795421292,0.260658824406724,0.5
"488",488,0.647691340357171,0.261382368237944,0.4
"489",489,0.651196750921437,0.260367553591744,0.5
"490",490,0.649284067926087,0.260811435692294,0.7
"491",491,0.64774610630227,0.261246401466138,0.8
"492",492,0.647847546184433,0.261634888831201,0.2
"493",493,0.64591967729731,0.262061593586523,0.5
"494",494,0.645437227969919,0.262518371665634,0.5
"495",495,0.644611433510657,0.262283264274042,0.5
"496",496,0.645342521397921,0.262216615054233,0.6
"497",497,0.647290666979557,0.262281864563169,0.6
"498",498,0.646548059153121,0.262670972212342,0.6
"499",499,0.646962362193116,0.262072598305771,0.5
"500",500,0.6463621324263,0.261767514701961,0.8
"501",501,0.646249035105478,0.261728942496387,0.4
"502",502,0.647620794508191,0.260762010937011,0.3
"503",503,0.646157432951106,0.261894715591762,0.5
"504",504,0.646347263985419,0.261499162948883,0.4
"505",505,0.646134612147228,0.26132552262198,0.5
"506",506,0.645096101404475,0.261436461885249,0.4
"507",507,0.642925157345856,0.262453766786586,0.6
"508",508,0.644587024984316,0.262266282610627,0.6
"509",509,0.642900122152151,0.261951887864689,0.4
"510",510,0.644537514729899,0.263300075770523,0.5
"511",511,0.645558450222718,0.262068266679167,0.5
"512",512,0.646390910583833,0.261436260816174,0.5
"513",513,0.644473912438205,0.261827826890904,0.6
"514",514,0.644231103419132,0.261862417531197,0.3
"515",515,0.642348455140704,0.263070102043844,0.2
"516",516,0.643508582961512,0.262840131982592,0.6
"517",517,0.645792782356054,0.261578825174941,0.6
"518",518,0.645690699372405,0.26102040103062,0.7
"519",519,0.645437362235513,0.262100468824461,0.6
"520",520,0.645142837415271,0.262331190610053,0.5
"521",521,0.645497182242335,0.262502911149943,0.4
"522",522,0.646909854920998,0.262758859862639,0.6
"523",523,0.64459964095843,0.263073241396675,0.1
"524",524,0.644958406564405,0.262156821760374,0.9
"525",525,0.646387708846599,0.26120733376898,0.6
"526",526,0.644315769104605,0.261685272720039,0.5
"527",527,0.643165367915072,0.262033655366723,0.7
"528",528,0.644431807973566,0.262153068374202,0.1
"529",529,0.645406497634074,0.261142801584995,0.3
"530",530,0.64451066784906,0.261428030443251,0.6
"531",531,0.647295881669282,0.260819882658789,0.8
"532",532,0.645974848938904,0.261147287643332,0.5
"533",533,0.645610352129124,0.261817559213541,0.6
"534",534,0.645785024198244,0.260603211459632,0.4
"535",535,0.64402577263371,0.262141837360425,0.6
"536",536,0.645531155826214,0.261721780581373,0.5
"537",537,0.643704266421187,0.26186634325523,0.8
"538",538,0.644707650631195,0.262098758119378,0.3
"539",539,0.645482077062627,0.260847563249541,0.4
"540",540,0.643451875748002,0.261885971998389,0.4
"541",541,0.642308245074284,0.261638718244635,0.3
"542",542,0.641513249695751,0.26210859097778,0.5
"543",543,0.64242007451101,0.262664250911354,0.2
"544",544,0.643554704316707,0.261955927683577,0.7
"545",545,0.642654957175607,0.261868792755541,0.4
"546",546,0.642229698282671,0.262654012300915,0.3
"547",547,0.641900131728172,0.262504363078422,0.4
"548",548,0.643185969586435,0.261771795481121,0.5
"549",549,0.642733664829966,0.261692391077628,0.6
"550",550,0.638868930551937,0.262594832165864,0.4
"551",551,0.639084544744148,0.262376464759965,0.3
"552",552,0.641601772556395,0.261731580345867,0.6
"553",553,0.640652192812144,0.261547323243273,0.5
"554",554,0.641676987346488,0.261877974011821,0.7
"555",555,0.641274984419676,0.262685712869942,0.4
"556",556,0.642486592602781,0.262507513735825,0.6
