"","time","sum_size"
"1",1,5369
"2",2,5685
"3",3,5524
"4",4,5974
"5",5,6610
"6",6,6780
"7",7,6830
"8",8,7231
"9",9,7264
"10",10,7077
"11",11,7536
"12",12,7264
"13",13,7342
"14",14,7733
"15",15,8593
"16",16,8072
"17",17,8313
"18",18,8775
"19",19,9250
"20",20,9057
"21",21,9622
"22",22,9353
"23",23,9830
"24",24,9313
"25",25,9552
"26",26,9817
"27",27,9963
"28",28,10941
"29",29,10846
"30",30,11334
"31",31,10584
"32",32,11084
"33",33,11447
"34",34,11600
"35",35,11766
"36",36,11694
"37",37,11088
"38",38,10855
"39",39,11135
"40",40,11379
"41",41,11912
"42",42,12353
"43",43,12266
"44",44,12881
"45",45,12865
"46",46,12614
"47",47,12660
"48",48,12592
"49",49,13204
"50",50,13474
"51",51,13208
"52",52,13625
"53",53,13944
"54",54,13209
"55",55,13623
"56",56,13786
"57",57,13990
"58",58,13858
"59",59,14446
"60",60,15346
"61",61,15156
"62",62,14843
"63",63,14860
"64",64,14655
"65",65,14658
"66",66,14115
"67",67,14012
"68",68,14484
"69",69,14880
"70",70,14633
"71",71,14835
"72",72,15467
"73",73,15981
"74",74,15452
"75",75,15376
"76",76,15405
"77",77,15494
"78",78,15476
"79",79,15814
"80",80,16279
"81",81,16527
"82",82,16799
"83",83,17277
"84",84,16996
"85",85,16910
"86",86,16741
"87",87,16636
"88",88,16795
"89",89,17195
"90",90,17760
"91",91,18078
"92",92,17945
"93",93,17997
"94",94,18415
"95",95,18665
"96",96,18138
"97",97,18643
"98",98,18795
"99",99,19089
"100",100,19693
"101",101,20538
"102",102,20245
"103",103,21279
"104",104,21491
"105",105,21314
"106",106,21245
"107",107,21799
"108",108,21771
"109",109,22399
"110",110,22823
"111",111,23434
"112",112,22670
"113",113,22846
"114",114,24279
"115",115,24400
"116",116,24214
"117",117,24395
"118",118,24904
"119",119,24875
"120",120,26110
"121",121,24379
"122",122,25295
"123",123,24432
"124",124,24062
"125",125,24612
"126",126,25326
"127",127,25617
"128",128,24512
"129",129,25130
"130",130,24367
"131",131,25240
"132",132,24157
"133",133,24245
"134",134,23964
"135",135,24378
"136",136,24944
"137",137,25057
"138",138,25110
"139",139,24162
