"","time","mean_MR_mean_summ","mean_MR_sd_summ","mean_maladaptation_time"
"59",59,0.704500247417355,0.265375020864467,0.5
"60",60,0.700805821162047,0.265234552452082,0.6
"61",61,0.702560266275602,0.26511624309229,0.5
"62",62,0.700019948115426,0.265886795848252,0.7
"63",63,0.70114791133585,0.265118367967792,0.4
"64",64,0.697075089351685,0.266411370421868,0.6
"65",65,0.700595751491971,0.265144873219131,0.6
"66",66,0.703734472890548,0.265312436591976,0.6
"67",67,0.700554060290754,0.265692747715179,0.7
"68",68,0.703248781255616,0.264382445829907,0.6
"69",69,0.702681099519435,0.263181994551422,0.6
"70",70,0.702969926941571,0.263469435748809,0.6
"71",71,0.703770060198409,0.262992143925457,0.6
"72",72,0.70004541705559,0.263973003044445,0.2
"73",73,0.700778643679705,0.263585491851102,0.3
"74",74,0.70215557784438,0.262309184964481,0.7
"75",75,0.700377671155267,0.261997127700161,0.6
"76",76,0.697306878461231,0.262707890122009,0.3
"77",77,0.700695017401895,0.26212857193816,0.6
"78",78,0.704504853202352,0.260896066775064,0.6
"79",79,0.703416109659943,0.260530496252171,0.6
"80",80,0.700947739081497,0.260866735610785,0.7
"81",81,0.695779371264236,0.262454672597532,0.3
"82",82,0.694528133748053,0.263595906537683,0.5
"83",83,0.695043389255187,0.262007287068147,0.6
"84",84,0.695249564736341,0.26243359349362,0.7
"85",85,0.697485801086566,0.261400704379614,0.3
"86",86,0.699473549718278,0.262072805167567,0.5
"87",87,0.694941483246308,0.263684243249487,0.4
"88",88,0.69623604491522,0.263278630681659,0.5
"89",89,0.696284451266924,0.263217266559594,0.6
"90",90,0.697260497582092,0.261536297208216,0.5
"91",91,0.698439329121684,0.260199325226685,0.7
"92",92,0.695336114218905,0.260642936245213,0.5
"93",93,0.695345431806062,0.261329753641583,0.1
"94",94,0.696346066955052,0.26051226072851,0.4
"95",95,0.695251562320758,0.260119470151976,0.2
"96",96,0.693335291032568,0.260625371778981,0.9
"97",97,0.694690816844778,0.259098900559072,0.5
"98",98,0.693404340579284,0.259350969297138,0.4
"99",99,0.693689092040795,0.259241194077911,0.6
"100",100,0.693905089499642,0.258179373330288,0.3
"101",101,0.694226921877567,0.259312283195939,0.6
"102",102,0.691435900609502,0.260254277391974,0.5
"103",103,0.691196536514679,0.260537606858641,0.7
"104",104,0.688903127803957,0.261081431585923,0.3
"105",105,0.693474495571365,0.259670880580634,0.7
"106",106,0.696730826813127,0.258383377206112,0.4
"107",107,0.694810956614363,0.258488499188404,0.6
"108",108,0.691246662979782,0.260267273050197,0.5
"109",109,0.68981733854417,0.260285670647694,0.4
"110",110,0.691335207613872,0.259910905514996,0.6
"111",111,0.691646886878217,0.259470994792715,0.7
"112",112,0.690374439914447,0.260832618683945,0.3
"113",113,0.688939203410975,0.260897920296297,0.3
"114",114,0.692131197737979,0.25919675175017,0.4
"115",115,0.690965534295004,0.258957835594842,0.7
"116",116,0.692511083276451,0.259111086065064,0.7
"117",117,0.693133679689188,0.258270002614653,0.6
"118",118,0.693415422362483,0.258128509394962,0.4
"119",119,0.690048551211707,0.259035088206182,0.6
"120",120,0.690457749171769,0.257661967745915,0.5
"121",121,0.692072993571651,0.258132428358242,0.4
"122",122,0.691136321979506,0.258702492720135,0.8
"123",123,0.690955666581335,0.258064288238154,0.6
"124",124,0.691372885232016,0.257740180121784,0.3
"125",125,0.687292190831312,0.259001592108295,0.7
"126",126,0.686888605090309,0.259236353950928,0.1
"127",127,0.688409506540653,0.258754693162745,0.1
"128",128,0.687759611804951,0.257943643277699,0.8
"129",129,0.688733572894559,0.25763757920068,0.4
"130",130,0.690695185744049,0.257825917551619,0.3
"131",131,0.691633449391259,0.2568699053548,0.6
"132",132,0.689222122636879,0.257669661477137,0.7
"133",133,0.689848782495415,0.256808455610189,0.5
"134",134,0.687405836569147,0.258515733636402,0.5
"135",135,0.689001531884029,0.258700125476477,0.8
"136",136,0.686634414929525,0.258424985399272,0.6
"137",137,0.688511910868285,0.257278985669336,0.4
"138",138,0.690449581667866,0.256836594244085,0.4
"139",139,0.688880680279015,0.257040531555308,0.5
"140",140,0.686762141751406,0.257197507059585,0.8
"141",141,0.689193789851508,0.256629201117035,0.1
"142",142,0.690805298800893,0.256650671577997,0.6
"143",143,0.687536331684,0.256932500106141,0.6
"144",144,0.688749598314558,0.257243164674099,0.7
"145",145,0.689161818085448,0.256977084290959,0.4
"146",146,0.691024487022933,0.256737621623698,0.3
"147",147,0.687747828816634,0.25719221418745,0.6
"148",148,0.685812230834754,0.257555622192194,0.5
"149",149,0.687818601260497,0.256963649182153,0.5
"150",150,0.687084942009655,0.256898466020063,0.6
"151",151,0.687050356888243,0.25646788599881,0.3
"152",152,0.689136944182509,0.255780278308728,0.3
"153",153,0.689949858091644,0.254996571777938,0.8
"154",154,0.689692309280246,0.255391454043135,0.4
"155",155,0.689789580708953,0.256008745274837,0.4
"156",156,0.689510979623548,0.256196571448985,0.5
"157",157,0.688503858508056,0.256708870994593,0.5
"158",158,0.684545642203237,0.258096140665415,0.5
"159",159,0.686297998996096,0.257248463535868,0.6
"160",160,0.684673040924297,0.256470114243501,0.3
"161",161,0.686536935539331,0.256328843752451,0.5
"162",162,0.684785455405986,0.2561822087873,0.2
"163",163,0.685837210293631,0.255230910796534,0.3
"164",164,0.683285810186362,0.256426614625861,0.5
"165",165,0.684973738715913,0.25659102554672,0.6
"166",166,0.683542836143006,0.256705199994331,0.4
"167",167,0.683634973027551,0.256715365134272,0.4
"168",168,0.684135014714059,0.25665628182144,0.4
"169",169,0.686618312782093,0.256111595413342,0.6
"170",170,0.686084657834201,0.256645937148002,0.4
"171",171,0.685744441760967,0.256219018785614,0.4
"172",172,0.686984203228819,0.254461754092985,0.7
"173",173,0.687133169469867,0.254497132094136,0.5
"174",174,0.686473452599351,0.25536258312456,0.2
"175",175,0.684663031857939,0.255615197463646,0.2
"176",176,0.683675197475171,0.255503056094587,0.6
"177",177,0.682941633627904,0.256172745876592,0.3
"178",178,0.682708184316959,0.256489979232983,0.2
"179",179,0.681632034438632,0.256286048519914,0.4
"180",180,0.680163362777432,0.257343421866343,0.6
"181",181,0.683895637357398,0.256651939193857,0.4
"182",182,0.682751806110932,0.257449330658721,0.5
"183",183,0.682582320686352,0.257125085501353,0.7
"184",184,0.682141799332813,0.256677698519402,0.4
"185",185,0.681001073209637,0.256850197051569,0.6
"186",186,0.685033439131732,0.255573447955174,0.5
"187",187,0.683661073975606,0.255797805153284,0.5
"188",188,0.682857472429263,0.256925581167444,0.6
"189",189,0.683376160475719,0.256508756994617,0.7
"190",190,0.684468679914462,0.256621934528992,0.7
"191",191,0.684273785964859,0.256212352326224,0.4
"192",192,0.680704631056334,0.256642553415955,0.7
"193",193,0.683650178467569,0.25642259540348,0.6
"194",194,0.68264822530658,0.256406491286482,0.7
"195",195,0.6840673559027,0.255733419979075,0.5
"196",196,0.683875641442642,0.254825800834888,0.6
"197",197,0.680705637924504,0.256387977527999,0.5
"198",198,0.681237652183816,0.256370056444293,0.4
"199",199,0.681862510199612,0.256133856585712,0.3
"200",200,0.680309041766362,0.256624406641149,0.6
"201",201,0.680037646797612,0.256435357528656,0.4
"202",202,0.683110003266682,0.256027859137547,0.6
"203",203,0.680089099592825,0.256594035589687,0.4
"204",204,0.679578573894776,0.256411973566647,0.4
"205",205,0.679179945902828,0.25689438960543,0.5
"206",206,0.680677850172756,0.256255088634664,0.6
"207",207,0.682475351850848,0.255678429587867,0.6
"208",208,0.685248128979763,0.254252462304057,0.7
"209",209,0.683089297435468,0.254724357590945,0.7
"210",210,0.680595363729811,0.25537842506357,0.5
"211",211,0.682076462099251,0.254750725634711,0.5
"212",212,0.682081035084995,0.255102113910169,0.7
"213",213,0.681666079438898,0.255392986818491,0.3
"214",214,0.682388027752124,0.254813057266355,0.4
"215",215,0.683197724741501,0.256120452353684,0.4
"216",216,0.67955938010943,0.257369632093172,0.7
"217",217,0.67943320283454,0.257083104203225,0.6
"218",218,0.680700529252173,0.256577284924707,0.7
"219",219,0.679414784003899,0.256041227360283,0.4
"220",220,0.679448024359839,0.25605222188166,0.5
"221",221,0.679152675591785,0.25541165842335,0.7
"222",222,0.678358202368222,0.256002648667111,1
"223",223,0.681454363178944,0.255192433985371,0.4
"224",224,0.67937596284508,0.255547087918537,0.5
"225",225,0.677848841972483,0.256094442342222,0.3
"226",226,0.677511409356615,0.256039274177776,0.5
"227",227,0.676923867568489,0.256004739680219,0.2
"228",228,0.679705490796996,0.255856497995341,0.3
"229",229,0.681551392601284,0.25568846625772,0.7
"230",230,0.679908465421695,0.256017144600823,0.5
"231",231,0.677767601957308,0.255541982855791,0.5
"232",232,0.674481690660531,0.256822539774541,0.4
"233",233,0.676163480117901,0.256102484914147,0.9
"234",234,0.678489973607026,0.256482665513391,0.6
"235",235,0.674642833182702,0.257423459666399,0.5
"236",236,0.675352059604748,0.256988772162712,0.6
"237",237,0.677093277607034,0.255993754307506,0.3
"238",238,0.677838053805237,0.254994283469647,0.7
"239",239,0.678678486634186,0.255445156705335,0.6
"240",240,0.677768190031064,0.256191918171978,0.6
"241",241,0.675753492490591,0.2567563577055,0.5
"242",242,0.673533772425529,0.256556453184293,0.3
"243",243,0.674987468566406,0.256254602168348,0.6
"244",244,0.675126751724058,0.256590311823385,0.5
"245",245,0.67649578324206,0.256137782870807,0.4
"246",246,0.678438897235502,0.255303433866673,0.1
"247",247,0.675052302933774,0.256343896123371,0.3
"248",248,0.673685499622642,0.256736659081198,0.7
"249",249,0.673125394661744,0.256827137330686,0.5
"250",250,0.674286872685495,0.256651611354776,0.5
"251",251,0.674633880808283,0.256038831976771,0.8
"252",252,0.673525913140751,0.255750002612011,0.4
"253",253,0.672358814294754,0.256876271472864,0.1
"254",254,0.672742193110874,0.2563925495696,0.5
"255",255,0.672577183058027,0.256227345257273,0.4
"256",256,0.672568236243453,0.256088464003714,0.8
"257",257,0.674299523008682,0.256413907235293,0.4
"258",258,0.67180055057493,0.256803727237423,0.4
"259",259,0.673582912303864,0.256768573941028,0.4
"260",260,0.673089480494586,0.256124192586901,0.6
"261",261,0.672567048944242,0.256370215021085,0.2
"262",262,0.673125066936112,0.256156555444509,0.2
"263",263,0.674554825209903,0.255672001698123,0.5
"264",264,0.675283556360931,0.255907206337793,0.9
"265",265,0.674039553740568,0.257023627839673,0.5
"266",266,0.673691736741115,0.256347102034602,0.6
"267",267,0.670412334648676,0.256948161022374,0.7
"268",268,0.674434274820378,0.256395865945242,0.5
"269",269,0.674524207195108,0.256479753857599,0.8
"270",270,0.67441173631789,0.256742886777099,0.5
"271",271,0.674167500985806,0.257614864723771,0.4
"272",272,0.672520452205698,0.257245809692066,0.3
"273",273,0.672718403462895,0.25699100865262,0.7
"274",274,0.673507054054826,0.256744560815869,0.4
"275",275,0.673776384404812,0.256638338149476,0.5
"276",276,0.671940441355601,0.2576998815989,0.2
"277",277,0.669948377734699,0.258141794995212,0.7
"278",278,0.669228571757924,0.257591083434549,0.5
"279",279,0.669785315538243,0.256838935468472,0.4
"280",280,0.669257173069711,0.256951381644522,0.2
"281",281,0.671028824870144,0.256738659209606,0.6
"282",282,0.669652338069963,0.257360450329858,0.4
"283",283,0.670632516080645,0.256807464530755,0.8
"284",284,0.669341744901434,0.25721293961873,0.5
"285",285,0.666888337267717,0.257817165327107,0.6
"286",286,0.668883057540343,0.257864421974711,0.6
"287",287,0.66605467842286,0.258685147861949,0.4
"288",288,0.66687586562077,0.258536453770129,0.6
"289",289,0.667432155030297,0.258700080505842,0.6
"290",290,0.668087313799388,0.258514882445529,0.4
"291",291,0.667044337312146,0.2588187516036,0.1
"292",292,0.669304142544182,0.258217950997075,0.6
"293",293,0.666181927634295,0.258833802929201,0.5
"294",294,0.669079644890815,0.258234432461072,0.6
"295",295,0.668750313942651,0.257988167130128,0.5
"296",296,0.667649862084915,0.257933346802584,0.5
"297",297,0.667178671703867,0.258408656658428,0.3
"298",298,0.6671024580013,0.258467729367073,0.5
"299",299,0.668070493172376,0.25804721602943,0.3
"300",300,0.666438848728764,0.258766437034013,0.4
"301",301,0.664169790612129,0.260128249546386,0.8
"302",302,0.664852436514814,0.260187082863419,0.6
"303",303,0.665941026739517,0.260230491156369,0.5
"304",304,0.665487863067774,0.260316304466468,0.2
"305",305,0.664532292513184,0.259875836140365,0.5
"306",306,0.663124057537726,0.260218051643885,0.3
"307",307,0.664620980992476,0.259426326655694,0.8
"308",308,0.664374688111484,0.258607262705882,0.4
"309",309,0.665308229449318,0.257994153252838,0.3
"310",310,0.663390841214282,0.258835212802478,0.7
"311",311,0.664192545898642,0.259204104048465,0.4
"312",312,0.665505588209498,0.258565439829792,0.3
"313",313,0.665861115280132,0.25856900746929,0.4
"314",314,0.664583100111284,0.258914113398167,0.4
"315",315,0.663198597602448,0.259335746452979,0.7
"316",316,0.663844684099979,0.258696153606948,0.4
"317",317,0.665078799970293,0.258067161706231,0.4
"318",318,0.666048824601461,0.257809992788085,0.3
"319",319,0.664469395787337,0.258625431411844,0.2
"320",320,0.664505305890391,0.258154658470835,0.4
"321",321,0.663503017519786,0.258185723613934,0.6
"322",322,0.662071303717798,0.259403671114043,0.7
"323",323,0.664679332830141,0.258393562277944,0.5
"324",324,0.663549112853158,0.258604892020711,0.4
"325",325,0.664560932554345,0.258278498301859,0.7
"326",326,0.664926799381467,0.258087579376956,0.8
"327",327,0.665726040349705,0.258743101360947,0.4
"328",328,0.666062393146871,0.258740054662425,0.1
"329",329,0.663917226120391,0.259606214734147,0.3
"330",330,0.664567619920739,0.25786756926062,0.5
"331",331,0.664981901371564,0.258401013983275,0.5
"332",332,0.663976012469233,0.258960827826236,0.6
"333",333,0.663269654123976,0.25925898286577,0.4
"334",334,0.663221818987857,0.259168032752425,0.3
"335",335,0.666258897537064,0.258727782556624,0.5
"336",336,0.664153987406456,0.259094915981928,0.5
"337",337,0.662961414405466,0.259735099145326,0.3
"338",338,0.664114364965087,0.259159710295403,0.6
"339",339,0.662813985875086,0.259428297997795,0.6
"340",340,0.662373915200587,0.25996785365155,0.2
"341",341,0.664659636225955,0.259331388529758,0.5
"342",342,0.665246895303922,0.259368990635206,0.4
"343",343,0.666294014970612,0.259779689759476,0.5
"344",344,0.665335673637921,0.259319789082652,0.6
"345",345,0.667367686488735,0.258530071787764,0.4
"346",346,0.667128207007027,0.258559261783104,0.1
"347",347,0.66347292710252,0.260301605309156,0.2
"348",348,0.663755591579283,0.260363731463544,0.6
"349",349,0.663247809165159,0.259465988361642,0.5
"350",350,0.664099956314616,0.258995573382943,0.7
"351",351,0.665062712989118,0.258931159383723,0.4
"352",352,0.665509032781341,0.258752663014048,0.2
"353",353,0.662712177378533,0.25948091412828,0.4
"354",354,0.663213485542334,0.259815251001926,0.2
"355",355,0.665331822146301,0.258003092056262,0.3
"356",356,0.663858037987055,0.258703357524713,0.6
"357",357,0.661807774625315,0.259679135356357,0.5
"358",358,0.662326107952512,0.259664376813634,0.5
"359",359,0.662543856826898,0.259274783460905,0.6
"360",360,0.660413638101212,0.260101049494824,0.3
"361",361,0.658338754606601,0.260138671366729,0.3
"362",362,0.662819020844788,0.258688966006801,0.5
"363",363,0.661376778517286,0.258522409637232,0.7
"364",364,0.660747752126535,0.259126217300282,0.4
"365",365,0.662582199582505,0.258643667953062,0.5
"366",366,0.66197269542385,0.259396553365495,0.8
"367",367,0.661642199102385,0.259574329469187,0.7
"368",368,0.661047688938539,0.259898379979855,0.5
"369",369,0.663014155658283,0.258760902329959,0.7
"370",370,0.65912525897996,0.258947852874592,0.5
"371",371,0.659746621172106,0.258988268515692,0.5
"372",372,0.659799009558611,0.259390151610847,0.5
"373",373,0.65966092981209,0.259887981088819,0.5
"374",374,0.658478636243601,0.260136338903333,0.6
"375",375,0.659618136307851,0.259441943315981,0.5
"376",376,0.65675960626215,0.260499889245659,0.5
"377",377,0.656215988490844,0.260928899206203,0.5
"378",378,0.656479560449455,0.260562157963843,0.4
"379",379,0.656243627831225,0.261644378709656,0.5
"380",380,0.656528733756098,0.260798689823241,0.5
"381",381,0.657551548256912,0.260316391127758,0.6
"382",382,0.659688887951257,0.259605447784682,0.4
"383",383,0.658222335827956,0.260136583348877,0.6
"384",384,0.656668182207201,0.260644031266004,0.5
"385",385,0.657097084945716,0.259899479702549,0.5
"386",386,0.656484605929754,0.259453534121863,0.4
"387",387,0.656195474946759,0.258885615619007,0.6
"388",388,0.657649308819286,0.259046829475223,0.4
"389",389,0.658732333694834,0.259367005439582,0.6
"390",390,0.656152476676021,0.259847851640082,0.8
"391",391,0.658532670746246,0.259598428445102,0.5
"392",392,0.658716493129094,0.259452962296318,0.5
"393",393,0.65764248733459,0.25997320607709,0.5
"394",394,0.656046802436731,0.259858373442264,0.4
"395",395,0.654021164516094,0.260820472065322,0.4
"396",396,0.65446158969004,0.260890487662145,0.5
"397",397,0.653776601290426,0.260827931915644,0.6
"398",398,0.651644295618791,0.261324149068267,0.4
"399",399,0.654750194961281,0.261236263390019,0.3
"400",400,0.655482507991612,0.260626848160558,0.7
"401",401,0.654855445843852,0.260824330928294,0.7
"402",402,0.656287708640545,0.261109308563284,0.5
"403",403,0.658793023201372,0.260429485945485,0.7
"404",404,0.658722938158041,0.260581497950256,0.3
"405",405,0.656637173119465,0.260585307896994,0.8
"406",406,0.657091918453595,0.259703701007517,0.8
"407",407,0.657730992893725,0.259101971776873,0.7
"408",408,0.658385398398156,0.259223732496185,0.5
"409",409,0.657075877746479,0.25957007485746,0.5
"410",410,0.656176429154031,0.259123811847087,0.5
"411",411,0.656166156506292,0.259701646651496,0.5
"412",412,0.656792560206298,0.259530109635193,0.3
"413",413,0.653429903420303,0.261240119053133,0.2
"414",414,0.653104439587918,0.260627650343447,0.6
"415",415,0.652809566134515,0.260093546058795,0.7
"416",416,0.653643729433451,0.260989888166977,0.5
"417",417,0.654301973682354,0.260160912404864,0.5
"418",418,0.652025942415746,0.261267891149707,0.6
"419",419,0.654512825952041,0.259922670100356,0.7
"420",420,0.650974222428484,0.26066615514032,0.8
"421",421,0.65388756689549,0.260361098881202,0.3
"422",422,0.652632065027862,0.260970435140977,0.8
"423",423,0.651203193117095,0.261175153283376,0.5
"424",424,0.651865586879627,0.260218129961455,0.4
"425",425,0.65510436481206,0.260627038940672,0.5
"426",426,0.650642101121482,0.261784739931989,0.3
"427",427,0.65095668758394,0.261831037954391,0.3
"428",428,0.650273772776532,0.262146639847261,0.3
"429",429,0.651028564369029,0.261698695781194,0.5
"430",430,0.65180764762818,0.260875912024732,0.4
"431",431,0.653468603952183,0.260976966297871,0.4
"432",432,0.650172245805563,0.261669728751445,0.6
"433",433,0.648709941281942,0.261474477719984,0.3
"434",434,0.649942771283627,0.261292390720634,0.7
"435",435,0.65188509070171,0.261101456702904,0.4
"436",436,0.651905774634482,0.261728939675053,0.3
"437",437,0.650473787494393,0.261764995470464,0.5
"438",438,0.652189487228758,0.261245790483816,0.4
"439",439,0.65039596205898,0.261965728353477,0.6
"440",440,0.652093822467433,0.261440578098804,0.7
"441",441,0.653535881406335,0.261002350344079,0.3
"442",442,0.650987467983687,0.26235822993618,0.6
"443",443,0.650069028754485,0.262717947966551,0.4
"444",444,0.650740515723866,0.262888845565385,0.4
"445",445,0.650713133334181,0.262559286627728,0.4
"446",446,0.650240876965391,0.262550979693725,0.5
"447",447,0.651280927813932,0.26179262778657,0.5
"448",448,0.651356095752747,0.262386871567399,0.6
"449",449,0.651961801759889,0.261713866807654,0.5
"450",450,0.651722215416391,0.261456159610192,0.5
"451",451,0.651187630598843,0.261528716353625,0.4
"452",452,0.64916176951178,0.261702524614815,0.5
"453",453,0.646704952599209,0.262711083365066,0.5
"454",454,0.648665189883776,0.26221640424866,0.5
"455",455,0.650392129182444,0.26197715753631,0.5
"456",456,0.652068054201181,0.261601336370467,0.5
"457",457,0.652626553018283,0.261300410725236,0.6
"458",458,0.651149350845702,0.261669160648875,0.5
"459",459,0.651736279966478,0.260823938318528,0.7
"460",460,0.648369038939354,0.26177502934477,0.4
"461",461,0.645415429005451,0.26219544539365,0.5
"462",462,0.647850464130618,0.261627823359648,0.6
"463",463,0.648314690917552,0.261501682553615,0.5
"464",464,0.647531264424257,0.262180197229708,0.4
"465",465,0.648714172561797,0.261851159612198,0.4
"466",466,0.648071997525815,0.260989340619284,0.4
"467",467,0.649031722342094,0.260936325704041,0.6
"468",468,0.649036987469217,0.261732036858406,0.4
"469",469,0.647714817681401,0.261332051036811,0.8
"470",470,0.645499270259235,0.262190251319067,0.6
"471",471,0.64500887132707,0.263060167822767,0.6
"472",472,0.644376329793349,0.262813839731246,0.4
"473",473,0.646954364374305,0.261312468444133,0.5
"474",474,0.646229353165314,0.261792169965906,0.5
"475",475,0.647744461180632,0.261086436867515,0.5
"476",476,0.646290923980455,0.261472612255297,0.2
"477",477,0.649200643091858,0.26125258492714,0.8
"478",478,0.647186684303348,0.261749744882548,0.8
"479",479,0.646510265217619,0.261954682078973,0.7
"480",480,0.644048709407236,0.263073462332217,0.4
"481",481,0.644343673426384,0.262145792633359,0.6
"482",482,0.641862446444933,0.263287828541643,0.7
"483",483,0.642175084753657,0.262263540395407,0.9
"484",484,0.64340487647735,0.26184002935447,0.7
"485",485,0.643480404647687,0.262581372046861,0.4
"486",486,0.646034822297531,0.262513353796487,0.5
"487",487,0.645690723717489,0.262072356559284,0.3
"488",488,0.643929895092785,0.262306231617017,0.4
"489",489,0.646783631654638,0.262032640700521,0.3
"490",490,0.647033747962245,0.261312205504732,0.3
"491",491,0.642120630646851,0.26217645430636,0.3
"492",492,0.643270491075062,0.262283317355034,0.6
"493",493,0.642162891263293,0.262785674485368,0.4
"494",494,0.645121001304401,0.262090609185212,0.4
"495",495,0.644185308696887,0.262932373486625,0.6
"496",496,0.645252145914701,0.262469083421107,0.5
"497",497,0.645290238476277,0.262216747939104,0.4
"498",498,0.645304666966451,0.261291219869191,0.4
"499",499,0.645850340378972,0.261685050611809,1
"500",500,0.646597821328129,0.261603577670881,0.5
"501",501,0.643100433882698,0.262631867038885,0.3
"502",502,0.645634840159538,0.262306664624105,0.7
"503",503,0.646422548832693,0.261739354886419,0.6
"504",504,0.646961926623409,0.26133423918204,0.4
"505",505,0.643367515410137,0.262960178099296,0.2
"506",506,0.644707530435247,0.262049859931645,0.6
"507",507,0.645768487993044,0.26216591667341,0.4
"508",508,0.646243045857907,0.261963823795717,0.6
"509",509,0.644925013382254,0.262186088349111,0.4
"510",510,0.642391991587943,0.262677945818984,0.4
"511",511,0.642266189631024,0.262565096757578,0.5
"512",512,0.642667819266526,0.263281658704168,0.7
"513",513,0.645452255341464,0.26289306155405,0.6
"514",514,0.64400065599205,0.26357206823489,0.6
"515",515,0.644007164244322,0.262980322674162,0.6
"516",516,0.644063395413544,0.262812910543774,0.4
"517",517,0.642060236019518,0.263296164551719,0.4
"518",518,0.642075698015174,0.263321673106454,0.5
"519",519,0.644163675954148,0.26355548533622,0.3
"520",520,0.639717841654352,0.26473659921741,0.4
"521",521,0.640533453619226,0.263859452929091,0.5
"522",522,0.639954274972929,0.264075495312267,0.5
"523",523,0.642262136901709,0.263528571638419,0.3
"524",524,0.642707560226259,0.26289765163711,0.6
"525",525,0.643406506588663,0.262496385746031,0.4
"526",526,0.640544018381599,0.262724141054908,0.6
"527",527,0.639495979527651,0.263012113729083,0.7
"528",528,0.640919978337505,0.26244858619823,0.4
"529",529,0.640253796000662,0.262585890670531,0.6
"530",530,0.639540412013193,0.264707766505184,0.6
"531",531,0.636811015583776,0.263352604060091,0.4
"532",532,0.638659859345654,0.262883755751106,0.5
"533",533,0.637189806688336,0.263748685800408,0.4
"534",534,0.637961973980495,0.263012032698644,0.2
"535",535,0.641241894529191,0.262582887504834,0.5
"536",536,0.640747285702889,0.263043375005601,0.4
"537",537,0.641090410982096,0.262938748651876,0.2
"538",538,0.641698805606037,0.262901200934209,0.8
"539",539,0.64102386070274,0.262539930511433,0.5
"540",540,0.640482491544575,0.262412813621729,0.3
"541",541,0.639165574959464,0.263404158596793,0.3
"542",542,0.638564507991166,0.26337010941418,0.8
"543",543,0.639057637347213,0.264026459744533,0.7
"544",544,0.639217156880786,0.264292541944543,0.4
"545",545,0.639796029784059,0.263642431160583,0.3
"546",546,0.640433179501099,0.263048929297055,0.6
"547",547,0.640507552454195,0.262771443919794,0.5
"548",548,0.640164865176183,0.263104566047237,0.3
"549",549,0.642993467352137,0.262805432952462,0.7
"550",550,0.642997968441695,0.262476581885693,0.7
"551",551,0.641412331329218,0.262596751699886,0.6
"552",552,0.639242889776788,0.262472356744673,0.4
"553",553,0.640108432100333,0.263529864546283,0.8
"554",554,0.641214676136292,0.263799905900055,0.6
"555",555,0.64018069337623,0.263163949843226,0.7
"556",556,0.635173261284163,0.264186012739728,0.4
"557",557,0.637753362200269,0.262940575078347,0.7
"558",558,0.638118687090434,0.263896749778897,0.7
"559",559,0.638826870765197,0.262996145252787,0.5
"560",560,0.637765923127493,0.26366607474528,0.5
"561",561,0.639238150180574,0.26271495766731,0.6
"562",562,0.639122979787619,0.262638126414403,0.5
"563",563,0.637684887493761,0.263282706678356,0.3
"564",564,0.639520146749539,0.263030588420842,0.6
"565",565,0.638464651544294,0.263214477409558,0.8
"566",566,0.63734363305338,0.263382493394592,0.4
"567",567,0.638921165455875,0.263123291210273,0.6
"568",568,0.636950930264084,0.264356954398439,0.6
"569",569,0.637048980641802,0.263102627368102,0.4
"570",570,0.637840023108993,0.264316003613536,0.6
"571",571,0.638996658470146,0.26387964031118,0.3
"572",572,0.637823578120665,0.263265672099282,0.8
"573",573,0.637870950313769,0.263308783747832,0.4
"574",574,0.63711081764138,0.264053288732021,0.8
"575",575,0.639945919697844,0.263086886903711,0.6
"576",576,0.640535697170456,0.262762787647945,0.6
"577",577,0.637487467152801,0.262491310454964,0.5
"578",578,0.635177015981297,0.263061346227591,0.4
"579",579,0.633178629073491,0.263830831191809,0.3
"580",580,0.634838254033623,0.263528585079497,0.5
"581",581,0.634203099072017,0.263199499306596,0.1
"582",582,0.631200837890903,0.263576824281566,0.4
"583",583,0.632683032594792,0.263566380847392,0.4
"584",584,0.632364511587858,0.263342044530204,0.4
"585",585,0.634353560364701,0.262745408357883,0.2
"586",586,0.637579207705287,0.262147157507111,0.4
"587",587,0.638788947302409,0.262519618253519,0.3
"588",588,0.640212098643542,0.261748786028883,0.5
"589",589,0.635791987450495,0.263524189102477,0.3
"590",590,0.637415964706261,0.26270118168669,0.3
"591",591,0.637138091522846,0.262468539817043,0.5
"592",592,0.636783503383451,0.262303684437517,0.5
"593",593,0.635032693950641,0.262737611465782,0.4
"594",594,0.635221575197142,0.262501209243726,0.5
"595",595,0.634104674386866,0.263267877404081,0.3
"596",596,0.632405260625791,0.263437641882755,0.5
"597",597,0.632321380323336,0.264533222752481,0.7
"598",598,0.632046931224342,0.264062570559871,0.7
"599",599,0.630905694679205,0.264582626947036,0.5
"600",600,0.631900881174065,0.263771631681774,0.6
"601",601,0.633530302075477,0.263677525101811,0.4
"602",602,0.631284328985818,0.263508357382605,0.6
"603",603,0.630650848362431,0.263519451367862,0.4
"604",604,0.630049898911746,0.263773170126162,0.2
"605",605,0.634194967707381,0.263740931012656,0.4
"606",606,0.636979175308934,0.262845514974585,0.5
"607",607,0.636445966748825,0.263446763613046,0.7
"608",608,0.636369649879328,0.263229481629205,0.6
"609",609,0.633705974331078,0.26351750934462,0.6
"610",610,0.634259862231287,0.263064386140852,0.5
"611",611,0.635754420411398,0.261888357654323,0.6
"612",612,0.634790932297757,0.262241532233577,0.6
"613",613,0.63650806296985,0.262421563297781,0.3
"614",614,0.634890053731491,0.263105089281879,0.6
"615",615,0.635820582036484,0.262304714510926,0.4
"616",616,0.631527309127698,0.263310329036797,0.7
