"","time","sum_size"
"1",1,5362
"2",2,5498
"3",3,5811
"4",4,6095
"5",5,6138
"6",6,5964
"7",7,6436
"8",8,6435
"9",9,6778
"10",10,7011
"11",11,7030
"12",12,6887
"13",13,7111
"14",14,7001
"15",15,7000
"16",16,7491
"17",17,7163
"18",18,6928
"19",19,7182
"20",20,7634
"21",21,8075
"22",22,8083
"23",23,8195
"24",24,8182
"25",25,8111
"26",26,8226
"27",27,8352
"28",28,8457
"29",29,9597
"30",30,9125
"31",31,9438
"32",32,9447
"33",33,10255
"34",34,10246
"35",35,10098
"36",36,10723
"37",37,10903
"38",38,10252
"39",39,10540
"40",40,10248
"41",41,10728
"42",42,10811
"43",43,10627
"44",44,10899
"45",45,11030
"46",46,11046
"47",47,10913
"48",48,10949
"49",49,11597
"50",50,11358
"51",51,11447
"52",52,11872
"53",53,11733
"54",54,11219
"55",55,11385
"56",56,11961
"57",57,11772
"58",58,11971
"59",59,11634
"60",60,11955
"61",61,12716
"62",62,13055
"63",63,13296
"64",64,12954
"65",65,12812
"66",66,12937
"67",67,12578
"68",68,12729
"69",69,13107
"70",70,12837
"71",71,13686
"72",72,13759
"73",73,14022
"74",74,13601
"75",75,13406
"76",76,13227
"77",77,13132
"78",78,13166
"79",79,13179
"80",80,13794
"81",81,13648
"82",82,14648
"83",83,15025
"84",84,15001
"85",85,15350
"86",86,15520
"87",87,15658
"88",88,15514
"89",89,16042
"90",90,15987
"91",91,15389
"92",92,15521
"93",93,16206
"94",94,16559
"95",95,15894
"96",96,16196
"97",97,16344
"98",98,16976
"99",99,16749
"100",100,16977
"101",101,16986
"102",102,16872
"103",103,17044
"104",104,18600
"105",105,17918
"106",106,19243
"107",107,20600
"108",108,19789
"109",109,19830
"110",110,19954
"111",111,19298
"112",112,18932
"113",113,19772
"114",114,20512
"115",115,20340
"116",116,20434
"117",117,21158
"118",118,22138
"119",119,22576
"120",120,22700
"121",121,23421
"122",122,23245
"123",123,23554
"124",124,24628
"125",125,25334
"126",126,24550
"127",127,23853
"128",128,23349
"129",129,24372
"130",130,24100
"131",131,23961
"132",132,24849
"133",133,25323
"134",134,25409
"135",135,24464
"136",136,24206
"137",137,23939
"138",138,24823
"139",139,25212
"140",140,24712
"141",141,26045
"142",142,24189
"143",143,24175
"144",144,25391
"145",145,24976
"146",146,24860
"147",147,26145
"148",148,24492
"149",149,23410
"150",150,23381
"151",151,24914
"152",152,24872
"153",153,24133
"154",154,25461
"155",155,25297
"156",156,24219
"157",157,24299
"158",158,25508
"159",159,24556
"160",160,25026
"161",161,24953
"162",162,25046
"163",163,24738
"164",164,25310
"165",165,25673
"166",166,24594
"167",167,24839
"168",168,24743
"169",169,24945
"170",170,24558
"171",171,25243
"172",172,26045
"173",173,23211
"174",174,23649
"175",175,23545
"176",176,23664
"177",177,23859
"178",178,24025
"179",179,24465
"180",180,24536
"181",181,24579
"182",182,24986
"183",183,24468
"184",184,25641
"185",185,24449
"186",186,23817
"187",187,23948
"188",188,23691
"189",189,24715
"190",190,25343
"191",191,25450
"192",192,23935
"193",193,24504
"194",194,24186
"195",195,24074
"196",196,24501
"197",197,25380
"198",198,24811
"199",199,24616
"200",200,25211
"201",201,24852
"202",202,25515
"203",203,24279
"204",204,24346
"205",205,23958
"206",206,25218
"207",207,25514
"208",208,25297
"209",209,24636
"210",210,24930
"211",211,25240
"212",212,24579
"213",213,25013
"214",214,24601
"215",215,24969
"216",216,25670
"217",217,24908
"218",218,25714
"219",219,25318
"220",220,23730
"221",221,23622
"222",222,24850
"223",223,24675
"224",224,24693
"225",225,25053
"226",226,24919
"227",227,26376
"228",228,23198
"229",229,23548
"230",230,23664
"231",231,23196
"232",232,22897
"233",233,23766
"234",234,24777
"235",235,24664
"236",236,25065
"237",237,25064
"238",238,26054
"239",239,23784
"240",240,24220
"241",241,23933
"242",242,24749
"243",243,25399
"244",244,25203
"245",245,24213
"246",246,24534
"247",247,24706
"248",248,24386
"249",249,24868
"250",250,25089
"251",251,26129
"252",252,24492
"253",253,24285
"254",254,24860
"255",255,26090
"256",256,23594
"257",257,22954
"258",258,23007
"259",259,23198
"260",260,22609
"261",261,24515
"262",262,24406
"263",263,24361
"264",264,25848
"265",265,23472
"266",266,24228
"267",267,24047
"268",268,23953
"269",269,24833
"270",270,24938
"271",271,25441
"272",272,25107
"273",273,25157
"274",274,25466
"275",275,23206
"276",276,24308
"277",277,24408
"278",278,25057
"279",279,25546
"280",280,23935
"281",281,24122
"282",282,25043
"283",283,26003
"284",284,23269
"285",285,24284
"286",286,24276
"287",287,24275
"288",288,24819
"289",289,25598
"290",290,23868
"291",291,24345
"292",292,24793
"293",293,24333
"294",294,24568
"295",295,24319
"296",296,24831
"297",297,24756
"298",298,25884
"299",299,24674
"300",300,24765
"301",301,25474
"302",302,24804
"303",303,24243
"304",304,25166
"305",305,24870
"306",306,25159
"307",307,24662
"308",308,25736
"309",309,23458
"310",310,23297
"311",311,24604
"312",312,23931
"313",313,23955
"314",314,25479
"315",315,23953
"316",316,24092
"317",317,24527
"318",318,24429
"319",319,25247
"320",320,25261
"321",321,25097
"322",322,25698
"323",323,24250
"324",324,23608
"325",325,23956
"326",326,24454
"327",327,24865
"328",328,25440
"329",329,25036
"330",330,24812
"331",331,25220
"332",332,25643
"333",333,25452
"334",334,25305
"335",335,24432
"336",336,26160
"337",337,23036
"338",338,22544
"339",339,23068
"340",340,23126
"341",341,22973
"342",342,23512
"343",343,24407
"344",344,24262
"345",345,24269
"346",346,24128
"347",347,24834
"348",348,26171
"349",349,24112
"350",350,24520
"351",351,23577
"352",352,24202
"353",353,24254
"354",354,25273
"355",355,24684
"356",356,24391
"357",357,24461
"358",358,24490
"359",359,24358
"360",360,24983
"361",361,25575
"362",362,24812
"363",363,25074
"364",364,25331
"365",365,25308
"366",366,25229
"367",367,25044
"368",368,24499
"369",369,24450
"370",370,24791
"371",371,25490
"372",372,23938
"373",373,25267
"374",374,25070
"375",375,23957
"376",376,25048
"377",377,25260
"378",378,23936
"379",379,24270
"380",380,25580
"381",381,24746
"382",382,24184
"383",383,24499
"384",384,25185
"385",385,24820
"386",386,25217
"387",387,25497
"388",388,24704
"389",389,24660
"390",390,25176
"391",391,24911
"392",392,26195
"393",393,24437
"394",394,24031
"395",395,23723
"396",396,23969
"397",397,23546
"398",398,24269
"399",399,24853
"400",400,25693
"401",401,24893
"402",402,25182
"403",403,24564
"404",404,25896
"405",405,24047
"406",406,24147
"407",407,24513
"408",408,24176
"409",409,24710
"410",410,25331
"411",411,25792
"412",412,23397
"413",413,23465
"414",414,23863
"415",415,24608
"416",416,24303
"417",417,24230
"418",418,24885
"419",419,25217
"420",420,25039
"421",421,25405
"422",422,24298
"423",423,24292
"424",424,24629
"425",425,24997
"426",426,25539
"427",427,24801
"428",428,25053
"429",429,24497
"430",430,24121
"431",431,25133
"432",432,26104
"433",433,23954
"434",434,24426
"435",435,24289
"436",436,24385
"437",437,24786
"438",438,24644
"439",439,25740
"440",440,23954
"441",441,24648
"442",442,25053
"443",443,24933
"444",444,25010
"445",445,25967
"446",446,23728
"447",447,26401
"448",448,22764
"449",449,23011
"450",450,23313
"451",451,24078
"452",452,23856
"453",453,24124
"454",454,23674
"455",455,23844
"456",456,24365
"457",457,24812
"458",458,24701
"459",459,25035
"460",460,26240
"461",461,23439
"462",462,24757
"463",463,23811
"464",464,24599
"465",465,25741
"466",466,23573
"467",467,23814
"468",468,23934
"469",469,23534
"470",470,23621
"471",471,23594
"472",472,23862
"473",473,23620
"474",474,25211
"475",475,24979
"476",476,25524
"477",477,25281
"478",478,24107
"479",479,23869
"480",480,23736
"481",481,24712
"482",482,25540
"483",483,24325
"484",484,23914
"485",485,24355
"486",486,25536
"487",487,24814
"488",488,24423
"489",489,24158
"490",490,25012
"491",491,25692
"492",492,23883
"493",493,24652
"494",494,24601
"495",495,25296
"496",496,25701
"497",497,24974
"498",498,24859
"499",499,24651
"500",500,25310
"501",501,25278
"502",502,26116
"503",503,23346
"504",504,23446
"505",505,22846
"506",506,23907
"507",507,24963
"508",508,25311
"509",509,24717
"510",510,25058
"511",511,24394
"512",512,24302
"513",513,24583
"514",514,24921
"515",515,25144
"516",516,24289
"517",517,24557
"518",518,25671
"519",519,24777
"520",520,24790
"521",521,25589
"522",522,25005
"523",523,24948
"524",524,26262
"525",525,23888
"526",526,24039
"527",527,25085
"528",528,25000
"529",529,24178
"530",530,24106
"531",531,24333
"532",532,24252
"533",533,25452
"534",534,23506
"535",535,24130
"536",536,24950
"537",537,24065
"538",538,23875
"539",539,24672
"540",540,25425
"541",541,25492
"542",542,24601
"543",543,25132
"544",544,24212
"545",545,25365
"546",546,24351
"547",547,24501
"548",548,24852
"549",549,26256
"550",550,24243
"551",551,23765
"552",552,24443
"553",553,24898
"554",554,24699
"555",555,24510
"556",556,24268
"557",557,24237
"558",558,24769
"559",559,25570
"560",560,25041
"561",561,25125
"562",562,24950
"563",563,25218
"564",564,26637
"565",565,22893
"566",566,21833
"567",567,23789
"568",568,24190
"569",569,24155
"570",570,23968
"571",571,25186
"572",572,25121
"573",573,24993
"574",574,25466
"575",575,24890
"576",576,24563
"577",577,23999
"578",578,24581
"579",579,25018
"580",580,25554
"581",581,24991
"582",582,24759
"583",583,25014
"584",584,24601
"585",585,25332
"586",586,25596
"587",587,24142
"588",588,23835
"589",589,24722
"590",590,24299
"591",591,25493
"592",592,24336
"593",593,24577
"594",594,24979
"595",595,25327
"596",596,24845
"597",597,24687
"598",598,24315
"599",599,24475
"600",600,25256
"601",601,24896
"602",602,25772
"603",603,25039
"604",604,24092
"605",605,24713
"606",606,25807
"607",607,24595
"608",608,25373
"609",609,24578
"610",610,24312
"611",611,24305
"612",612,23892
"613",613,24290
"614",614,26110
"615",615,24748
"616",616,23988
"617",617,23054
"618",618,23140
"619",619,23943
"620",620,24223
"621",621,24912
"622",622,25506
"623",623,25093
"624",624,25243
"625",625,24496
"626",626,24612
"627",627,25058
"628",628,24742
"629",629,26064
"630",630,23753
"631",631,23362
"632",632,23138
"633",633,23644
"634",634,24431
"635",635,24597
"636",636,25208
"637",637,25655
"638",638,24311
"639",639,24588
"640",640,25108
"641",641,24823
"642",642,24884
"643",643,24953
"644",644,26249
"645",645,23903
"646",646,23952
"647",647,24967
"648",648,25296
"649",649,26299
"650",650,22976
"651",651,23737
"652",652,22786
"653",653,22751
"654",654,22208
"655",655,23637
"656",656,23635
"657",657,23130
"658",658,22866
"659",659,23109
"660",660,24645
"661",661,25039
"662",662,25738
"663",663,24497
"664",664,24585
"665",665,24201
"666",666,23880
"667",667,24661
"668",668,24511
"669",669,24778
"670",670,26171
"671",671,24608
"672",672,24529
"673",673,25343
"674",674,24942
"675",675,25986
"676",676,24074
"677",677,23824
"678",678,24220
"679",679,24255
"680",680,23598
"681",681,23660
"682",682,24542
"683",683,23723
"684",684,24450
"685",685,25748
"686",686,24234
"687",687,25729
"688",688,24321
"689",689,23966
"690",690,24125
"691",691,24257
"692",692,24152
"693",693,24976
"694",694,25272
"695",695,24174
"696",696,23869
"697",697,23870
"698",698,24366
"699",699,25899
"700",700,23976
"701",701,24688
"702",702,25552
"703",703,24338
"704",704,24420
"705",705,23930
"706",706,24165
"707",707,24811
"708",708,24679
"709",709,23986
"710",710,24775
"711",711,25408
"712",712,25834
"713",713,24244
"714",714,24461
"715",715,24266
"716",716,24883
"717",717,24905
"718",718,25375
"719",719,25150
"720",720,24886
"721",721,24565
"722",722,25551
"723",723,25072
"724",724,25838
"725",725,24871
"726",726,24259
"727",727,24747
"728",728,25634
"729",729,24288
"730",730,24225
"731",731,23975
"732",732,24506
"733",733,24901
"734",734,24769
"735",735,25147
"736",736,24468
"737",737,25378
"738",738,24591
"739",739,25569
"740",740,24085
"741",741,23772
"742",742,24280
"743",743,24867
"744",744,24772
"745",745,24380
"746",746,26022
"747",747,23913
"748",748,23776
"749",749,24014
"750",750,24648
"751",751,24574
"752",752,24918
"753",753,25929
"754",754,23609
"755",755,22925
"756",756,23575
"757",757,23933
"758",758,24263
"759",759,25015
"760",760,26013
"761",761,23700
"762",762,23260
"763",763,22541
"764",764,23212
"765",765,24441
"766",766,24395
"767",767,25385
"768",768,24013
"769",769,24173
"770",770,24372
"771",771,24910
"772",772,24537
"773",773,24591
"774",774,26391
"775",775,23177
"776",776,23182
"777",777,23527
"778",778,23986
"779",779,23327
"780",780,24937
"781",781,25049
"782",782,24358
"783",783,25220
"784",784,25732
"785",785,24950
"786",786,24682
"787",787,25038
"788",788,24195
"789",789,23819
"790",790,24104
"791",791,24226
"792",792,25674
"793",793,24755
"794",794,25577
"795",795,23341
"796",796,23453
"797",797,24927
"798",798,24660
"799",799,24975
"800",800,25135
"801",801,24448
"802",802,24953
"803",803,25591
"804",804,24846
"805",805,24962
"806",806,25101
"807",807,24865
"808",808,24983
"809",809,26285
"810",810,24221
"811",811,23826
"812",812,25065
"813",813,25234
"814",814,25143
"815",815,25022
"816",816,25931
"817",817,24362
"818",818,25757
"819",819,24602
"820",820,23881
"821",821,25094
"822",822,24872
"823",823,24447
"824",824,24413
"825",825,24645
"826",826,24799
"827",827,25986
"828",828,23311
"829",829,22806
"830",830,24347
"831",831,23980
"832",832,24077
"833",833,24187
"834",834,24872
"835",835,24923
"836",836,25405
"837",837,24260
"838",838,23913
"839",839,25489
"840",840,24934
"841",841,24767
"842",842,25687
"843",843,25327
"844",844,24168
"845",845,24073
"846",846,24280
"847",847,23794
"848",848,24768
"849",849,24526
"850",850,24544
"851",851,24532
"852",852,24845
"853",853,25199
"854",854,25592
"855",855,23744
"856",856,24285
"857",857,25147
"858",858,25626
"859",859,24394
"860",860,25724
"861",861,24094
"862",862,24235
"863",863,24116
"864",864,24956
"865",865,25180
"866",866,25014
"867",867,24912
"868",868,24717
"869",869,27060
"870",870,22112
"871",871,21104
"872",872,21372
"873",873,21419
"874",874,23228
"875",875,23055
"876",876,22921
"877",877,23647
"878",878,23544
"879",879,24244
"880",880,24094
"881",881,24896
"882",882,25350
"883",883,25569
"884",884,24439
"885",885,24791
"886",886,25207
"887",887,25039
"888",888,24329
"889",889,25724
"890",890,23903
"891",891,24682
"892",892,25615
"893",893,23701
"894",894,23895
"895",895,23966
"896",896,24992
"897",897,24989
"898",898,25257
"899",899,24860
"900",900,25280
"901",901,26278
"902",902,22857
"903",903,22937
"904",904,22963
"905",905,22711
"906",906,22849
"907",907,23534
"908",908,24139
"909",909,23912
"910",910,24921
"911",911,27260
"912",912,22711
"913",913,21780
"914",914,21831
"915",915,22576
"916",916,21560
"917",917,21698
"918",918,22277
"919",919,23149
"920",920,22951
"921",921,23805
"922",922,24135
"923",923,23859
"924",924,24689
"925",925,25020
