"","time","sum_size"
"1",1,5357
"2",2,5342
"3",3,5277
"4",4,5445
"5",5,5719
"6",6,5909
"7",7,6647
"8",8,6913
"9",9,6869
"10",10,6593
"11",11,6830
"12",12,7294
"13",13,7029
"14",14,6705
"15",15,7133
"16",16,7050
"17",17,7402
"18",18,7596
"19",19,7686
"20",20,7803
"21",21,8799
"22",22,8165
"23",23,7969
"24",24,8043
"25",25,7986
"26",26,8269
"27",27,8326
"28",28,9018
"29",29,8607
"30",30,8671
"31",31,8672
"32",32,8544
"33",33,8660
"34",34,8834
"35",35,8683
"36",36,9033
"37",37,8350
"38",38,8290
"39",39,8214
"40",40,9303
"41",41,9458
"42",42,9837
"43",43,9924
"44",44,9419
"45",45,9603
"46",46,10002
"47",47,10375
"48",48,9866
"49",49,10114
"50",50,10052
"51",51,9906
"52",52,10456
"53",53,10656
"54",54,10472
"55",55,10327
"56",56,10450
"57",57,9944
"58",58,10529
"59",59,10777
"60",60,11335
"61",61,10722
"62",62,10286
"63",63,11010
"64",64,10716
"65",65,10411
"66",66,10819
"67",67,10700
"68",68,11988
"69",69,12313
"70",70,11804
"71",71,11745
"72",72,12146
"73",73,12235
"74",74,12003
"75",75,12463
"76",76,11852
"77",77,11514
"78",78,11681
"79",79,12711
"80",80,12761
"81",81,12144
"82",82,11872
"83",83,12487
"84",84,12623
"85",85,13186
"86",86,13486
"87",87,13511
"88",88,13692
"89",89,13705
"90",90,13312
"91",91,13525
"92",92,14067
"93",93,13840
"94",94,14066
"95",95,13786
"96",96,14076
"97",97,13966
"98",98,14556
"99",99,14837
"100",100,15523
"101",101,15299
"102",102,14952
"103",103,14803
"104",104,14919
"105",105,14542
"106",106,15480
"107",107,15091
"108",108,15688
"109",109,15117
"110",110,15984
"111",111,15678
"112",112,16507
"113",113,16639
"114",114,17253
"115",115,18542
"116",116,17062
"117",117,17164
"118",118,17184
"119",119,17002
"120",120,17864
"121",121,17414
"122",122,17093
"123",123,17669
"124",124,17981
"125",125,17831
"126",126,17633
"127",127,18925
"128",128,18934
"129",129,19082
"130",130,20013
"131",131,19973
"132",132,19623
"133",133,19701
"134",134,18986
"135",135,19592
"136",136,20849
"137",137,20675
"138",138,20767
"139",139,20547
"140",140,20530
"141",141,20274
"142",142,20763
"143",143,21223
"144",144,20504
"145",145,21605
"146",146,21802
"147",147,23302
"148",148,23134
"149",149,22675
"150",150,23422
"151",151,23317
"152",152,23055
"153",153,23197
"154",154,24236
"155",155,24552
"156",156,24186
"157",157,24175
"158",158,24346
"159",159,24231
"160",160,23920
"161",161,24273
"162",162,24986
"163",163,24880
"164",164,26115
"165",165,23285
"166",166,23432
"167",167,23056
"168",168,23941
"169",169,24580
"170",170,24195
"171",171,24453
"172",172,24040
"173",173,23993
"174",174,24366
"175",175,25542
"176",176,25542
"177",177,25278
"178",178,24172
"179",179,24022
"180",180,23613
"181",181,24569
"182",182,23689
"183",183,24506
"184",184,24668
"185",185,25391
"186",186,25245
"187",187,24189
"188",188,24135
"189",189,25172
"190",190,24030
"191",191,23608
"192",192,25007
"193",193,25560
"194",194,24273
"195",195,23752
"196",196,23297
"197",197,23555
"198",198,24826
"199",199,24258
"200",200,24310
"201",201,24717
"202",202,24530
"203",203,24037
"204",204,24979
"205",205,25896
"206",206,24822
"207",207,24551
"208",208,25410
"209",209,25645
"210",210,24163
"211",211,24323
"212",212,23780
"213",213,23921
"214",214,23643
"215",215,22891
"216",216,23706
"217",217,23381
"218",218,24694
"219",219,23773
"220",220,24306
"221",221,25131
"222",222,24479
"223",223,25201
"224",224,24703
"225",225,26358
"226",226,23548
"227",227,24280
"228",228,23768
"229",229,23562
"230",230,24184
"231",231,24359
"232",232,24165
"233",233,23562
"234",234,24944
"235",235,24965
"236",236,24804
"237",237,24550
"238",238,25112
"239",239,25086
"240",240,25322
"241",241,25068
"242",242,24474
"243",243,25628
"244",244,24173
"245",245,24400
"246",246,25243
"247",247,25206
"248",248,23714
"249",249,24786
"250",250,24345
"251",251,23965
"252",252,23796
"253",253,24269
"254",254,25276
"255",255,24746
"256",256,25396
"257",257,24604
"258",258,25973
"259",259,24360
"260",260,23549
"261",261,24347
"262",262,23946
"263",263,24844
"264",264,24136
"265",265,24537
"266",266,24983
"267",267,25386
"268",268,25216
"269",269,24971
"270",270,24866
"271",271,24625
"272",272,24903
"273",273,25819
"274",274,24493
"275",275,24662
"276",276,24454
"277",277,24950
"278",278,25374
"279",279,24751
"280",280,24323
"281",281,23959
"282",282,23875
"283",283,25497
"284",284,24225
"285",285,24360
"286",286,23654
"287",287,24197
"288",288,24063
"289",289,24120
"290",290,24642
"291",291,24495
"292",292,25012
"293",293,25624
"294",294,23913
"295",295,23410
"296",296,24258
"297",297,23953
"298",298,24352
"299",299,26497
"300",300,23901
"301",301,23315
"302",302,23635
"303",303,23861
"304",304,22913
"305",305,23940
"306",306,23914
"307",307,23420
"308",308,23962
"309",309,23646
"310",310,24392
"311",311,24331
"312",312,24696
"313",313,24930
"314",314,25855
"315",315,23920
"316",316,24011
"317",317,24062
"318",318,24295
"319",319,25011
"320",320,24521
"321",321,25047
"322",322,25064
"323",323,25130
"324",324,24413
"325",325,24058
"326",326,25590
"327",327,24235
"328",328,24265
"329",329,24038
"330",330,24583
"331",331,24571
"332",332,25560
"333",333,24515
"334",334,23990
"335",335,24632
"336",336,24095
"337",337,25444
"338",338,25103
"339",339,24660
"340",340,25487
"341",341,24426
"342",342,25079
"343",343,24703
"344",344,25184
"345",345,24301
"346",346,24398
"347",347,25369
"348",348,25720
"349",349,23356
"350",350,24456
"351",351,24585
"352",352,25426
"353",353,24153
"354",354,24443
"355",355,24142
"356",356,24837
"357",357,25246
"358",358,25126
"359",359,24600
"360",360,24638
"361",361,24614
"362",362,24660
"363",363,24318
"364",364,24401
"365",365,24712
"366",366,26303
"367",367,23852
"368",368,23104
"369",369,25073
"370",370,23901
"371",371,23830
"372",372,23880
"373",373,24816
"374",374,24797
"375",375,25705
"376",376,23482
"377",377,23716
"378",378,23755
"379",379,23645
"380",380,23819
"381",381,24470
"382",382,24959
"383",383,25439
"384",384,23819
"385",385,23815
"386",386,23903
"387",387,23301
"388",388,23561
"389",389,23978
"390",390,25087
"391",391,24343
"392",392,24071
"393",393,23716
"394",394,24581
"395",395,25430
"396",396,24405
"397",397,24458
"398",398,24522
"399",399,25723
"400",400,24205
"401",401,24273
"402",402,25195
"403",403,25382
"404",404,24694
"405",405,24861
"406",406,24549
"407",407,24828
"408",408,24559
"409",409,24837
"410",410,25584
"411",411,24546
"412",412,24668
"413",413,26049
"414",414,23656
"415",415,23919
"416",416,23929
"417",417,23683
"418",418,23938
"419",419,24106
"420",420,23780
"421",421,24345
"422",422,25003
"423",423,25866
"424",424,23893
"425",425,23263
"426",426,23596
"427",427,23453
"428",428,23528
"429",429,23861
"430",430,23618
"431",431,24304
"432",432,24132
