"time","MR_mean_summ","MR_sd_summ"
1,0.698927198318657,0.304664373763593
2,0.708322890898939,0.288665515146276
3,0.698129921478059,0.298782285612518
4,0.717806361579157,0.287115766996853
5,0.704605213084895,0.298635831348236
6,0.702782944208377,0.292833235054163
7,0.702669556207926,0.291637223375961
8,0.700105593425084,0.295471548207762
9,0.725394053270962,0.292469768680328
10,0.715802863389601,0.292097701446294
11,0.707523636908327,0.293518700347986
12,0.698521514942388,0.297641915232122
13,0.717328622224222,0.285731953997691
14,0.733446018585898,0.281875789675061
15,0.722148231767109,0.283643998085046
16,0.724581044777246,0.286403776323259
17,0.716471631339639,0.290015790954602
18,0.702080519177645,0.294648924868429
19,0.67366918979149,0.30432513284094
20,0.688896119545433,0.294930881787551
21,0.694675515847862,0.287666805833033
22,0.701934418282674,0.286438795418141
23,0.700228346422494,0.286530810512902
24,0.692653583977431,0.302653907293852
25,0.699019641026354,0.293512176587753
26,0.690352174470635,0.300682450902709
27,0.698366887907808,0.301720617142667
28,0.701386051796068,0.301128019748348
29,0.708083606684458,0.289636869979733
30,0.703376953693399,0.298514499672261
31,0.703223409727915,0.301586498001328
32,0.689064610235275,0.305904503048019
33,0.695541840178152,0.301367948751528
34,0.684657537886182,0.311467955984626
35,0.703253208084005,0.299299311686503
36,0.694411163338113,0.304472378339358
37,0.691665007513472,0.302574401580822
38,0.682483562576188,0.311980587701662
39,0.696112028872332,0.30538351407842
40,0.682871899488946,0.30778965621894
41,0.692540515493692,0.301587470055543
42,0.681059470235598,0.309433305410401
43,0.687835542528228,0.309998028799854
44,0.696167812341731,0.303537656492722
45,0.690788599571468,0.30550494402862
46,0.692735028927947,0.305317524057843
47,0.672997614835741,0.311417243265877
48,0.665059152994039,0.312293495337424
49,0.671654147930583,0.311260326215119
50,0.674145494891857,0.314024252606762
51,0.688772534040186,0.306732617973816
52,0.698863404984852,0.299614532925885
53,0.688263677589811,0.31277743562266
54,0.708468552176411,0.304170052133889
55,0.69816655522827,0.308554890015984
56,0.713235975603739,0.301522438754796
57,0.676773790075296,0.319877638992723
58,0.682696577826536,0.315367344250091
59,0.66916298223067,0.325263030012245
60,0.697502044693591,0.312341068280832
61,0.6714182283947,0.315996908454933
62,0.693396116518277,0.306096410523328
63,0.693846009293265,0.306386258578423
64,0.686804861197246,0.310040052891803
65,0.670684751682965,0.317349894290156
66,0.668024694116448,0.319312613268994
67,0.677672290606062,0.311553446006437
68,0.674929458809073,0.311745461134042
69,0.676077549201321,0.310739304361514
70,0.673114102918864,0.316185119388497
71,0.681392316482145,0.312445937057273
72,0.672636879531259,0.312654716009705
73,0.688173167889857,0.30931799839372
74,0.703825492021109,0.302972507859015
75,0.697833250350367,0.30948144773607
76,0.69174948135063,0.311202746208927
77,0.69754358949572,0.311874282227902
78,0.701860673638607,0.309287837268057
79,0.689299301601549,0.315632978084103
80,0.687305633190859,0.314760224987007
81,0.69142201391543,0.306567753037684
82,0.699926097675542,0.303118195479455
83,0.709495870531264,0.299033450505909
84,0.697739372971324,0.310254558028738
85,0.689088592608698,0.314461812934598
86,0.691752648033743,0.307990835756745
87,0.689119908490522,0.310412620366762
88,0.688059717505198,0.307685443159438
89,0.685950916574523,0.309385537739927
90,0.676760404197496,0.310661083890198
91,0.684987662697455,0.311428350373589
92,0.687056201559033,0.3140747410592
93,0.700115840045001,0.304461743713375
94,0.671852423033963,0.319111107229452
95,0.638232324263895,0.334141441130603
96,0.639747528873618,0.337488055012744
97,0.637190074640458,0.335976194882705
98,0.644494563120434,0.32519405063458
99,0.662933521460889,0.32080127979556
100,0.682027034104391,0.313039748291348
101,0.656530516244113,0.324884839761902
102,0.665283370664024,0.320411305993922
103,0.669789210721414,0.316213378742691
104,0.678168995815951,0.31698804405175
105,0.661693803628198,0.318219554047401
106,0.679779875582028,0.312771975280006
107,0.668748903269305,0.319040110467135
108,0.689117303980813,0.314021303239118
109,0.682433481072933,0.314509334707552
110,0.659133218066804,0.323473759571984
111,0.652792312897272,0.323958335426719
112,0.658316231235875,0.322303437742713
113,0.656004850836477,0.322184160252351
114,0.655358035460874,0.318907892048118
115,0.667128073242991,0.312028034015531
116,0.683143143768435,0.314840673707181
117,0.687466571433946,0.314383998755411
118,0.679966785822169,0.317556823037843
119,0.669373483660346,0.325650826583788
120,0.679105324867682,0.322394425219603
121,0.652588050888822,0.33316421612091
122,0.676529725833161,0.32556449219182
123,0.656334245570366,0.328046266890397
124,0.666513080689941,0.321925188372943
125,0.66310647008767,0.31930520448422
126,0.663304318425615,0.321923423976744
127,0.663245454506935,0.320985652106518
128,0.659941728211382,0.32919512587621
129,0.662262353424579,0.325560918071574
130,0.652479448460094,0.331950133654099
131,0.65147438554118,0.33093637028792
132,0.655643740873276,0.329500145819035
133,0.655869239263471,0.32541120241207
134,0.659657425558627,0.322632781073671
135,0.640961171669774,0.338580366623595
136,0.642834807142769,0.333628635441084
137,0.648443656456604,0.33857674735063
138,0.653653520636382,0.334503316112033
139,0.639965272590537,0.338351138959728
140,0.63872728524722,0.33654353128293
141,0.635660547124025,0.341534557315859
142,0.648375951373222,0.335561893187433
