"time","sum_size"
411,2339
412,2348
413,2040
414,1920
415,1948
416,1844
417,1954
418,1952
419,1935
420,2135
421,2242
422,2052
423,2367
424,1967
425,2050
426,2052
427,2055
428,2606
429,2168
430,2345
431,2077
432,2190
433,2266
434,2348
435,2137
436,2334
437,2078
438,2104
439,2514
440,2344
441,2536
442,1990
443,1946
444,1770
445,2084
446,2206
447,2009
448,2228
449,2066
450,2084
451,1946
452,2389
453,2760
454,1869
455,2202
456,1933
457,1753
458,1682
459,1615
460,1576
461,1824
462,1603
463,1819
464,1737
465,2003
466,1817
467,1880
468,2224
469,1977
470,1959
471,2117
472,2175
473,2314
474,2490
475,2326
476,2364
477,2198
478,2185
479,1896
480,1890
481,2552
482,2336
483,2353
484,2158
485,2062
486,1844
487,2548
488,2246
489,1978
490,2146
491,2106
492,1958
493,2360
494,2475
495,2535
496,2008
497,1816
498,1828
499,1809
500,1917
501,2399
502,2247
503,2402
504,2133
505,1908
506,1855
507,1778
508,1972
509,1750
510,1919
511,2194
512,1875
513,2283
514,2279
515,2048
516,2262
517,2079
518,2397
519,2091
520,2138
521,2237
522,2240
523,2314
524,2163
525,2225
526,2046
527,2016
528,1833
529,2207
530,2265
531,2603
532,1960
533,2242
534,2052
535,2084
536,2026
537,2144
538,2242
539,2247
540,2632
541,2071
542,1872
543,2443
544,2492
545,2005
546,1958
547,1782
548,1672
549,1672
550,1808
551,1937
552,1978
553,2319
554,2073
555,2392
556,1956
557,2328
558,2175
559,2235
560,2162
561,1974
562,1798
563,2066
564,2200
565,1893
566,2667
567,2289
568,2203
569,2080
570,1786
571,1929
572,1948
573,2071
574,2281
575,2709
576,2176
577,2012
578,1939
579,1842
580,1912
581,2047
582,1720
583,1575
584,1873
585,1886
586,1925
587,2308
588,1865
589,1867
590,1727
591,2022
592,1715
593,1744
594,2084
595,2293
596,2475
597,2226
598,1983
599,1752
600,2652
601,2508
602,2018
603,2302
604,1832
605,1772
606,1587
607,1677
608,1922
609,2224
610,2033
611,2029
612,2251
613,2036
614,1892
615,1975
616,1916
617,1828
618,1743
619,1936
620,2083
621,1827
622,1814
623,1932
624,1763
625,1852
626,2282
627,2194
628,1934
629,2167
630,2194
631,2168
632,2011
633,2079
634,2471
635,2163
636,2090
637,2059
638,2160
639,2003
640,2012
641,1969
642,2295
643,1973
644,2130
645,2335
646,2387
647,2179
648,2191
649,2401
650,2343
651,2545
652,2386
653,2598
654,2374
655,2247
656,2283
657,2027
658,1914
659,1965
660,1781
661,2002
662,2179
663,1923
664,2065
665,2315
666,2135
667,2437
668,2345
669,2160
670,2183
671,2448
672,2058
673,2454
674,2368
675,2330
676,2377
677,2030
678,2075
679,2203
680,2347
681,2305
682,2105
683,2092
684,2223
685,2504
686,2338
687,2109
688,2100
689,2209
690,2379
691,2613
692,2489
693,2569
694,2368
695,2572
696,2296
697,2401
698,2095
699,2360
700,2087
701,2221
702,2547
703,2362
704,2290
705,2531
706,2466
707,2282
708,2253
709,2229
710,2162
711,2132
712,2333
713,2172
714,2400
715,2282
716,2480
717,2453
718,2272
719,2287
720,1964
721,2182
722,2155
723,1988
724,2520
725,2426
726,2167
727,2223
728,2248
729,2714
730,1989
731,2108
732,2218
733,2051
734,1836
735,1791
736,2115
737,2288
738,2160
739,2184
740,2386
741,2258
742,2176
743,2064
744,2254
745,2205
746,2000
747,2256
748,2272
749,2239
750,2090
751,2430
752,2303
753,2404
754,2371
755,2284
756,2133
757,1976
758,2096
759,2404
760,2469
761,2430
762,2260
763,2072
764,2335
765,2262
766,2563
767,2211
768,2283
769,2263
770,2355
771,2591
772,2112
773,2216
774,1935
775,1983
776,2434
777,2440
778,2142
779,2142
780,2152
781,2209
782,2011
783,2200
784,2197
785,2390
786,2328
787,2161
788,2203
789,1949
790,1989
791,2182
792,2264
793,2190
794,2456
795,2207
796,2665
797,1963
798,1807
799,1791
800,1835
801,1643
802,2119
803,2071
804,1995
805,1946
806,2138
807,2066
808,2052
809,2101
810,2305
811,2210
812,2814
813,1747
814,1809
815,1724
816,1748
817,1807
818,1648
819,1509
820,1586
821,1642
822,1650
823,1689
824,1718
825,1865
826,1555
827,1417
828,1602
829,1621
830,1442
831,1719
832,1460
833,1440
834,1547
835,1444
836,1691
837,1554
838,1820
839,2096
840,1898
841,1876
842,1751
843,1754
844,1636
845,1673
846,2055
847,2184
848,1904
849,1768
850,1583
851,1830
852,1774
853,2063
854,1940
855,1890
856,2069
857,1849
858,1940
859,1737
860,1642
861,1673
862,2015
863,1920
864,1858
865,1803
866,1818
867,1741
868,1930
869,1870
870,2062
871,1864
872,1893
873,1666
874,2025
875,1940
876,2078
877,2160
878,1812
879,1666
880,1776
881,1955
882,1972
883,1938
884,1997
885,2319
886,1920
887,1852
888,2079
889,1939
890,1857
891,1767
892,2087
893,1947
894,2185
895,2062
896,2010
897,2167
898,2105
899,2149
900,2634
901,2151
902,2143
903,2189
904,2058
905,1891
906,2260
907,2098
908,2211
909,2015
910,1949
911,1742
912,1907
913,2457
914,2087
915,2074
916,1825
917,1812
918,1795
919,1998
920,2069
921,2157
922,2162
923,2188
924,2458
925,2165
926,2237
927,2197
928,2355
929,2864
930,2185
931,2219
932,1911
933,1688
934,1567
935,1437
936,1541
937,1532
938,1715
939,1729
940,2040
941,1843
942,1683
943,1645
944,1587
945,1776
946,1516
947,1898
948,1905
949,1725
950,1525
951,1735
952,1919
953,1841
954,1788
955,2008
956,2006
957,2052
958,1946
959,2155
960,1979
961,1772
962,1859
963,1804
964,1765
965,1857
966,1598
967,1656
968,1734
969,1751
970,1732
971,1924
972,1982
973,1830
974,1639
975,1510
976,1575
977,1554
978,1451
979,1499
980,1820
981,1557
982,1645
983,1779
984,2014
985,1752
986,1831
987,1801
988,2014
989,1929
990,1904
991,1736
992,2092
993,1907
994,1937
995,2255
996,2035
997,2072
998,1777
999,1835
1000,1740
1001,1627
1002,1728
1003,1469
1004,1751
1005,1461
1006,1523
1007,1892
1008,1728
1009,1871
1010,1764
1011,1500
1012,1394
1013,1653
1014,1294
1015,1448
1016,1367
1017,1371
1018,1299
1019,1174
1020,1040
1021,1123
1022,1277
1023,1389
1024,1383
1025,1298
1026,1248
1027,1210
1028,1535
1029,1274
1030,1213
1031,1025
1032,976
1033,885
1034,1124
1035,1295
1036,1109
1037,1490
1038,1332
1039,1125
1040,1085
1041,1203
1042,1143
1043,1269
1044,1437
1045,1549
1046,1247
1047,1131
1048,1330
1049,1431
1050,1285
1051,1317
1052,1354
1053,1171
1054,1120
1055,1208
1056,1034
1057,1063
1058,1053
1059,926
1060,1043
1061,1032
1062,934
1063,996
1064,1066
1065,1130
1066,1275
1067,1350
1068,1060
1069,1024
1070,989
1071,1238
1072,1196
1073,1317
1074,1262
1075,1033
1076,1251
1077,1048
1078,1190
1079,1356
1080,1145
1081,1251
1082,1318
1083,1355
1084,1335
1085,1366
1086,1343
1087,1324
1088,1266
1089,1068
1090,971
1091,903
1092,1048
1093,1541
1094,1181
1095,1157
1096,1065
1097,1439
1098,1467
1099,1449
1100,1255
1101,1238
1102,1055
1103,967
1104,1311
1105,1441
1106,1234
1107,1046
1108,998
1109,1199
1110,1168
1111,1158
1112,1343
1113,1246
1114,1127
1115,1290
1116,1290
1117,1237
1118,1335
1119,1427
1120,1444
1121,1250
1122,1451
1123,1550
1124,1363
1125,1154
1126,1280
1127,1266
1128,1216
1129,1296
1130,1213
1131,1180
1132,1102
1133,1136
1134,1501
1135,1399
1136,1555
1137,1580
1138,1339
1139,1188
1140,1474
1141,1446
1142,1514
1143,1672
1144,1353
1145,1777
1146,1815
1147,1828
1148,1609
1149,2033
1150,1829
1151,1875
1152,1709
1153,1799
1154,1581
1155,1451
1156,1609
1157,2040
1158,1732
1159,1582
1160,1677
1161,1714
1162,1743
1163,1908
1164,1828
1165,1831
1166,1794
1167,1587
1168,1760
1169,1881
1170,1871
1171,1827
1172,1656
1173,1738
1174,1711
1175,1485
1176,2064
1177,2453
1178,1890
1179,1609
1180,1480
1181,1982
1182,1953
1183,2031
1184,1853
1185,2063
1186,2040
1187,2013
1188,1969
1189,1827
1190,2079
1191,2236
1192,2387
1193,2030
1194,2182
1195,2123
1196,2132
1197,2356
1198,1998
1199,2091
1200,2211
1201,2024
1202,2302
1203,2342
1204,2393
1205,2225
1206,2402
1207,2084
1208,2121
1209,2185
1210,2455
1211,2247
1212,2114
1213,2200
1214,2360
1215,2315
1216,2729
1217,2123
1218,1996
1219,1781
1220,1609
1221,1863
1222,1674
1223,1634
1224,1956
1225,2060
1226,1873
1227,1751
1228,1665
1229,1892
1230,1919
1231,2011
1232,1976
1233,1832
1234,2006
1235,1916
1236,1905
1237,1686
1238,1912
1239,1928
1240,1968
1241,2208
1242,1863
1243,2328
1244,1918
1245,2300
1246,2170
1247,2042
1248,1953
1249,1733
1250,2134
1251,2732
1252,2659
1253,2119
1254,2008
1255,1630
1256,1586
1257,1693
1258,1413
1259,1421
1260,1266
1261,1466
1262,1434
1263,1314
1264,1341
1265,1286
1266,1351
1267,1327
1268,1206
1269,1145
1270,1281
1271,1653
1272,1480
1273,1261
1274,1410
1275,1620
1276,1435
1277,1472
1278,1452
1279,1352
1280,1307
1281,1598
1282,1722
1283,1894
1284,1503
1285,1945
1286,1536
1287,1895
1288,1789
1289,1561
1290,1644
1291,1536
1292,1702
1293,2034
1294,1855
1295,1843
1296,1731
1297,1749
1298,1761
1299,1946
1300,2115
1301,2743
1302,2197
1303,1926
1304,2207
1305,2157
1306,1790
1307,1704
1308,1623
1309,1751
1310,2485
1311,2103
1312,2131
1313,1889
1314,2074
1315,2087
1316,1851
1317,2488
1318,2441
1319,1905
1320,2075
1321,1734
1322,1901
1323,1656
1324,1740
1325,1856
1326,1955
1327,1944
1328,2061
1329,2265
1330,2365
1331,2290
1332,2181
1333,2001
1334,1971
1335,2370
1336,2383
1337,2484
1338,2076
1339,2415
1340,2148
1341,2119
1342,2217
1343,2018
1344,2008
1345,2138
1346,2411
1347,2131
1348,2604
1349,2434
1350,2192
1351,2426
1352,2037
1353,1895
1354,1910
1355,1944
1356,2572
1357,2337
1358,2063
1359,2492
1360,2400
1361,2226
1362,2065
1363,2000
1364,2053
1365,1883
1366,1997
1367,2323
1368,2293
1369,2218
1370,2193
1371,2210
1372,2415
1373,2590
1374,2180
1375,2855
1376,1739
1377,1832
1378,1571
1379,1517
1380,1480
1381,1413
1382,1672
1383,1701
1384,1494
1385,1687
1386,1498
1387,1460
1388,1588
1389,1709
1390,2056
1391,1920
1392,1800
1393,1792
1394,1566
1395,1395
1396,1547
1397,1439
1398,1502
1399,1356
1400,1361
1401,1531
1402,1406
1403,1367
1404,1235
1405,1415
1406,1589
1407,1818
1408,1898
1409,2047
1410,1721
1411,1768
1412,1709
1413,1479
1414,1350
1415,1879
1416,1895
1417,1963
1418,1761
1419,2046
1420,1654
1421,1674
1422,1523
1423,1515
1424,1486
1425,1443
1426,1968
1427,1872
1428,1710
1429,2145
1430,2056
1431,1905
1432,1800
1433,1865
1434,1947
1435,1651
1436,1610
1437,1984
1438,1783
1439,1694
1440,1880
1441,1959
1442,2412
1443,2194
1444,2217
1445,2333
1446,2623
1447,2232
1448,2452
1449,2347
1450,2363
1451,2302
1452,2223
1453,1961
1454,2200
1455,2622
1456,1930
1457,2049
1458,1904
1459,1826
1460,1566
1461,1804
1462,1916
1463,1776
1464,2433
1465,2315
1466,2397
1467,2058
1468,2326
1469,2252
1470,2158
1471,2235
1472,2008
1473,2278
1474,2422
1475,2196
1476,2417
1477,2117
1478,1963
1479,1896
1480,2355
1481,2227
1482,2632
1483,2210
1484,2221
1485,2352
1486,2198
1487,2394
1488,2048
1489,1968
1490,2269
1491,2258
1492,2068
1493,2605
1494,2199
1495,2140
1496,2268
1497,2234
1498,2068
1499,2176
1500,1921
1501,1873
1502,1962
1503,2158
1504,1937
1505,1861
1506,1962
1507,2027
1508,2156
1509,2068
1510,2087
1511,2125
1512,1963
1513,2181
1514,2159
1515,2138
1516,2335
1517,3125
1518,1329
1519,1352
1520,1198
1521,1205
1522,1023
1523,1127
1524,1323
1525,1067
1526,1415
1527,1120
1528,988
1529,1083
1530,1023
1531,931
1532,933
1533,1202
1534,1121
1535,1084
1536,1097
1537,1377
1538,1730
1539,1386
1540,1391
1541,1444
1542,1424
1543,1189
1544,1436
1545,1686
1546,1528
1547,1366
1548,1418
1549,1387
1550,1523
1551,1456
1552,1327
1553,1161
1554,1202
1555,1109
1556,1186
1557,1084
1558,1580
1559,1509
1560,1378
1561,1455
1562,1342
1563,1269
1564,1261
1565,1975
1566,1999
1567,2033
1568,2421
1569,1908
1570,1930
1571,1758
1572,2198
1573,1848
1574,1813
1575,1793
1576,1862
1577,1814
1578,1809
1579,1942
1580,1636
1581,1646
1582,2159
1583,2084
1584,1807
1585,1985
1586,2136
1587,2003
1588,2465
1589,2062
1590,2038
1591,1852
1592,2159
1593,1845
1594,2079
1595,1892
1596,1886
1597,1857
1598,2096
1599,2053
1600,2462
1601,2178
1602,1829
1603,1969
1604,1922
1605,1964
1606,1965
1607,2129
1608,1918
1609,2115
1610,1800
1611,2031
1612,2130
1613,2691
1614,2086
1615,1744
1616,1939
1617,1851
1618,2075
1619,1737
1620,1598
1621,1733
1622,1701
1623,1999
1624,2065
1625,1845
1626,1922
1627,2088
1628,2065
1629,1870
1630,1986
1631,1950
1632,2080
1633,2128
1634,1969
1635,2223
1636,2537
1637,2178
1638,2270
1639,2305
1640,2434
1641,2225
1642,2143
1643,1981
1644,2089
1645,1901
1646,2034
1647,1892
1648,1918
1649,2183
1650,2299
1651,2284
1652,1907
1653,2360
1654,2491
1655,2094
1656,2543
1657,2126
1658,2229
1659,2056
1660,2229
1661,1901
1662,1951
1663,2119
1664,2319
1665,2476
1666,2063
1667,2106
1668,2118
1669,2427
1670,1982
1671,1907
1672,1946
1673,1754
1674,2274
1675,1880
1676,2074
1677,1917
1678,1865
1679,2095
1680,2326
1681,2620
1682,2560
1683,2268
1684,2152
1685,2533
1686,2168
1687,2210
1688,1972
1689,2023
1690,1983
1691,2272
1692,2277
1693,2455
1694,2621
1695,2298
1696,2061
1697,2544
1698,2347
1699,2201
1700,2589
1701,2168
1702,1883
1703,2009
1704,2152
1705,1970
1706,1826
1707,1859
1708,1989
1709,1990
1710,2201
1711,2516
1712,2049
1713,1773
1714,1699
1715,2329
1716,2417
1717,2319
1718,2021
1719,2112
1720,2144
1721,1885
1722,1991
1723,2304
1724,2353
1725,2382
1726,2185
1727,2133
1728,2888
1729,2022
1730,1730
1731,1513
1732,1550
1733,1331
1734,1676
1735,2194
1736,1885
1737,1620
1738,1768
1739,1482
1740,1322
1741,1760
1742,1851
1743,1710
1744,1647
1745,1796
1746,1861
1747,1784
1748,2168
1749,1896
1750,1586
1751,1975
1752,1765
1753,1734
1754,2213
1755,2032
1756,2346
1757,2022
1758,1747
1759,2039
1760,1966
1761,1735
1762,1792
1763,2208
1764,2023
1765,1951
1766,1970
1767,1930
1768,1737
1769,2184
1770,1914
1771,1901
1772,1937
1773,1865
1774,1855
1775,2066
1776,2001
1777,2291
1778,1962
1779,1899
1780,2321
1781,1964
1782,2039
1783,2061
1784,2246
1785,1878
1786,2008
1787,2449
1788,2389
1789,2086
1790,1926
1791,1917
1792,1921
1793,2299
1794,2220
1795,2248
1796,2593
1797,1985
1798,1992
1799,2231
1800,2327
1801,2201
1802,2278
1803,2091
1804,2429
1805,2304
1806,2607
1807,2021
1808,2038
1809,1833
1810,2175
1811,2578
1812,2263
1813,2283
1814,2105
1815,2009
1816,1890
1817,1696
1818,1759
1819,1899
1820,1957
1821,1918
1822,1804
1823,1655
1824,1907
1825,2028
1826,2055
1827,2155
1828,2360
1829,2413
1830,2285
1831,2132
1832,2267
1833,2644
1834,1994
1835,2004
1836,1913
1837,1995
1838,2422
1839,2463
1840,2597
1841,2351
1842,2220
1843,2123
1844,2659
1845,2512
1846,2160
1847,2234
1848,1913
1849,1773
1850,1879
1851,2068
1852,2108
1853,2113
1854,1823
1855,1800
1856,1861
1857,2083
1858,2439
1859,2298
1860,1880
1861,2566
1862,2066
1863,1903
1864,1765
1865,1879
1866,2124
1867,1879
1868,1946
1869,1755
1870,2149
1871,2125
1872,1840
1873,1859
1874,1858
1875,2075
1876,1816
1877,2072
1878,1956
1879,2499
1880,2604
1881,2123
1882,2016
1883,1948
1884,2050
1885,2347
1886,2391
1887,2363
1888,2131
1889,2246
1890,1985
1891,2012
1892,1909
1893,2571
1894,2222
1895,1882
1896,1704
1897,2298
1898,2215
1899,2198
1900,2102
1901,1859
1902,1778
1903,2073
1904,2033
1905,1826
1906,1907
1907,2066
1908,2036
1909,1840
1910,2054
1911,2255
1912,2186
1913,1899
1914,1870
1915,2001
1916,2332
1917,2420
1918,2182
1919,2214
1920,1967
1921,2059
1922,2323
1923,2419
1924,2508
1925,2002
1926,2233
1927,2312
1928,2125
1929,2309
1930,2108
1931,1991
1932,2180
1933,1928
1934,2331
1935,2588
1936,2274
1937,2332
1938,2214
1939,2127
1940,2448
1941,2292
1942,2115
1943,2687
1944,1979
1945,2011
1946,1930
1947,2108
1948,1987
1949,2081
1950,2397
1951,2255
1952,2371
1953,2195
1954,2195
1955,2243
1956,2351
1957,2278
1958,2454
1959,2947
1960,1486
1961,2269
1962,1820
1963,1606
1964,1556
1965,1479
1966,1289
1967,1594
1968,1326
1969,1437
1970,1469
1971,1492
1972,1298
1973,2263
1974,2215
1975,1875
1976,1701
1977,1746
1978,2007
1979,1690
1980,1829
1981,1579
1982,1721
1983,1602
1984,1514
1985,1798
1986,1971
1987,1796
1988,1606
1989,2072
1990,2060
1991,1850
1992,1825
1993,1989
1994,1847
1995,2234
1996,2136
1997,2113
1998,2051
1999,1906
2000,1724
