"time","MR_mean_summ","MR_sd_summ"
1,0.717546518783054,0.266944172671539
2,0.714413877546412,0.28297433194451
3,0.719882764247155,0.280611853017757
4,0.681260547580605,0.283533469497341
5,0.666306846374175,0.292917535104905
6,0.655899336225605,0.284463624749368
7,0.611905538527945,0.302335853673364
8,0.621237683709838,0.340195855660038
9,0.650385215716521,0.319715204277777
10,0.678094534822413,0.31258067946788
11,0.618144509923372,0.347043296008951
12,0.646447538162258,0.321713234850447
13,0.626132401166728,0.305397320506111
14,0.689590895005807,0.304166517457023
15,0.668755683938622,0.325947607854164
16,0.685586350077539,0.307014507581657
17,0.648913375385068,0.312925091199194
18,0.64823508190763,0.312033340236779
19,0.637446360880271,0.300099621267899
20,0.644541276713435,0.302623190473587
21,0.638275229037391,0.295495130983211
22,0.63376438538684,0.30362267067372
23,0.656405134999589,0.312658348411699
24,0.610325818600149,0.309846532151102
25,0.635034802803033,0.302196615375404
26,0.670415989204212,0.300519752349039
27,0.702694259587062,0.30181283283224
28,0.703690803623302,0.287676971675523
29,0.689544777491796,0.289100524686863
30,0.690000003164547,0.288794326023708
31,0.642917533205624,0.330325218814189
32,0.662652739175076,0.320820067588191
33,0.680478390829983,0.306189831980945
34,0.681890349269079,0.307451729714731
35,0.635548216032603,0.324865936789501
36,0.636075456433583,0.317271047051985
37,0.644721600945315,0.308437613673595
38,0.668342045869781,0.306646430501691
39,0.710570064247289,0.295151863782439
40,0.706492637696336,0.294603715964086
41,0.695531754989504,0.296385835197325
42,0.678123081440295,0.298707956399545
43,0.653264083236546,0.313864261816767
44,0.663306430775061,0.308327103799044
45,0.697387887502813,0.307753832159293
46,0.701775667996791,0.299605279513839
47,0.71859594513857,0.298610918342865
48,0.692788654426361,0.319654750864224
49,0.688619714650622,0.311039332597366
50,0.693650978491327,0.304822099214722
51,0.65715223589873,0.317444052430591
52,0.660885034777371,0.317387514071304
53,0.677303877261621,0.305608262035756
54,0.672032729052921,0.306629263949231
55,0.643749481010519,0.300107471117397
56,0.67577403732855,0.302887612569735
57,0.673554725449435,0.305774722317758
58,0.701297841834683,0.302672778531374
59,0.704787631451167,0.294213224252266
60,0.651312263838946,0.327621534110699
61,0.639236736919637,0.329194940664974
62,0.666314227771196,0.319993362657067
63,0.67280486202007,0.313432023419993
64,0.691563908967712,0.303743284745353
65,0.687108917518456,0.303514625983727
66,0.6334473492719,0.333314127418084
67,0.645769716921241,0.315670183797858
68,0.643664755498027,0.312630958330215
69,0.684687810044365,0.309778052051337
70,0.62747582242229,0.341783935047671
71,0.574568284479757,0.362640396139584
72,0.616599100540124,0.34922621087294
73,0.614635166316067,0.347891471740578
74,0.669805505117811,0.327458613155718
75,0.674581858974931,0.317250840707401
