"time","sum_size"
1,1299
2,1344
3,1143
4,1341
5,1335
6,1424
7,1568
8,1669
9,1341
10,1302
11,1744
12,1497
13,1889
14,1764
15,1649
16,1969
17,1809
18,1600
19,1729
20,1561
21,2030
22,1752
23,2055
24,2132
25,1906
26,1867
27,2037
28,2378
29,2038
30,1880
31,2402
32,2074
33,2057
34,1944
35,2024
36,1981
37,1919
38,1934
39,2259
40,2087
41,1873
42,2045
43,1878
44,1688
45,1957
46,1923
47,1884
48,2409
49,2074
50,1955
51,1896
52,2162
53,2096
54,2070
55,2322
56,2077
57,1826
58,1901
59,2036
60,2335
61,2050
62,1853
63,1753
64,1861
65,1753
66,1868
67,2157
68,1927
69,1944
70,1867
71,2124
72,1893
73,2265
74,2398
75,2268
76,2279
77,2486
78,2244
79,2164
80,2067
81,1859
82,2142
83,2007
84,2181
85,2080
86,2390
87,2293
88,2481
89,2488
90,2163
91,2234
92,2378
93,2034
94,2131
95,2004
96,1933
97,2079
98,2231
99,2254
100,2700
101,2976
102,2451
103,2131
104,2263
105,2124
106,2524
107,2552
108,2398
109,2531
110,2417
111,2517
112,2637
113,2668
114,2376
115,2529
116,2875
117,2968
118,2857
119,2501
120,2274
121,2533
122,2631
123,3278
124,2839
125,3183
126,3152
127,2712
128,2700
129,2432
130,2631
131,2657
132,2501
133,2891
134,2853
135,2867
136,2895
137,2499
138,2745
139,2759
140,2785
141,2685
142,2982
143,2944
144,3099
145,3154
146,2904
147,2785
148,2807
149,3160
150,3075
151,2874
152,2760
153,3144
154,3181
155,3215
156,3011
157,3731
158,3534
159,3126
160,2923
161,3235
162,3371
163,3032
164,2787
165,2952
166,3259
167,3326
168,3201
169,3030
170,3082
171,3173
172,3138
173,3046
174,3373
175,3171
176,3101
177,3351
178,3118
179,3826
180,3259
181,3166
182,3377
183,3360
184,3479
185,3618
186,3405
187,3219
188,3861
189,3473
190,3599
191,3866
192,3415
193,3617
194,3408
195,3551
196,3360
197,3734
198,3586
199,3828
200,3534
201,4550
202,4171
203,3654
204,4141
205,3977
206,3912
207,3974
208,4245
209,3694
210,3934
211,4228
212,4325
213,4154
214,4289
215,4145
216,3963
217,4178
218,4043
219,3767
220,3680
221,3858
222,3690
223,3499
224,3625
225,4127
226,3983
227,4132
228,3941
229,3946
230,4233
231,4172
232,3668
233,3908
234,3655
235,3649
236,3761
237,3588
238,4067
239,4328
240,4549
241,4655
242,4871
243,4376
244,4186
245,4213
246,4627
247,4337
248,4036
249,4211
250,3937
251,4637
252,4529
253,4491
254,4173
255,4448
256,4449
257,4236
258,4165
259,4365
260,4531
261,4316
262,4467
263,4340
264,4331
265,4636
266,4198
267,4214
268,4028
269,4190
270,4159
271,4323
272,4202
273,4681
274,5463
275,4160
276,3971
277,4820
278,4209
279,4251
280,4363
281,3937
282,4188
283,4043
284,4175
285,3906
286,3853
287,4326
288,4020
289,3710
290,4037
291,3956
292,4248
293,3946
294,4293
295,4195
296,4320
297,4674
298,4418
299,4435
300,4298
301,4442
302,4459
303,4291
304,4284
305,4440
306,4157
307,4024
308,4133
309,4003
310,4225
311,3997
312,4548
313,5272
314,4551
315,4251
316,4960
317,4305
318,4018
319,4036
320,3849
321,4132
322,4151
323,4202
324,4784
325,4483
326,4386
327,4798
328,4673
329,4447
330,4388
331,4627
332,4612
333,4704
334,4390
335,4743
336,4858
337,5571
338,4381
339,4431
340,4728
341,4189
342,4421
343,4140
344,3703
345,4149
346,4061
347,4494
348,4769
349,4306
350,3910
351,4018
352,4069
353,4428
354,4691
355,4396
356,4272
357,4543
358,4277
359,4029
360,4418
361,4733
362,4483
363,4403
364,4891
365,4877
366,4640
367,5096
368,4819
369,4693
370,4598
371,5077
372,4645
373,4792
374,4533
375,4344
376,4356
377,4503
378,4407
379,4287
380,4524
381,4366
382,4844
383,5051
384,4674
385,4193
386,4688
387,4965
388,4795
389,4992
390,5851
391,4348
392,3731
393,3781
394,3557
395,3718
396,3579
397,3790
398,3759
399,3353
400,3781
401,3705
402,4030
403,4321
404,3993
405,3723
406,4341
407,4210
408,4244
409,4066
410,4958
411,4150
412,4162
413,3772
414,4148
415,4321
416,4047
417,4521
418,4666
419,4393
420,5029
421,4168
422,4070
423,5300
424,4350
425,4079
426,3753
427,3878
428,4464
429,4608
430,4751
431,4220
432,4614
433,4314
434,3944
435,3873
436,3849
437,4254
438,3948
439,3941
440,4429
441,4237
442,4112
443,5230
444,4115
445,4133
446,4087
447,3860
448,3744
449,3739
450,3641
451,3676
452,3426
453,4020
454,4122
455,4534
456,4229
457,4248
458,4472
459,4433
460,4787
461,4685
462,4552
463,4563
464,4369
465,4207
466,4366
467,4500
468,4458
469,4584
470,4676
471,4712
472,4213
473,3902
474,4190
475,5097
476,4441
477,4232
478,4301
479,3998
480,4677
481,5202
482,4716
483,4684
484,4465
485,4686
486,4562
487,4500
488,4723
489,5454
490,4409
491,3700
492,3652
493,4071
494,3949
495,4129
496,4160
497,4328
498,4332
499,4133
500,4160
501,3854
502,4291
503,4074
504,3935
505,4065
506,3865
507,4678
508,4413
509,4256
510,4499
511,4050
512,4019
513,4112
514,3969
515,4307
516,4303
517,4490
518,4271
519,4274
520,4188
521,4267
522,4327
523,4462
524,4502
525,4299
526,4251
527,4062
528,4138
529,4213
530,4289
531,4811
532,4235
533,4335
534,4156
535,3895
536,4249
537,5152
538,4536
539,4389
540,4742
541,4393
542,4301
543,4256
544,4243
545,4606
546,4116
547,4347
548,4432
549,4171
550,4067
551,4508
552,4464
553,4363
554,4718
555,5022
556,4747
557,4640
558,5282
559,4198
560,4110
561,3851
562,3875
563,3864
564,4917
565,4775
566,4717
567,4379
568,4563
569,5445
570,4268
571,4541
572,3762
573,4042
574,4225
575,4065
576,4668
577,4644
578,4926
579,4660
580,4703
581,4477
582,4198
583,3986
584,4367
585,4359
586,4426
587,5038
588,4521
589,4359
590,4112
591,4067
592,4263
593,3930
594,4521
595,4912
596,4936
597,4947
598,4805
599,4526
600,4439
601,4386
602,4011
603,4200
604,4485
605,4748
606,4653
607,4712
608,4761
609,4879
610,4780
611,5114
612,5469
613,4196
614,4128
615,3987
616,4254
617,4181
618,4117
619,4037
620,4064
621,3946
622,4110
623,4218
624,4224
625,4467
626,4444
627,4382
628,4070
629,4121
630,4387
631,4127
632,4214
633,4412
634,4479
635,4150
636,4189
637,4264
638,3996
639,4237
640,4482
641,3959
642,4681
643,4389
644,4718
645,4622
646,4647
647,4403
648,4210
649,4454
650,4452
651,4520
652,4489
653,4719
654,4641
655,4201
656,4720
657,4371
658,4267
659,4850
660,5258
661,4704
662,4233
663,4189
664,4424
665,4237
666,4347
667,4152
668,4211
669,4550
670,4554
671,4891
672,4930
673,4700
674,4934
675,5001
676,4948
677,4749
678,4893
679,4569
680,4759
681,4754
682,4683
683,4592
684,4270
685,4311
686,4396
687,4488
688,4829
689,4803
690,4789
691,5498
692,4846
693,4366
694,4544
695,4453
696,3896
697,4153
698,3894
699,4099
700,4096
701,4149
702,4038
703,4304
704,4492
705,4217
706,4166
707,3956
708,4052
709,4131
710,3969
711,3976
712,4446
713,4703
714,4441
715,4735
716,4584
717,4297
718,4281
719,4230
720,4944
721,4738
722,4463
723,4747
724,4651
725,4758
726,4626
727,5120
728,4796
729,5115
730,4993
731,4546
732,4228
733,4308
734,4593
735,4535
736,4417
737,4388
738,4394
739,4808
740,4346
741,4574
742,4671
743,4835
744,4435
745,4622
746,4975
747,5032
748,4958
749,4431
750,4448
751,4794
752,4641
753,4285
754,4878
755,5095
756,4539
757,4487
758,4796
759,5100
760,4465
761,4634
762,4431
763,4607
764,4707
765,4666
766,4773
767,5142
768,4453
769,4177
770,4480
771,4560
772,4278
773,4419
774,4934
775,4274
776,4915
777,4824
778,4580
779,4955
780,4642
781,5002
782,5051
783,4797
784,4409
785,5190
786,4953
787,4872
788,4903
789,4953
790,5231
791,3942
792,3941
793,4394
794,4070
795,4886
796,4820
797,4894
798,4683
799,4066
800,4495
801,4618
802,4268
803,4005
804,4480
805,4219
806,4626
807,4907
808,5004
809,4425
810,4840
811,4700
812,4516
813,5862
814,3438
815,3184
816,3414
817,3378
818,3159
819,3339
820,3606
821,3790
822,3747
823,3846
824,3745
825,3580
826,3540
827,3688
828,3855
829,3785
830,3797
831,3439
832,3436
833,3351
834,3264
835,3172
836,3320
837,3242
838,3624
839,3755
840,3446
841,3443
842,3748
843,3979
844,3763
845,3932
846,3536
847,4206
848,4109
849,3992
850,4028
851,4493
852,4740
853,4318
854,4099
855,3969
856,4268
857,3921
858,4275
859,3930
860,4365
861,4099
862,4499
863,4426
864,4094
865,4244
866,4374
867,4713
868,5201
869,4407
870,4425
871,4521
872,4001
873,4411
874,4073
875,4571
876,4050
877,4451
878,4367
879,4508
880,4869
881,4700
882,4686
883,4296
884,4342
885,4557
886,4288
887,4528
888,4692
889,5016
890,4994
891,4699
892,4432
893,4902
894,5073
895,4536
896,4856
897,4772
898,4982
899,4597
900,4575
901,4600
902,4814
903,5097
904,5323
905,4845
906,4442
907,4200
908,4108
909,4141
910,3708
911,3777
912,4131
913,4042
914,4417
915,3929
916,3849
917,3976
918,3692
919,4103
920,3640
921,4154
922,3878
923,4316
924,3893
925,4099
926,4608
927,4026
928,3978
929,4105
930,4153
931,4296
932,4160
933,4149
934,4393
935,4817
936,4265
937,4356
938,4422
939,4118
940,4075
941,3906
942,4293
943,4241
944,4580
945,4738
946,4295
947,5012
948,5100
949,4848
950,4785
951,4952
952,4555
953,4843
954,4807
955,4709
956,4463
957,4717
958,4927
959,5494
960,4157
961,3765
962,3854
963,4240
964,4478
965,4159
966,3876
967,4248
968,4348
969,4251
970,4149
971,4367
972,4100
973,4108
974,4255
975,3787
976,3994
977,3873
978,3924
979,3884
980,4344
981,4166
982,4158
983,4246
984,4222
985,4363
986,4166
987,4038
988,4387
989,4292
990,4270
991,4004
992,4282
993,3925
994,4268
995,4372
996,4421
997,4683
998,4436
999,4408
1000,4368
1001,4871
1002,4732
1003,4955
1004,4677
1005,4865
1006,4896
1007,4967
1008,4500
1009,4935
1010,5328
1011,4377
1012,4085
1013,4410
1014,4162
1015,4377
1016,4229
1017,4825
1018,4432
1019,4615
1020,4174
1021,4263
1022,4390
1023,4216
1024,4042
1025,4273
1026,4099
1027,4406
1028,4619
1029,4575
1030,4460
1031,4108
1032,4102
1033,4476
1034,4308
1035,4322
1036,4135
1037,4374
1038,4418
1039,4603
1040,4941
1041,4822
1042,4743
1043,5085
1044,4363
1045,4397
1046,4547
1047,4657
1048,4215
1049,4589
1050,4653
1051,4540
1052,4435
1053,4375
1054,4623
1055,4210
1056,4404
1057,4875
1058,4741
1059,4732
1060,5196
1061,4755
1062,4799
1063,4845
1064,4310
1065,4781
1066,4781
1067,4323
1068,4128
1069,4231
1070,4168
1071,4608
1072,5136
1073,4266
1074,4796
1075,4681
1076,4550
1077,4470
1078,4437
1079,4704
1080,4605
1081,4389
1082,4147
1083,4125
1084,4142
1085,4682
1086,5330
1087,4562
1088,3952
1089,3731
1090,4666
1091,4361
1092,3955
1093,4410
1094,4374
1095,4502
1096,4305
1097,4014
1098,4157
1099,4055
1100,4022
1101,4239
1102,5003
1103,4441
1104,4400
1105,4420
1106,4687
1107,4660
1108,4241
1109,4192
1110,3899
1111,4319
1112,4639
1113,4763
1114,4422
1115,4350
1116,4385
1117,4026
1118,4629
1119,4412
1120,4170
1121,4465
1122,4477
1123,4251
1124,5034
1125,5025
1126,5002
1127,4717
1128,4625
1129,4477
1130,4373
1131,4730
1132,4502
1133,5034
1134,4815
1135,4699
1136,5140
1137,4779
1138,5302
1139,4691
1140,4142
1141,3899
1142,4151
1143,4165
1144,4236
1145,4645
1146,4462
1147,4203
1148,4652
1149,4100
1150,4728
1151,4705
1152,4183
1153,3975
1154,4320
1155,4706
1156,4299
1157,4425
1158,4052
1159,4024
1160,3888
1161,3729
1162,3820
1163,3887
1164,4053
1165,4938
1166,4651
1167,5181
1168,4582
1169,4268
1170,4159
1171,4378
1172,3896
1173,3936
1174,4062
1175,3809
1176,3724
1177,4447
1178,4299
1179,4294
1180,4358
1181,4161
1182,4234
1183,4657
1184,4574
1185,4402
1186,4388
1187,3997
1188,4093
1189,4080
1190,4235
1191,4085
1192,4798
1193,4501
1194,4409
1195,4182
1196,4769
1197,4729
1198,4988
1199,4513
1200,4314
1201,4206
1202,4429
1203,4727
1204,4485
1205,4729
1206,4804
1207,5285
1208,4475
1209,4351
1210,4844
1211,4776
1212,4414
1213,4100
1214,4386
1215,4497
1216,4184
1217,4459
1218,4739
1219,4965
1220,5121
1221,4635
1222,4764
1223,4542
1224,4760
1225,5273
1226,4870
1227,4771
1228,4396
1229,4227
1230,4293
1231,4516
1232,4164
1233,4135
1234,3972
1235,4315
1236,4658
1237,4847
1238,4478
1239,4351
1240,3876
1241,4194
1242,4269
1243,4445
1244,4625
1245,5091
1246,4738
1247,4800
1248,4379
1249,4476
1250,4527
1251,4801
1252,5038
1253,4484
1254,4348
1255,4606
1256,4499
1257,4870
1258,5248
1259,4375
1260,4851
1261,4481
1262,4523
1263,4476
1264,4869
1265,4395
1266,4384
1267,4318
1268,4324
1269,4173
1270,4273
1271,4928
1272,5348
1273,4292
1274,4453
1275,4315
1276,4160
1277,3910
1278,4099
1279,4385
1280,4249
1281,4126
1282,4437
1283,3996
1284,3732
1285,4303
1286,4324
1287,4212
1288,3977
1289,4408
1290,4321
1291,4659
1292,4322
1293,4385
1294,4480
1295,4964
1296,4928
1297,4948
1298,5250
1299,3926
1300,3964
1301,3825
1302,3837
1303,3974
1304,3932
1305,4643
1306,4782
1307,4507
1308,4474
1309,4408
1310,4014
1311,4436
1312,4574
1313,4276
1314,4439
1315,4378
1316,4351
1317,4609
1318,4329
1319,4906
1320,4366
1321,4248
1322,4609
1323,4454
1324,5131
1325,4277
1326,4413
1327,4756
1328,4709
1329,4578
1330,4411
1331,4493
1332,4773
1333,4973
1334,4808
1335,4577
1336,4410
1337,4098
1338,4502
1339,4336
1340,4661
1341,4343
1342,4327
1343,4704
1344,5022
1345,5641
1346,4517
