"time","MR_mean_summ","MR_sd_summ"
1,0.695404759186048,0.298555842770248
2,0.695471174934202,0.297387115825928
3,0.720395612601938,0.284983089025574
4,0.715590618949349,0.285668880251087
5,0.703263960126763,0.293059975966572
6,0.698325626619511,0.300035225223776
7,0.705214763085154,0.294592216247935
8,0.705117114214339,0.299611740180475
9,0.700679928009148,0.303104400718615
10,0.699891264802791,0.293667784577122
11,0.702627040164172,0.2969956205688
12,0.711639626843051,0.290563423097881
13,0.712909336150143,0.28661378385519
14,0.69724416014237,0.30082400378068
15,0.704312307760405,0.304634980113317
16,0.720965121916259,0.290604405382722
17,0.724435515450986,0.290304108328926
18,0.695858052902402,0.300246894849708
19,0.689400869994221,0.307055627446979
20,0.704149437622928,0.296471440033582
21,0.697648297503964,0.297546781344784
22,0.720648354498514,0.288051476719057
23,0.678153123842219,0.311907973539823
24,0.686399047639087,0.298704916560002
25,0.709361769942383,0.302873943397612
26,0.705918590797118,0.296639358518552
27,0.714486535196292,0.291147699206361
28,0.704903762638518,0.294769222411074
29,0.691049850186255,0.309284616610048
30,0.710690790654143,0.301259506870088
31,0.709849706741007,0.294924823304866
32,0.707282455774927,0.294085104748046
33,0.701531924974726,0.290576797068206
34,0.685644657257149,0.299326266043338
35,0.702489172399621,0.303057186892212
36,0.700221110937417,0.297532889528167
37,0.689015900385332,0.305500241045669
38,0.691244245201829,0.3088413721338
39,0.705195292513088,0.303191152583059
40,0.678533634397769,0.316176118031031
41,0.694532003458115,0.308409099391167
42,0.698401199464432,0.308164251868573
43,0.718086648703803,0.300379063391043
44,0.720811275101738,0.295862312825072
45,0.711390301698446,0.303855811418534
46,0.711513278239095,0.302335309264741
47,0.703551591677474,0.312882616940474
48,0.703119103856559,0.313160993402956
49,0.715245991296024,0.302840265022408
50,0.716705584190669,0.296709316756765
51,0.713004690254077,0.298759807447556
52,0.710943499371902,0.301747948592057
53,0.697045120219997,0.309184476328144
54,0.714933931009292,0.296566341014234
55,0.700141766743074,0.311413361764523
56,0.694938171310771,0.311870184444413
57,0.711298881025069,0.301714547056135
58,0.717760069376386,0.300218845325981
59,0.692023359846491,0.314040032722547
60,0.703880889231982,0.309551712087638
61,0.707862872946828,0.311521983483672
62,0.703579844592106,0.31362201582703
63,0.721327281789411,0.301343103168478
64,0.699885990648754,0.30844608797995
65,0.695534119787505,0.31865716731326
66,0.701131787884679,0.314393298046184
67,0.702143108231556,0.313213774258679
68,0.712995692466143,0.306008202075386
69,0.715291330355338,0.302366267578252
70,0.711116096086147,0.309076933536495
71,0.704861454876292,0.305683575109349
72,0.710524749978885,0.305697754250829
73,0.696880941192026,0.319040890684117
74,0.715044974952909,0.309038690102243
75,0.716064909936938,0.304465829696347
76,0.695541003660104,0.313913459881271
77,0.69541882641807,0.309385607361456
78,0.711820923694972,0.304185015178079
79,0.708127293549669,0.298532549813399
80,0.707701727182252,0.300354057917619
81,0.712069753474627,0.301442185979484
82,0.708867007491267,0.302175631198223
83,0.712343364155166,0.301925231980553
84,0.71088794844717,0.297045867670526
85,0.712656464713191,0.300799884246226
86,0.70709635009142,0.299141299787315
87,0.692705955862977,0.309065144428317
88,0.696698447782653,0.307588505593567
89,0.709269137239197,0.300013162554168
90,0.705293111224153,0.310866012976099
91,0.691628470308342,0.311083979565743
92,0.712230850557067,0.296506421693113
93,0.6956923005348,0.31349004201714
94,0.71398419984091,0.305254534635609
95,0.707900826160985,0.308176244670057
96,0.688613670240408,0.312216606024075
97,0.679385376056862,0.321214904446913
98,0.686959777799055,0.322516052484978
99,0.691167952625836,0.316445178038691
100,0.693354338630833,0.318408470521541
101,0.704553667649617,0.313444787264299
102,0.686623308575229,0.321333945818459
103,0.694634793324012,0.320464644185715
104,0.707467593852169,0.311010884405487
105,0.699612105399376,0.317533182068851
106,0.705805970916638,0.313463540403711
107,0.704028455884661,0.313578272829233
108,0.700920435570951,0.309185405099993
109,0.683596725795757,0.318695962609674
110,0.698499208476585,0.311770010867793
111,0.699642450383684,0.305260412244532
112,0.671431695134341,0.318925688782394
113,0.668269112755225,0.325282422809279
114,0.679206128028646,0.319154979240099
115,0.675132949453587,0.320472688912231
116,0.672392056778858,0.318375335773389
