"param_iteration","timeperiod","pop_struct","pop_size","mean_MR","sd_MR","pop_growth_trend","pop_growth_R2"
20,"Soon",215591.447270902,251081,0.173316303598105,0.25184831488351,-1.34112845138054,0.00059595833038182
20,"After",237399.792929417,269614,0.111990418047666,0.170080208433749,-4.41520361990943,0.0174796114754116
21,"Before",25984.370494894,100162,0.527469833819465,0.378897546118108,4.51797148467515,0.0910004316188907
21,"Soon",23957.4894734542,83603,0.302040235682553,0.354135534916309,-11.7663865546218,0.510024329131894
21,"After",73930.359042636,221080,0.0551141844851797,0.109613586299575,0.919909502262471,0.000811375866559464
22,"Before",184664.355701745,248615,0.548818846216782,0.370431338261931,12.3717664133868,0.194023943100578
22,"Soon",136974.343791448,217652,0.0931966096385714,0.187933842152135,34.0958463385354,0.360289300441087
22,"After",175222.037109501,249917,0.0451566498189795,0.093907156217657,-0.0467873303167496,1.63770859028175e-06
23,"Before",57818.555021294,223374,0.488356080943642,0.374366502237376,1.41295995901989,0.00390744119803023
23,"Soon",61483.3843412564,210610,0.402552485541476,0.368702607439016,-12.412581032413,0.222720156215327
23,"After",64504.1966112071,213617,0.108638767977717,0.16499518687814,2.53285067873304,0.00577181042822056
24,"Before",227505.597361348,256765,0.541538098965277,0.368958892643147,-7.05997609493725,0.0733564350477195
24,"Soon",171224.379129599,229874,0.197145072637041,0.286081691458288,21.1137575030012,0.280383984138944
24,"After",205188.582352929,250621,0.058805519345885,0.110507218742213,3.54995475113123,0.012767331342019
25,"Before",231760.073275225,256885,0.555910034957043,0.366585508399691,-6.10095620251004,0.0449052601615556
25,"Soon",179591.824779715,225651,0.0804168048096725,0.172162317358077,51.2703481392557,0.615092855559332
25,"After",220386.284559389,261608,0.0406627668632632,0.088261245593844,-2.11692307692305,0.00641203897983742
26,"Before",210854.601149613,254377,0.578121665635798,0.363368673242665,0.669555195082396,0.000216043663270947
26,"Soon",177018.630700105,230333,0.0732637443174942,0.146333895919931,51.4714525810324,0.458234075688786
26,"After",196981.133790824,253784,0.0505458192212825,0.101723548490319,-3.22895927601808,0.0049910520599172
27,"Before",119937.016839007,247940,0.578421519870871,0.371420147930096,1.48766328011607,0.00328176955997926
27,"Soon",68162.8269759243,149710,0.101433429001394,0.19981891679764,48.1830492196878,0.672355625375801
27,"After",125273.706644232,239676,0.0394991559288784,0.0884787012028946,-3.07502262443438,0.0078211690394388
28,"Before",140357.899598367,249015,0.499387156659213,0.379023088280959,3.00704345598907,0.0121120498075604
28,"Soon",130357.961669591,232889,0.0777711340166559,0.164979293837511,26.1028091236494,0.467194055463194
28,"After",139815.935403351,237038,0.0412781513958323,0.0906928296995319,-22.5317647058824,0.188127875289499
29,"Before",190590.541907557,245847,0.452695025025201,0.370535977634066,-8.33437206522667,0.116373712809829
29,"Soon",136366.34739084,232684,0.180683737808618,0.275269949636516,13.1988475390156,0.352921575861175
29,"After",169411.784308334,246358,0.049438377793332,0.0977118970793292,2.98687782805429,0.0149901152457965
30,"Before",92840.7745911045,240968,0.391824020353878,0.363960436819639,-0.037479723384266,1.94239566312392e-06
30,"Soon",77529.775583001,177351,0.0717521364427246,0.15208816084467,46.6602160864345,0.737876748022251
30,"After",113261.950498133,240855,0.036395398943522,0.0849207865995279,3.76714932126701,0.0177456960156345
31,"Before",153740.667998344,246697,0.50400737826736,0.374947703390615,-4.10898147357635,0.0124066032437795
31,"Soon",115676.974817529,199545,0.0875533611059243,0.172076934610665,60.2638655462184,0.687928734087155
31,"After",152058.826371662,249002,0.0503075563273036,0.101748279353107,11.2063348416289,0.119781025134408
32,"Before",135008.339355325,245936,0.498086403772343,0.375586311225794,-12.9976094937249,0.178761268462827
32,"Soon",111650.659712447,219644,0.175661172580822,0.270004060553704,-1.6278511404562,0.00133243322182835
32,"After",144617.856345595,248375,0.056153861995775,0.106181766849839,0.189411764705876,4.20380479307956e-05
33,"Before",137958.085289416,249292,0.555214568459185,0.379846099580996,4.52813113634423,0.0332079702309101
33,"Soon",127533.377768882,232205,0.206870481923638,0.298057843106636,11.4558943577431,0.0992205443172902
33,"After",158835.393400389,248883,0.0665919095886698,0.117579425811873,-1.57221719457012,0.00230651059034095
34,"Before",218533.54911462,256101,0.501211779725322,0.37714159727619,-2.89912917271407,0.0056736235905682
34,"Soon",195810.953626284,244020,0.185496862894158,0.265664540793854,-9.3312845138055,0.040315389613744
34,"After",206742.634457259,250809,0.091779173855713,0.144767914374388,-0.287058823529419,4.27238506030691e-05
35,"Before",236154.841857888,266193,0.439326786840672,0.371357432930114,-4.23772731153422,0.0191538123836925
35,"Soon",210027.108102176,255534,0.0818659238197762,0.151616251236934,-2.11716686674669,0.00300184826409328
35,"After",216454.602532383,258178,0.05285485128547,0.103372455169101,-11.258371040724,0.0606333896987637
36,"Before",94514.0759636584,222244,0.557897549488939,0.367618360959386,16.2133526850508,0.129496020409492
36,"Soon",94411.9613565658,203075,0.159711170117021,0.256223300505132,36.128931572629,0.510344245743566
36,"After",122392.613585125,242925,0.0528381946893823,0.104867502651427,10.963891402715,0.137010316483566
37,"Before",125907.430940114,243595,0.548251487917662,0.370352572047051,-2.51647741825318,0.00846396006195329
37,"Soon",109345.741730169,232711,0.196869114702834,0.290216480578827,9.80067226890758,0.135583459686855
37,"After",140950.734689766,246428,0.057960213906095,0.110683057737059,-2.07547511312214,0.00647959661675343
38,"Before",96997.506128732,233749,0.500712714187266,0.379062209819226,-15.9723811150004,0.150150830860902
38,"Soon",89224.8893777938,224891,0.37053856737983,0.363481493221228,9.21416566626651,0.101029107741562
38,"After",89439.8108635229,225694,0.133395056444256,0.197303469129995,-21.5837104072398,0.274127451274816
39,"Before",64977.2266974623,224706,0.511458001164012,0.382804227153174,6.60138307863058,0.0467809365395938
39,"Soon",43303.3881146003,135456,0.226498021604576,0.303610360935156,-14.3645618247299,0.270762360125687
39,"After",72838.0922231819,213214,0.0483099245379736,0.101105204396353,-8.93665158371039,0.0576510357213594
40,"Before",105258.925583186,243893,0.393028537911126,0.364238843473079,4.50793989584222,0.0299470895107665
40,"Soon",113541.488356775,237218,0.085242130003902,0.166950089227003,8.95106842737097,0.0784850255605482
40,"After",123330.010494329,243294,0.0429702819531975,0.0934288459427093,12.4867873303167,0.15322339364381
41,"Before",187132.934606135,251243,0.442312560641581,0.372043369964001,-9.53799197472892,0.20400799101649
41,"Soon",120768.137900029,230793,0.133700684002235,0.227203001202244,12.462569027611,0.184468464484999
41,"After",162555.619998237,245695,0.0450899989157697,0.0952467002461915,0.928778280542992,0.0011637685049445
42,"Before",219245.925374294,254671,0.510111123302562,0.378513620148324,-1.23055579270896,0.000806301330369919
42,"Soon",211446.154321584,248120,0.426771292942599,0.374633235557597,2.45541416566622,0.00364590526445329
42,"After",214844.62748147,251286,0.187440913599055,0.235608293751236,1.10280542986424,0.000468603038159813
43,"Before",181188.680235514,254190,0.572521391373519,0.376010490594307,-2.27798172970207,0.0117997277820285
43,"Soon",157265.060732256,247385,0.136537388969305,0.23635714334713,11.4897959183673,0.203392867762671
43,"After",169802.176622449,244991,0.0592281851638736,0.110835073957166,1.58416289592761,0.00139017167111253
44,"Before",59660.6823261414,231730,0.497710074598483,0.373321915867524,-6.82762742252198,0.121496051131471
44,"Soon",54921.0680367575,210915,0.406915804495806,0.371682654155425,-21.4413925570228,0.577912492812069
44,"After",74155.9400151356,233462,0.0680017326256006,0.122754670488186,1.760814479638,0.00579256716223869
45,"Before",49079.1013016561,175642,0.39081205614225,0.345736324071384,-57.9462136088107,0.576887625079373
45,"Soon",33957.3000670158,112137,0.201130318277185,0.269623242826987,-8.63995198079232,0.299002083275235
45,"After",71015.0236230968,232171,0.0516992836890168,0.106139751817053,2.30733031674209,0.0128106245811637
46,"Before",72844.1793588959,224910,0.413121136295614,0.357192156825487,-1.26415094339621,0.00158806302479686
46,"Soon",72165.747506993,204958,0.1712942288613,0.257835547445351,5.78833133253303,0.0277616589805022
46,"After",92347.1412595023,234965,0.0454944047774213,0.0960592217466764,-1.13411764705882,0.00203607622125297
47,"Before",91452.2507029668,237530,0.516510779278938,0.364619436341834,1.5160078545206,0.00362866623795483
47,"Soon",93756.1527800802,208786,0.196331580417891,0.275842689490569,28.8953661464585,0.490970936800089
47,"After",124357.71098555,246828,0.0610743649644176,0.113163606102267,-9.91945701357468,0.138660201060424
48,"Before",220101.973306704,258556,0.445795227736799,0.36535976499167,2.42055835396567,0.00651153903730243
48,"Soon",197194.219918704,249647,0.107694198515275,0.188056198023527,5.03226890756302,0.0291149937767757
48,"After",210297.157846207,257391,0.0588150274989937,0.11048706888428,-4.70651583710406,0.0219858437833241
49,"Before",236425.654866564,257991,0.608819230329209,0.375629452355089,-3.04665755997608,0.00626153492774998
49,"Soon",203607.20268138,245622,0.157450435426895,0.257843171184612,11.9118367346939,0.127093099471168
49,"After",227089.335968449,259769,0.0622107814928487,0.115094855036076,-4.71339366515839,0.0240173818629952
50,"Before",171757.485392883,251842,0.448564337635126,0.374354387165986,-4.43626739520195,0.0300391387932875
50,"Soon",132534.534524407,221717,0.0764244283537191,0.158717748408925,25.0775990396159,0.202963582535216
50,"After",165873.395052325,249206,0.0427226282525704,0.0912217937551711,3.1129411764706,0.00746661497932868
51,"Before",128344.891997503,237169,0.521802324109333,0.372830970322753,2.13177665841374,0.00644985377564052
51,"Soon",50531.5710944396,158657,0.229672945651492,0.309166369967183,3.50103241296516,0.0296136660122245
51,"After",105818.902593818,237105,0.0395747333177512,0.0876223535798241,-0.745882352941147,0.000940556953465687
52,"Before",238089.624843102,264434,0.489150389905163,0.380670259512569,-1.2046444121916,0.00145708079655375
52,"Soon",211049.116376305,249453,0.19186396687886,0.273650979799107,0.459399759903955,8.66341177979584e-05
52,"After",230292.805306101,261969,0.0962662636640394,0.146989731044244,0.945520361990989,0.000755317109623166
53,"Before",61962.1512221676,226742,0.568517393956508,0.371683730987243,14.7711943993853,0.293174042029745
53,"Soon",29934.4155817333,107443,0.188879703444997,0.287694548353159,-19.877118847539,0.420392696165446
53,"After",82779.4483649181,232189,0.0343577091149174,0.0826250995366471,-8.79330316742078,0.0884060955716132
54,"Before",232041.107428425,257931,0.497239468582277,0.381310740943818,0.547383249381057,0.00102379926227663
54,"Soon",195573.368348073,249041,0.343699400112623,0.365726788400068,6.28797118847536,0.0589116913339907
54,"After",223575.612527493,257599,0.0922711276906215,0.144367800986629,0.297918552036195,0.000139056605654553
55,"Before",52547.8368646734,223408,0.61416718077706,0.356090787818454,-4.59113805173739,0.052374235358388
55,"Soon",45206.8018426976,196423,0.539991928397801,0.372812920485598,-18.5661944777911,0.543352662795824
55,"After",57520.2820883232,231007,0.0866297578858227,0.145946114608084,0.0327601809954735,3.01976775868041e-06
56,"Before",236060.614230701,264067,0.582847481891842,0.35765018755086,1.06458635703917,0.00216474234187706
56,"Soon",147078.325569566,178231,0.075278375679885,0.161239452273404,59.509387755102,0.555037526248731
56,"After",215234.288428658,255768,0.0328718920897718,0.0779377869570953,-1.58805429864253,0.00547199892674066
57,"Before",102496.890245927,238944,0.464705827531985,0.377147741256203,-1.26952958251516,0.00282454287768019
57,"Soon",81535.6266192408,198178,0.14231895747561,0.249068884773833,21.8270348139255,0.376119999953122
57,"After",108505.909584746,236986,0.0442050492468291,0.0956540859313064,-2.74868778280542,0.0105690325631363
58,"Before",68978.5575857614,231475,0.549544615075378,0.367060935246291,9.47114317425082,0.119631772935556
58,"Soon",40589.490402905,138995,0.246743935816295,0.311715413206593,-13.8041296518607,0.312958531746241
58,"After",87275.9281172435,224954,0.041098383691991,0.0914528314710798,23.790407239819,0.388390038721623
59,"Before",120253.725323573,245021,0.536536648529054,0.363391912558464,-8.71241355758558,0.0688027076030109
59,"Soon",98758.4518123097,209299,0.139933521847296,0.229047043198412,28.7397358943577,0.387961982179356
59,"After",121454.995927365,240052,0.0528844625319916,0.104279035100772,-2.11230769230768,0.00374951456876813
60,"Before",102058.256902373,233449,0.565055002133667,0.376309178212685,7.75433279262356,0.0739527752538338
60,"Soon",48320.3450054857,124726,0.106232439935949,0.220643462088691,18.7513085234093,0.375752299547322
60,"After",102932.241740182,236971,0.0316499303399494,0.0796621877563718,1.78298642533938,0.00417240795199925
61,"Before",233054.142197075,264697,0.565374728544741,0.371158292661621,1.96853922991548,0.0036420845559264
61,"Soon",201979.558771834,250583,0.0848664933370278,0.171284503890445,3.41152460984395,0.00522281102647325
61,"After",219273.08423761,260865,0.0483168335550195,0.0965197372045485,-1.05366515837103,0.000848826774083436
62,"Before",70518.5927714891,225172,0.383838339292752,0.356851204579337,0.910270639460437,0.00124422380642545
62,"Soon",82612.13671588,216510,0.268677930297916,0.311669172643063,-7.79726290516206,0.0337095739580685
62,"After",95914.1924866834,222420,0.104137984839947,0.163556440220817,-0.233303167420838,2.91814011414136e-05
63,"Before",129729.14091552,241118,0.480896968510199,0.380879747062368,-10.3840177580466,0.103144137759737
63,"Soon",100703.103286081,221887,0.130473551787471,0.237125690134083,15.1713325330132,0.191665585441758
63,"After",125991.611571281,232296,0.0424070994070672,0.0903936665661248,20.155113122172,0.302529976622282
64,"Before",99154.5621664058,243488,0.598212904417383,0.364111730206162,-6.26474856996501,0.0656461087399904
64,"Soon",87620.2023440442,224102,0.541141887642901,0.375160051301948,4.45320528211284,0.0237799174228043
64,"After",98060.7351807855,225604,0.159630948258405,0.224561444899041,20.9050678733031,0.291237279529696
65,"Before",227699.896228198,264603,0.676830719387106,0.32578077022892,-0.428370186971773,0.000174274808150894
65,"Soon",187695.020179708,231808,0.140906906718671,0.232448772882947,37.1534213685474,0.417482488777192
65,"After",218275.682417168,265057,0.0649346521282587,0.117093558955306,-4.8460633484163,0.0270003861376846
66,"Before",247013.968177133,260272,0.462131178768105,0.374108277831575,-0.0794843336463627,1.89610875091478e-05
66,"Soon",192535.258144701,238672,0.073424332662612,0.158744526875272,22.0256422569028,0.248970105714959
66,"After",225348.567149666,258370,0.0369810919195475,0.0836077132177822,-2.00126696832577,0.0061113120610577
67,"Before",203261.259494096,254379,0.612818115354598,0.362317797423145,1.54072398190045,0.0024064589309761
67,"Soon",138293.977746829,198029,0.159359869057902,0.26039846183285,57.2782232893157,0.782809476424599
67,"After",180390.805277202,246995,0.0606570978441434,0.115305355998251,2.27846153846157,0.00616787626552337
68,"Before",217826.36558316,262605,0.579354146313404,0.364911837330709,-0.649492017416576,0.000545055300713795
68,"Soon",167842.652732505,227430,0.0801400950912614,0.162583826362694,34.7566866746699,0.371273905494124
68,"After",197865.324512538,256628,0.0476685486918699,0.096595410712858,-7.03990950226243,0.0263016203728316
69,"Before",95279.9056287479,246024,0.485679090133472,0.379662473110895,-7.24263638692055,0.0726251901847169
69,"Soon",102112.232055598,229411,0.156273940186677,0.255614190798031,10.735606242497,0.135993060379496
69,"After",114267.700072942,233823,0.057537238390914,0.110507110098379,14.4809954751131,0.118149729028415
70,"Before",68933.8260883296,233304,0.496399188407717,0.374263796033237,3.18663023990435,0.0243642917938696
70,"Soon",51609.5299283038,166753,0.218985935101368,0.300835607219245,-24.7717166866746,0.531476732625756
70,"After",80025.6524652978,234599,0.0458139303789176,0.0951464728678082,0.320361990950211,0.000163054368567125
71,"Before",230408.635737767,256403,0.552234265659074,0.388328158376628,-7.62285494749423,0.0645029598208455
71,"Soon",194164.093540431,243458,0.0769594444687701,0.162744116571843,24.9349339735894,0.296831675805054
71,"After",214557.280550287,258912,0.0465936089337989,0.097413573902335,4.28108597285074,0.0172096425600083
72,"Before",73372.5446131679,237516,0.551349898612264,0.368904449427244,3.76154699906084,0.0314007683307607
72,"Soon",31779.2487430294,102228,0.179447214339718,0.273645790144338,-14.9556782713085,0.221676672805362
72,"After",81629.8054533751,233081,0.0340455381950322,0.083013497811798,2.84334841628965,0.0115513823416773
73,"Before",131389.849357509,249246,0.568112999138991,0.372386241481628,-0.0871681038162555,1.98975133686153e-05
73,"Soon",67826.2538352174,167532,0.231045538952708,0.320874214329192,16.2588235294117,0.219210146637647
73,"After",121736.03452551,235116,0.0458516442395502,0.0946309503377553,15.2566515837104,0.221930905506723
74,"Before",185949.011316264,246313,0.448034489574111,0.367035196878257,-5.32233415862715,0.0235807872348319
74,"Soon",164055.680943285,239408,0.158190627786089,0.243335931344772,8.62261704681872,0.0356094009404477
74,"After",186773.851006922,251785,0.0778942865875206,0.129123341111301,-7.90208144796379,0.0376555652808431
75,"Before",134238.262230203,249862,0.54266178162823,0.368265482444973,-0.906941005720133,0.00107431440404049
75,"Soon",68063.2152415816,142381,0.138465517110789,0.232782115302759,46.0831212484993,0.475897074444838
75,"After",136466.008421908,243459,0.0496292362518372,0.1025713791398,2.44714932126698,0.00576734183964992
76,"Before",119785.374662463,245793,0.494153337882902,0.371403158250397,-9.47942457098949,0.102794273917939
76,"Soon",63491.9225013949,144890,0.0851607515847469,0.168001420694712,35.733781512605,0.525818829188572
76,"After",102301.706331204,224355,0.0381209504886044,0.0888287001191098,-7.23040723981901,0.0346655321912007
77,"Before",155813.224193442,246444,0.473997684625185,0.373934830581491,3.6238367625715,0.0262747535487793
77,"Soon",110076.354173159,220630,0.118506428162471,0.215554992493135,22.0949819927971,0.414147656921662
77,"After",142904.417883337,246069,0.0422716462347346,0.0897242046465318,3.87049773755652,0.0239333393042358
78,"Before",185302.683315846,247348,0.513572183419726,0.376150363466515,-2.46333134124479,0.0063153648159093
78,"Soon",142918.887436257,215694,0.0905342900191423,0.182621944485299,39.0863865546218,0.441149621005505
78,"After",183369.980674929,249352,0.0435113216347454,0.0916412689589036,7.10588235294117,0.0357065445876562
79,"Before",59104.9834817593,214924,0.493567697445427,0.367545498301521,8.82813967386664,0.123693587399488
79,"Soon",40737.2335773646,138281,0.19480217242836,0.277891354026356,-22.5273949579832,0.427323994464625
79,"After",81525.8327534265,229728,0.0382218271398999,0.0879239984158579,17.0250678733032,0.411588706333356
80,"Before",239566.195437056,262774,0.550266640222851,0.363699766139209,-1.46973448305301,0.00191131875448766
80,"Soon",189315.936328718,224964,0.0937715170352268,0.178793093495161,44.9426170468187,0.442686128783781
80,"After",221564.053695756,254215,0.0462338514447851,0.0949487411967245,-2.75918552036198,0.00563411566492923
81,"Before",214636.616162373,251307,0.473074288914941,0.376976072290587,10.171561512849,0.0252399637039866
81,"Soon",197192.426789845,242936,0.070613060364912,0.14021258931295,9.23246098439377,0.0385516929553074
81,"After",209297.616075074,255900,0.0482961413321598,0.098846505928747,0.569321266968336,0.00021371036196415
82,"Before",99161.8727095549,243180,0.490440525703145,0.38039653349968,-5.6511568342867,0.0527928967149571
82,"Soon",99636.0020854158,230559,0.363631316141311,0.363430690672098,0.0122448979591641,1.5161694849196e-07
82,"After",119501.252025387,239235,0.123057342562966,0.182212693310557,-5.1257918552036,0.0209193693631593
83,"Before",108540.379214169,250250,0.503043695083432,0.374759529206952,0.211132929223944,0.000107370554776689
83,"Soon",108438.620173457,221661,0.129398153100263,0.216130909514278,29.227418967587,0.517190406175355
83,"After",131793.167937047,243009,0.0525657506689726,0.103929382638924,-1.98117647058821,0.00249080058570166
84,"Before",231945.627569585,260914,0.556687953900383,0.373665517809517,1.37462648339451,0.00165285086765727
84,"Soon",209411.851915375,250855,0.201553762335708,0.280047774938988,-0.899063625450172,0.000426247526509131
84,"After",213061.293385202,249470,0.0872115399230328,0.141120646633776,19.4853393665158,0.0975443897185746
85,"Before",174282.495240375,251835,0.52790359929033,0.363520434029496,4.5001707504482,0.0139386920909204
85,"Soon",149011.924029681,240018,0.187329925311042,0.269731278667861,18.0218007202881,0.378033998666174
85,"After",165254.409930473,252074,0.0706501727790085,0.126087135742604,0.990135746606347,0.00160806949426585
86,"Before",113394.833282586,239099,0.449905046121655,0.374679914383309,12.6057799026723,0.115653429083052
86,"Soon",106127.876513808,224900,0.171247900153172,0.264669741399873,6.20110444177671,0.0288661942737447
86,"After",129238.789167736,246968,0.0639464416108087,0.119178511525116,-1.94841628959275,0.00698937857569911
87,"Before",190513.431967053,253666,0.501042695345683,0.372023723945941,-1.59207717920259,0.00288694569079713
87,"Soon",115861.978612801,180400,0.0813036097525633,0.169034761299847,79.7701800720288,0.804985335036176
87,"After",173052.873050988,250650,0.0417692013761972,0.0919223088271437,-1.96687782805427,0.00512914245338443
88,"Before",62533.6110180967,229982,0.601553202066483,0.362401384014602,-4.71407837445574,0.044831044498252
88,"Soon",32110.7887914618,119408,0.337774430974479,0.357514447946762,-35.0231932773109,0.661164647478763
88,"After",76175.732229761,230850,0.0449551986300802,0.0958332224204551,0.194208144796391,5.47019766182279e-05
89,"Before",128874.52269221,242932,0.399331601215832,0.355434108770158,3.91812516007852,0.0122638999464779
89,"Soon",98711.0321597411,199996,0.109334865104754,0.188241209540946,42.9042016806722,0.655278993522253
89,"After",122297.010698001,234469,0.0501052335656458,0.103404473170798,-15.7514932126696,0.12639055526457
90,"Before",203140.562768981,258072,0.531000293431931,0.370219392967279,-0.911295142149737,0.00123352575774923
90,"Soon",177180.167846584,242282,0.338736497183656,0.351398766731309,-3.45498199279709,0.0076628210779448
90,"After",202132.534383244,251004,0.123000584250055,0.189791829222663,-2.10217194570132,0.00247989769280706
91,"Before",229729.384909163,265853,0.461044373196922,0.37881837891229,0.0254845043968051,6.86339919475808e-07
91,"Soon",191594.484196859,236921,0.0634515937171445,0.128288789858078,4.81877551020409,0.00623218171019303
91,"After",210914.970985909,256147,0.0463849451071376,0.0952573833176909,-0.0184615384615607,1.87356961163968e-07
92,"Before",206392.591774313,257636,0.477718749718262,0.376167313075522,-3.67779390420898,0.0275075579146264
92,"Soon",163235.489897598,236941,0.101902982798925,0.198944661970943,23.8614645858343,0.430518316304943
92,"After",189551.672281759,249357,0.0437731728801721,0.094055440558794,2.03683257918551,0.00470636252936899
93,"Before",235850.644099025,257912,0.341112172275198,0.33267295788464,1.24203876035172,0.00176723943927963
93,"Soon",206215.94201466,252022,0.0916372027498609,0.163390992506595,7.99779111644658,0.0347177964504182
