"","time","sum_size"
"1",1,5740
"2",2,5925
"3",3,6743
"4",4,7388
"5",5,7035
"6",6,6732
"7",7,7488
"8",8,7043
"9",9,7545
"10",10,7785
"11",11,8120
"12",12,8400
"13",13,8376
"14",14,8937
"15",15,8282
"16",16,8707
"17",17,9326
"18",18,9494
"19",19,9429
"20",20,9561
"21",21,9404
"22",22,9445
"23",23,9831
"24",24,10243
"25",25,11116
"26",26,10458
"27",27,10624
"28",28,11699
"29",29,11036
"30",30,11722
"31",31,11624
"32",32,11772
"33",33,12570
"34",34,12816
"35",35,12336
"36",36,13547
"37",37,12197
"38",38,12761
"39",39,12535
"40",40,13113
"41",41,13032
"42",42,13321
"43",43,14373
"44",44,13805
"45",45,15576
"46",46,15125
"47",47,14868
"48",48,14448
"49",49,14358
"50",50,14727
"51",51,14074
"52",52,14290
"53",53,14532
"54",54,14565
"55",55,15499
"56",56,15382
"57",57,16265
"58",58,15689
"59",59,15814
"60",60,16281
"61",61,16354
"62",62,16565
"63",63,16700
"64",64,17551
"65",65,16705
"66",66,16861
"67",67,17854
"68",68,17407
"69",69,17727
"70",70,17626
"71",71,16870
"72",72,16764
"73",73,16815
"74",74,17908
"75",75,18117
"76",76,19822
"77",77,19539
"78",78,20387
"79",79,20803
"80",80,20305
"81",81,21304
"82",82,21231
"83",83,21948
"84",84,21654
"85",85,21984
"86",86,20895
"87",87,21666
"88",88,21735
"89",89,21874
"90",90,22199
"91",91,22844
"92",92,22453
"93",93,23894
"94",94,23485
"95",95,23829
"96",96,24543
"97",97,24922
"98",98,24627
"99",99,25211
"100",100,25292
"101",101,25374
"102",102,25154
"103",103,25119
"104",104,24967
"105",105,24870
"106",106,25683
"107",107,24427
"108",108,25107
"109",109,24441
"110",110,24733
"111",111,24096
"112",112,24715
"113",113,25524
"114",114,24490
"115",115,23999
"116",116,25391
"117",117,24747
"118",118,25140
"119",119,25722
"120",120,25846
"121",121,24296
"122",122,24307
"123",123,24082
"124",124,23289
"125",125,23724
"126",126,24224
"127",127,25357
"128",128,24007
"129",129,24905
"130",130,25788
"131",131,23718
"132",132,24657
"133",133,24094
"134",134,24426
"135",135,25785
"136",136,24271
"137",137,24314
"138",138,24282
"139",139,25090
"140",140,24013
"141",141,23519
"142",142,24205
"143",143,26057
"144",144,23644
"145",145,23626
"146",146,23522
"147",147,23493
"148",148,24825
"149",149,25037
"150",150,25853
"151",151,23825
"152",152,24279
"153",153,24569
"154",154,24667
"155",155,24515
"156",156,24480
"157",157,27158
"158",158,24118
"159",159,24057
"160",160,24206
"161",161,23794
"162",162,22828
"163",163,23310
"164",164,23414
"165",165,24148
"166",166,24765
"167",167,26389
"168",168,24596
"169",169,23830
"170",170,24782
"171",171,24378
"172",172,24669
"173",173,23284
"174",174,23165
"175",175,23828
"176",176,25839
"177",177,23172
"178",178,23375
"179",179,23148
"180",180,24454
"181",181,24635
"182",182,23812
"183",183,25421
"184",184,24383
"185",185,25258
"186",186,24880
"187",187,24471
"188",188,24829
"189",189,25433
"190",190,24721
"191",191,24977
"192",192,24569
"193",193,25559
"194",194,26054
"195",195,24109
"196",196,24554
"197",197,24423
"198",198,24239
"199",199,24647
"200",200,24316
"201",201,25431
"202",202,25396
"203",203,24306
"204",204,25010
"205",205,23939
"206",206,24681
"207",207,24375
"208",208,25175
"209",209,24305
"210",210,25223
"211",211,26056
"212",212,24673
"213",213,24451
"214",214,23868
"215",215,24389
"216",216,23895
"217",217,23945
"218",218,24728
"219",219,26792
"220",220,22544
"221",221,23912
"222",222,24382
"223",223,24509
"224",224,24103
"225",225,23865
"226",226,24637
"227",227,24238
"228",228,25305
"229",229,25852
"230",230,24299
"231",231,23971
"232",232,24037
"233",233,24934
"234",234,25917
"235",235,23881
"236",236,24482
"237",237,24597
"238",238,25983
"239",239,24328
"240",240,23557
"241",241,23969
"242",242,24220
"243",243,24094
"244",244,24059
"245",245,24627
"246",246,25229
"247",247,26104
"248",248,23786
"249",249,23431
"250",250,23557
"251",251,23808
"252",252,25104
"253",253,24306
"254",254,23755
"255",255,24039
"256",256,24109
"257",257,24906
"258",258,26075
"259",259,24805
"260",260,23992
"261",261,23862
"262",262,23971
"263",263,25700
"264",264,25134
"265",265,24245
"266",266,23962
"267",267,24209
"268",268,24829
"269",269,25743
"270",270,24691
"271",271,25919
"272",272,23885
"273",273,24440
"274",274,23499
"275",275,23867
"276",276,24348
"277",277,25240
"278",278,24690
"279",279,25105
"280",280,25922
"281",281,24171
"282",282,23006
"283",283,23797
"284",284,24371
"285",285,24803
"286",286,24644
"287",287,24641
"288",288,24146
"289",289,25864
"290",290,24571
"291",291,25450
"292",292,24600
"293",293,24508
"294",294,24494
"295",295,25074
"296",296,26198
"297",297,24542
"298",298,23582
"299",299,23691
"300",300,23958
"301",301,24242
"302",302,24425
"303",303,25489
"304",304,26031
"305",305,23384
"306",306,23589
"307",307,23601
"308",308,24021
"309",309,23734
"310",310,24853
"311",311,25887
"312",312,23682
"313",313,23412
"314",314,24010
"315",315,25171
"316",316,23737
"317",317,24635
"318",318,24626
"319",319,24394
"320",320,24050
"321",321,25390
"322",322,24931
"323",323,25150
"324",324,25862
"325",325,24349
"326",326,24595
"327",327,23434
"328",328,24348
"329",329,24712
"330",330,25468
"331",331,25291
"332",332,24888
"333",333,25027
"334",334,25264
"335",335,26231
"336",336,23739
"337",337,23579
"338",338,23027
"339",339,23703
"340",340,24541
"341",341,23682
"342",342,24882
"343",343,25017
"344",344,25061
"345",345,25407
"346",346,24425
"347",347,25619
"348",348,24973
"349",349,24604
"350",350,25087
"351",351,24836
"352",352,25219
"353",353,24862
"354",354,24395
"355",355,24861
"356",356,27077
"357",357,24151
"358",358,23782
"359",359,22379
"360",360,23139
"361",361,23433
"362",362,22534
"363",363,24885
"364",364,24790
"365",365,24191
"366",366,24010
"367",367,25161
"368",368,26530
"369",369,24277
"370",370,24068
"371",371,24797
"372",372,24892
"373",373,24110
"374",374,24854
"375",375,25249
"376",376,24239
"377",377,24461
"378",378,24865
"379",379,24213
"380",380,25140
"381",381,26073
"382",382,24456
"383",383,25719
"384",384,24212
"385",385,24502
"386",386,24233
"387",387,23898
"388",388,23682
"389",389,25197
"390",390,24207
"391",391,23743
"392",392,24114
"393",393,25872
"394",394,25167
"395",395,23787
"396",396,25299
"397",397,24149
"398",398,24674
"399",399,23845
"400",400,25062
"401",401,26372
"402",402,23039
"403",403,23588
"404",404,23160
"405",405,23925
"406",406,23736
"407",407,24023
"408",408,24941
"409",409,24876
"410",410,25240
"411",411,25290
"412",412,24716
"413",413,23965
"414",414,24034
"415",415,24958
"416",416,25421
"417",417,23522
"418",418,24194
"419",419,25757
"420",420,24811
"421",421,25477
"422",422,25334
"423",423,24116
"424",424,23983
"425",425,24637
"426",426,24258
"427",427,25575
"428",428,24211
"429",429,24253
"430",430,24850
"431",431,26303
"432",432,25063
"433",433,23433
"434",434,24842
"435",435,24502
"436",436,25130
"437",437,24465
"438",438,26169
"439",439,22672
"440",440,24545
"441",441,23623
"442",442,23997
"443",443,24520
"444",444,24578
"445",445,24246
"446",446,25391
"447",447,25914
"448",448,23667
"449",449,23960
"450",450,23807
"451",451,24837
"452",452,23755
"453",453,24241
"454",454,24725
"455",455,25369
"456",456,25714
"457",457,23836
"458",458,24996
"459",459,25115
"460",460,24917
"461",461,25592
"462",462,24301
"463",463,25244
"464",464,24975
"465",465,26880
"466",466,22940
"467",467,22735
"468",468,24034
"469",469,23484
"470",470,22941
"471",471,23139
"472",472,24269
"473",473,23436
"474",474,23319
"475",475,24100
"476",476,24459
"477",477,23204
"478",478,23687
"479",479,24788
"480",480,24593
"481",481,24526
"482",482,25324
"483",483,25952
"484",484,22976
"485",485,23730
"486",486,23629
"487",487,23735
"488",488,25736
"489",489,23915
"490",490,24939
"491",491,24384
"492",492,24494
"493",493,25272
"494",494,25878
"495",495,23901
"496",496,22842
"497",497,24078
"498",498,24182
"499",499,23688
"500",500,25097
"501",501,26039
"502",502,23093
"503",503,24240
"504",504,24568
"505",505,24251
"506",506,24750
"507",507,25871
"508",508,23217
"509",509,23262
"510",510,23790
"511",511,24116
"512",512,25825
"513",513,24378
"514",514,23912
"515",515,24503
"516",516,23598
"517",517,24355
"518",518,25072
"519",519,25493
"520",520,25564
"521",521,23930
"522",522,24669
"523",523,24585
"524",524,23618
"525",525,23565
"526",526,25058
"527",527,25208
"528",528,25788
"529",529,24330
"530",530,24722
"531",531,24711
"532",532,25191
"533",533,26108
"534",534,24093
"535",535,22996
"536",536,23860
"537",537,25123
"538",538,25515
"539",539,24377
"540",540,24509
"541",541,24192
"542",542,24417
"543",543,24187
"544",544,24042
"545",545,24937
"546",546,26321
"547",547,23848
"548",548,24449
"549",549,24380
"550",550,24534
"551",551,24607
"552",552,25263
"553",553,24568
"554",554,24865
"555",555,25089
"556",556,25507
"557",557,24219
"558",558,24307
"559",559,25402
"560",560,25314
"561",561,25341
"562",562,24350
"563",563,25185
"564",564,26353
"565",565,23818
"566",566,23631
"567",567,23405
"568",568,24283
"569",569,24062
"570",570,23597
"571",571,24055
"572",572,24071
"573",573,24680
"574",574,26699
"575",575,23722
"576",576,23360
"577",577,23103
"578",578,23376
"579",579,23861
"580",580,24123
"581",581,24656
"582",582,24926
"583",583,24921
"584",584,25290
"585",585,25470
"586",586,24546
"587",587,23870
"588",588,23552
"589",589,24981
"590",590,25083
"591",591,24218
"592",592,24869
"593",593,24738
"594",594,24391
"595",595,25304
"596",596,25428
"597",597,25034
"598",598,24377
"599",599,25635
"600",600,24826
"601",601,26637
"602",602,23148
"603",603,23193
"604",604,23979
"605",605,24331
"606",606,23531
"607",607,23433
"608",608,24182
"609",609,25298
"610",610,24185
"611",611,24993
"612",612,26386
"613",613,23427
"614",614,23600
"615",615,24081
"616",616,23661
"617",617,23732
"618",618,23704
"619",619,26485
"620",620,24094
"621",621,22689
"622",622,23303
"623",623,23236
"624",624,22983
"625",625,23213
"626",626,22978
"627",627,24518
"628",628,25838
"629",629,23182
"630",630,22706
"631",631,23873
"632",632,23309
"633",633,24186
"634",634,24369
"635",635,24275
"636",636,24561
"637",637,24014
"638",638,23934
"639",639,24690
"640",640,25478
"641",641,25038
"642",642,25770
"643",643,24638
"644",644,24574
"645",645,25395
"646",646,25163
"647",647,25265
"648",648,24417
"649",649,25280
"650",650,24091
"651",651,24511
"652",652,24725
"653",653,24453
"654",654,25152
"655",655,24999
