"param_iteration","timeperiod","Lifestage","mean_MR","sd_MR"
20,"Soon","Subadult",0.282134449940536,0.25265609232829
20,"After","Adult",0.100008268287257,0.15378192425926
20,"After","Seedling",0.129668543202529,0.167016798671794
20,"After","Subadult",0.125185832944318,0.162866965285143
21,"Soon","Adult",0.560008283725283,0.297434816829671
21,"Soon","Seedling",0.510200191697401,0.276424388839092
21,"Soon","Subadult",0.478074199040003,0.292300510467174
21,"After","Adult",0.0344410607936269,0.0720595048139874
21,"After","Seedling",0.0845251348489043,0.1284540321802
21,"After","Subadult",0.0679610262723582,0.108146286897372
22,"Soon","Adult",0.139717996177828,0.206529981335587
22,"Soon","Seedling",0.160958574187742,0.218789335223557
22,"Soon","Subadult",0.106562139656182,0.16300879720771
22,"After","Adult",0.0175960369825704,0.043172420816415
22,"After","Seedling",0.072228781469434,0.121038780660497
22,"After","Subadult",0.0439475362012106,0.0901486893884429
23,"Soon","Adult",0.524638153746875,0.296019822433009
23,"Soon","Seedling",0.517249354378417,0.264413004499952
23,"Soon","Subadult",0.490345700286361,0.28883663805393
23,"After","Adult",0.0863767358012403,0.126644849640482
23,"After","Seedling",0.120180931641718,0.159592493880999
23,"After","Subadult",0.105385684385576,0.154744935001855
24,"Soon","Adult",0.351661545240285,0.274488642712966
24,"Soon","Seedling",0.383821264543187,0.280541476648213
24,"Soon","Subadult",0.376753236404275,0.292661014882665
24,"After","Adult",0.0415935980426041,0.0848773898074914
24,"After","Seedling",0.0831295332994097,0.120256909119346
24,"After","Subadult",0.0782554069730626,0.131160180871939
25,"Soon","Adult",0.112822295201921,0.169569203802215
25,"Soon","Seedling",0.127608386298862,0.197384384272207
25,"Soon","Subadult",0.119863152883244,0.175196057629725
25,"After","Adult",0.0201359718153751,0.0521230844327759
25,"After","Seedling",0.067848188504634,0.113465230581814
25,"After","Subadult",0.0447946259576923,0.0887136478015143
26,"Soon","Adult",0.101638026517723,0.168012075195666
26,"Soon","Seedling",0.14502198675292,0.209638316666025
26,"Soon","Subadult",0.119002823866617,0.168893726618179
26,"After","Adult",0.0269269384124501,0.0667861936497376
26,"After","Seedling",0.0695387073148483,0.12356919882222
26,"After","Subadult",0.0490901893799105,0.102491650342587
27,"Soon","Adult",0.150855429284146,0.197302767297952
27,"Soon","Seedling",0.198873348964386,0.245480500142734
27,"Soon","Subadult",0.129137597371542,0.172913080649119
27,"After","Adult",0.011924668329729,0.039300298016473
27,"After","Seedling",0.0634994239546796,0.124527319445627
27,"After","Subadult",0.0480457492200803,0.0961502434002873
28,"Soon","Adult",0.144252020606148,0.209892637976693
28,"Soon","Seedling",0.17200321953317,0.218778375091822
28,"Soon","Subadult",0.113227336752063,0.161292948784811
28,"After","Adult",0.0199171752592433,0.0525303922647458
28,"After","Seedling",0.0674665234438638,0.122566166718449
28,"After","Subadult",0.0514890656081999,0.102414577999452
29,"Soon","Adult",0.252486030252621,0.242878113556993
29,"Soon","Seedling",0.218794725223952,0.23331197660457
29,"Soon","Subadult",0.22554613820464,0.214685352679547
29,"After","Adult",0.0380824925468912,0.0819738407814415
29,"After","Seedling",0.0904073468872214,0.140193604273028
29,"After","Subadult",0.0644874017613696,0.113374954929248
30,"Soon","Adult",0.125386331972425,0.167803908046139
30,"Soon","Seedling",0.16133623965174,0.188659034659502
30,"Soon","Subadult",0.0920495683624246,0.152964249629158
30,"After","Adult",0.0153021636705784,0.0430600523659673
30,"After","Seedling",0.0843948075261124,0.131936617124072
30,"After","Subadult",0.0509626823893109,0.100318799679063
31,"Soon","Adult",0.188684592531504,0.248142679979578
31,"Soon","Seedling",0.175643227756073,0.228267174847485
31,"Soon","Subadult",0.16821890796256,0.21690231873736
31,"After","Adult",0.0257973159177185,0.0655525378831389
31,"After","Seedling",0.0915626974176042,0.138170731556425
31,"After","Subadult",0.0555034368156702,0.0898352458824757
32,"Soon","Adult",0.312593083845289,0.269196921233915
32,"Soon","Seedling",0.319345336635563,0.28636675285293
32,"Soon","Subadult",0.279955451703647,0.247204142923573
32,"After","Adult",0.033662396918306,0.07159395888028
32,"After","Seedling",0.08181125094603,0.124011798317652
32,"After","Subadult",0.0874159529130708,0.130162182545993
33,"Soon","Adult",0.334207500402774,0.294825558178763
33,"Soon","Seedling",0.298965523309453,0.259750528293123
33,"Soon","Subadult",0.2944173739073,0.245958431262107
33,"After","Adult",0.0496612858219635,0.101500763694224
33,"After","Seedling",0.086397998154845,0.12753216771862
33,"After","Subadult",0.0566775398926057,0.108535300605676
34,"Soon","Adult",0.376142798760037,0.268669209101275
34,"Soon","Seedling",0.347016560310643,0.282292737241411
34,"Soon","Subadult",0.34190116327662,0.258892471387531
34,"After","Adult",0.0778570015014919,0.128986715853376
34,"After","Seedling",0.109619695051163,0.148128160553571
34,"After","Subadult",0.0911950969436537,0.135744346149385
35,"Soon","Adult",0.115378976530248,0.178164253711493
35,"Soon","Seedling",0.162291220408982,0.205282540081675
35,"Soon","Subadult",0.117326063466128,0.165385673351133
35,"After","Adult",0.0244618208442206,0.0602605091547152
35,"After","Seedling",0.0742387010117079,0.11170469845226
35,"After","Subadult",0.0543082639944031,0.0971765733053569
36,"Soon","Adult",0.25044101917719,0.236611318807121
36,"Soon","Seedling",0.263082267471937,0.262809588616222
36,"Soon","Subadult",0.226349883761391,0.240311042802527
36,"After","Adult",0.0252502056107902,0.0635876037910681
36,"After","Seedling",0.0662532189207051,0.117671113357167
36,"After","Subadult",0.0706846074962846,0.124512561454087
37,"Soon","Adult",0.431441646335053,0.293566072838745
37,"Soon","Seedling",0.407696799482034,0.298164597869509
37,"Soon","Subadult",0.395802026145646,0.291649781593107
37,"After","Adult",0.0464618300997922,0.0846568139136425
37,"After","Seedling",0.0877991813506554,0.142465878939882
37,"After","Subadult",0.0778780288786516,0.120602814283459
38,"Soon","Adult",0.397546719184957,0.262296652654198
38,"Soon","Seedling",0.42701521191295,0.283772562751021
38,"Soon","Subadult",0.414532747282065,0.263958233393678
38,"After","Adult",0.104753021429206,0.145776642274667
38,"After","Seedling",0.136150932760192,0.16858616971798
38,"After","Subadult",0.114522991534286,0.158321636269138
39,"Soon","Adult",0.290050745534568,0.256149383335827
39,"Soon","Seedling",0.29699981219125,0.243882962591146
39,"Soon","Subadult",0.247746005735256,0.235958974214307
39,"After","Adult",0.0295416743053424,0.0740511024950576
39,"After","Seedling",0.0729206063346121,0.12849226997426
39,"After","Subadult",0.0807711870987729,0.127661140574679
40,"Soon","Adult",0.104099839760063,0.175413986837805
40,"Soon","Seedling",0.145492568228309,0.191898103284125
40,"Soon","Subadult",0.0942853812782678,0.144175717687434
40,"After","Adult",0.0216349774202454,0.0594500267061749
40,"After","Seedling",0.0778516339931974,0.122630882054689
40,"After","Subadult",0.0561379967035947,0.0975714634058575
41,"Soon","Adult",0.163814467686332,0.192719596987147
41,"Soon","Seedling",0.199398145079134,0.21272743518068
41,"Soon","Subadult",0.157132256337278,0.196907593079064
41,"After","Adult",0.033856784923591,0.0759890788587043
41,"After","Seedling",0.0879807870408413,0.139645397263845
41,"After","Subadult",0.057385571693957,0.105721369325436
42,"Soon","Adult",0.530985145534414,0.265476436508079
42,"Soon","Seedling",0.522750926296034,0.290614747144414
42,"Soon","Subadult",0.526158400309247,0.266721030210824
42,"After","Adult",0.173019866208475,0.198443747589575
42,"After","Seedling",0.193199056869094,0.210198614297328
42,"After","Subadult",0.190247049509698,0.208668451954313
43,"Soon","Adult",0.202051824114764,0.243553559502976
43,"Soon","Seedling",0.189908801947382,0.230536577010534
43,"Soon","Subadult",0.192434291411428,0.222977142561949
43,"After","Adult",0.04446712270339,0.0851927248700372
43,"After","Seedling",0.0761500357355193,0.13486785718238
43,"After","Subadult",0.0657273776993357,0.111923040880122
44,"Soon","Adult",0.372272700672347,0.261559860972678
44,"Soon","Seedling",0.375000238914638,0.273071615568656
44,"Soon","Subadult",0.384025484139405,0.263459266527177
44,"After","Adult",0.0702137959792272,0.112047993024754
44,"After","Seedling",0.102491480161048,0.146689749045779
44,"After","Subadult",0.101546331682691,0.145942589975171
45,"Soon","Adult",0.274976184590539,0.253193004371413
45,"Soon","Seedling",0.246293992020442,0.227790093526323
45,"Soon","Subadult",0.240722841381809,0.239169818655842
45,"After","Adult",0.0387787242430551,0.0816339770147436
45,"After","Seedling",0.0823119743342366,0.129175854536683
45,"After","Subadult",0.067173310736186,0.112965103924572
46,"Soon","Adult",0.235125911651236,0.261009356920064
46,"Soon","Seedling",0.200119565432863,0.228641562942916
46,"Soon","Subadult",0.156383472054263,0.178960911280187
46,"After","Adult",0.0285481043070781,0.0713865623210446
46,"After","Seedling",0.0936900733874603,0.144486347152323
46,"After","Subadult",0.0657686407760418,0.116511842470353
47,"Soon","Adult",0.244158809355051,0.246900274982149
47,"Soon","Seedling",0.221119290071332,0.231794812013855
47,"Soon","Subadult",0.206653843681244,0.215072004896946
47,"After","Adult",0.0366478506706674,0.0762106132040361
47,"After","Seedling",0.0829184537624317,0.132174723363819
47,"After","Subadult",0.060743084820799,0.108250786510358
48,"Soon","Adult",0.197769710036492,0.240420766666278
48,"Soon","Seedling",0.196922182348311,0.220466762135067
48,"Soon","Subadult",0.146033623581099,0.194804868840806
48,"After","Adult",0.0454329805336313,0.0920443720094624
48,"After","Seedling",0.0669173404513472,0.119072740470653
48,"After","Subadult",0.0634843025015034,0.105479254789775
49,"Soon","Adult",0.177440393584405,0.213375419951431
49,"Soon","Seedling",0.221205246127511,0.241008072025677
49,"Soon","Subadult",0.196265552824822,0.220977093651035
49,"After","Adult",0.0448668065642694,0.0874301362922154
49,"After","Seedling",0.0837769062188616,0.139520089016153
49,"After","Subadult",0.0688701307363331,0.11911180229771
50,"Soon","Adult",0.137975813336433,0.202213052979363
50,"Soon","Seedling",0.176851066816527,0.231343694520546
50,"Soon","Subadult",0.127429271346514,0.188903132064551
50,"After","Adult",0.0175937274295532,0.0442664785528632
50,"After","Seedling",0.0673678661863791,0.110201073339407
50,"After","Subadult",0.0540461696205375,0.100651574420491
51,"Soon","Adult",0.232080876765992,0.226280967093266
51,"Soon","Seedling",0.247603841357769,0.235734167468656
51,"Soon","Subadult",0.192338662379134,0.220131470211912
51,"After","Adult",0.0208616663528917,0.0542970921720682
51,"After","Seedling",0.088685483647819,0.129082907363132
51,"After","Subadult",0.0742479438061538,0.116554277053903
52,"Soon","Adult",0.338957393893104,0.281763512805442
52,"Soon","Seedling",0.352857501914365,0.269321218743482
52,"Soon","Subadult",0.344980416321108,0.271971760595387
52,"After","Adult",0.075116379933254,0.121983119031254
52,"After","Seedling",0.105011595273056,0.143691307217175
52,"After","Subadult",0.111437612320796,0.157360433290871
53,"Soon","Adult",0.291698691014849,0.268612770501417
53,"Soon","Seedling",0.326829652053811,0.285410767395853
53,"Soon","Subadult",0.255139609636205,0.240403078729119
53,"After","Adult",0.0156510255691492,0.0428001698686119
53,"After","Seedling",0.0693094217039496,0.110229128156883
53,"After","Subadult",0.042187985491407,0.0855530898191943
54,"Soon","Adult",0.343316823064577,0.272982761084465
54,"Soon","Seedling",0.248566612397434,0.248771543815121
54,"Soon","Subadult",0.235177244319702,0.23997461307369
54,"After","Adult",0.0858683196070427,0.126830432679569
54,"After","Seedling",0.0985188339650981,0.137443863716662
54,"After","Subadult",0.104062573256371,0.164387824547283
55,"Soon","Adult",0.551384810480612,0.267647258793153
55,"Soon","Seedling",0.545485537092318,0.269081666401043
55,"Soon","Subadult",0.516443490881738,0.297420687553036
55,"After","Adult",0.0858096619011102,0.133276828139655
55,"After","Seedling",0.124127744185513,0.164650703290752
55,"After","Subadult",0.102805722365224,0.1540097540852
56,"Soon","Adult",0.0874538393038885,0.147004089256271
56,"Soon","Seedling",0.149955806384597,0.19573957954966
56,"Soon","Subadult",0.113802519898874,0.161270887454817
56,"After","Adult",0.0152241561463869,0.0418906308912835
56,"After","Seedling",0.0842234574523214,0.122067768067819
56,"After","Subadult",0.0523199307758139,0.100369376356422
57,"Soon","Adult",0.155825204723996,0.217099617130638
57,"Soon","Seedling",0.18265850263863,0.20804366659636
57,"Soon","Subadult",0.166076490111042,0.201955899281558
57,"After","Adult",0.0201200965233103,0.050766753066018
57,"After","Seedling",0.0828936552228363,0.137493961057447
57,"After","Subadult",0.0595425005100709,0.107248740832717
58,"Soon","Adult",0.420448378018,0.280835057222032
58,"Soon","Seedling",0.430445009117401,0.298661266012779
58,"Soon","Subadult",0.334387479105428,0.265741324579431
58,"After","Adult",0.0217293452445498,0.0654904636331713
58,"After","Seedling",0.068370844953507,0.110667608610397
58,"After","Subadult",0.0585576807187147,0.111005190985219
59,"Soon","Adult",0.293411080535636,0.283685773501296
59,"Soon","Seedling",0.295611027983913,0.267307503500631
59,"Soon","Subadult",0.229985506878368,0.231492303858874
59,"After","Adult",0.0278612214181666,0.060975327899102
59,"After","Seedling",0.0990793232850718,0.142731679743828
59,"After","Subadult",0.0688465464505672,0.118354430119127
60,"Soon","Adult",0.181298615010678,0.227644602423218
60,"Soon","Seedling",0.211567190682439,0.245231813397895
60,"Soon","Subadult",0.146034979114152,0.188690427488931
60,"After","Adult",0.0106106333972761,0.0333425125247105
60,"After","Seedling",0.0779716657182946,0.124596857795337
60,"After","Subadult",0.0542859910799285,0.0989252686881129
61,"Soon","Adult",0.108142081580126,0.186368938368369
61,"Soon","Seedling",0.120872906232473,0.167382916589519
61,"Soon","Subadult",0.101609181602398,0.155449259171363
61,"After","Adult",0.0367519750516798,0.0766374367569921
61,"After","Seedling",0.0953969843724719,0.149844895925747
61,"After","Subadult",0.0511419269963967,0.0935373821045171
62,"Soon","Adult",0.282796730069862,0.243784551837067
62,"Soon","Seedling",0.260230792602686,0.219550181754448
62,"Soon","Subadult",0.251159408716216,0.23253714867677
62,"After","Adult",0.0828908827086638,0.130128458139487
62,"After","Seedling",0.111438948564181,0.152307150774401
62,"After","Subadult",0.0956344589144568,0.136741972600444
63,"Soon","Adult",0.216852693241192,0.230344438633088
63,"Soon","Seedling",0.205872207656898,0.246423752385392
63,"Soon","Subadult",0.169465147855094,0.199723724376635
63,"After","Adult",0.0230682738430561,0.0565900667334985
63,"After","Seedling",0.0736140858691625,0.111484667709813
63,"After","Subadult",0.0602664997938029,0.106316190350789
64,"Soon","Adult",0.377022658908781,0.264093498833789
64,"Soon","Seedling",0.375471430426285,0.262514103394524
64,"Soon","Subadult",0.343811005969866,0.25668194885306
64,"After","Adult",0.175334447171143,0.205704450628361
64,"After","Seedling",0.189752815047397,0.198298367382314
64,"After","Subadult",0.166026086756497,0.187069707104837
65,"Soon","Adult",0.159855561232496,0.217460286230011
65,"Soon","Seedling",0.199200515151281,0.241205412271159
65,"Soon","Subadult",0.140084576922036,0.183840561671047
65,"After","Adult",0.0406323067320488,0.085879349523366
65,"After","Seedling",0.0892130326615927,0.139282162323104
65,"After","Subadult",0.0716851826959647,0.121733510658058
66,"Soon","Adult",0.114264383289299,0.191310958655603
66,"Soon","Seedling",0.159910031289624,0.221251697538521
66,"Soon","Subadult",0.116171479495343,0.183494174556644
66,"After","Adult",0.0211863537362267,0.0548728020639011
66,"After","Seedling",0.078994627260173,0.123479760130823
66,"After","Subadult",0.0499201616754829,0.0886012551709491
67,"Soon","Adult",0.331753272357418,0.281686161594807
67,"Soon","Seedling",0.305098874589935,0.285076547401318
67,"Soon","Subadult",0.307546466624506,0.266273992554389
67,"After","Adult",0.0527401939711504,0.101720584445299
67,"After","Seedling",0.0889545485665705,0.129664874238833
67,"After","Subadult",0.0788150538487105,0.123365502713388
68,"Soon","Adult",0.108293481229405,0.17925622154341
68,"Soon","Seedling",0.129621838452376,0.166284629373621
68,"Soon","Subadult",0.103045464436723,0.161638506116826
68,"After","Adult",0.0259298192084839,0.063647569111117
68,"After","Seedling",0.0729668735899253,0.128053237641504
68,"After","Subadult",0.0477918952919166,0.0969044948445014
69,"Soon","Adult",0.300267750322903,0.291623191219216
69,"Soon","Seedling",0.282286324780897,0.247777930037619
69,"Soon","Subadult",0.226568113801608,0.244212592950363
69,"After","Adult",0.0298124624362361,0.0764612012015243
69,"After","Seedling",0.0723193678188143,0.115821955430625
69,"After","Subadult",0.0602211757306352,0.111465555972387
70,"Soon","Adult",0.341754043245652,0.278881843285863
70,"Soon","Seedling",0.368361660023425,0.275126235453919
70,"Soon","Subadult",0.297253059426547,0.255592861726505
70,"After","Adult",0.0347371745343353,0.0806765319676518
70,"After","Seedling",0.0888719920573854,0.135536043471169
70,"After","Subadult",0.0583036974073671,0.0952140844375276
71,"Soon","Adult",0.125014545263713,0.205399276110863
71,"Soon","Seedling",0.174411794089559,0.211375322169455
71,"Soon","Subadult",0.106339331876577,0.16185875884703
71,"After","Adult",0.0239458304688695,0.0537155716818975
71,"After","Seedling",0.0748282646204565,0.122220414852695
71,"After","Subadult",0.0510285592289452,0.101553840944451
72,"Soon","Adult",0.273276568277347,0.257911311398441
72,"Soon","Seedling",0.331509670420307,0.28010152514632
72,"Soon","Subadult",0.231161014664452,0.235758578232341
72,"After","Adult",0.0126909715912978,0.0404722538265765
72,"After","Seedling",0.0718498227941625,0.118005697615884
72,"After","Subadult",0.0524511521970038,0.0892303164556308
73,"Soon","Adult",0.330488262289931,0.265853097855983
73,"Soon","Seedling",0.332172897947307,0.271753035931523
73,"Soon","Subadult",0.312796417289066,0.255751164780896
73,"After","Adult",0.0298028786504727,0.0684991592061906
73,"After","Seedling",0.0958911677938603,0.14784732250829
73,"After","Subadult",0.0559369341311769,0.0999991413891311
74,"Soon","Adult",0.242590461136304,0.249184736358465
74,"Soon","Seedling",0.244229960911088,0.239383240332824
74,"Soon","Subadult",0.221457863043646,0.226489224423588
74,"After","Adult",0.0652110066283213,0.113307408312521
74,"After","Seedling",0.0912851963349904,0.138801391307784
74,"After","Subadult",0.076805440899834,0.120300040144434
75,"Soon","Adult",0.187481723925316,0.217349868335464
75,"Soon","Seedling",0.201214753901243,0.240169619766202
75,"Soon","Subadult",0.162747607240778,0.198826177078042
75,"After","Adult",0.0215420136770663,0.0551814017026308
75,"After","Seedling",0.0634972974306693,0.120159184429491
75,"After","Subadult",0.0456410437734052,0.0888429153359817
76,"Soon","Adult",0.130239579656139,0.201664900322138
76,"Soon","Seedling",0.174517420784392,0.208997756953821
76,"Soon","Subadult",0.121482653032124,0.16539005038353
76,"After","Adult",0.016181597388305,0.0492336424738692
76,"After","Seedling",0.075148328894638,0.120125315923986
76,"After","Subadult",0.0625355445407752,0.116611789129522
77,"Soon","Adult",0.164046969490761,0.210702064756283
77,"Soon","Seedling",0.161706996130249,0.207767198166405
77,"Soon","Subadult",0.130829136777231,0.171880248663997
77,"After","Adult",0.0288749268882013,0.0734960473658552
77,"After","Seedling",0.0649624882378405,0.113356450714613
77,"After","Subadult",0.0543206680875078,0.0984730035834079
78,"Soon","Adult",0.159594109122037,0.219380978022773
78,"Soon","Seedling",0.170412427497065,0.226530632488638
78,"Soon","Subadult",0.147274474101032,0.198774268268522
78,"After","Adult",0.0310689166833802,0.0752479135911357
78,"After","Seedling",0.0702025218117516,0.129566142416052
78,"After","Subadult",0.063197250912776,0.113751614025017
79,"Soon","Adult",0.220068175232586,0.232478479976156
79,"Soon","Seedling",0.223749646276922,0.239926494758204
79,"Soon","Subadult",0.180120973024295,0.204396542814069
79,"After","Adult",0.018677758297539,0.0490788852413155
79,"After","Seedling",0.0626336926923393,0.115329562040316
79,"After","Subadult",0.0580626136861231,0.103022608062955
80,"Soon","Adult",0.127839962722313,0.197548991442443
80,"Soon","Seedling",0.150157802039942,0.188922903209743
80,"Soon","Subadult",0.122773763193964,0.164681119245799
80,"After","Adult",0.0237246624954539,0.0649511801077497
80,"After","Seedling",0.0819391024598247,0.128320610060615
80,"After","Subadult",0.0717079169406503,0.117540534273324
81,"Soon","Adult",0.0802860756009585,0.136189052048199
81,"Soon","Seedling",0.141395020376971,0.185586442364297
81,"Soon","Subadult",0.106555804553038,0.174438119208192
81,"After","Adult",0.0243271942416462,0.0642803512590621
81,"After","Seedling",0.0728261230803915,0.113571523685441
81,"After","Subadult",0.0504650393131825,0.0958469820274044
82,"Soon","Adult",0.527278789057626,0.296152990525512
82,"Soon","Seedling",0.496343073887137,0.258727820138067
82,"Soon","Subadult",0.45067017137966,0.270447865952532
82,"After","Adult",0.123207799504376,0.162851143802203
82,"After","Seedling",0.124072231437342,0.164808990521324
82,"After","Subadult",0.141924422668495,0.177884474001713
83,"Soon","Adult",0.173802652727355,0.210786044771742
83,"Soon","Seedling",0.166448744851799,0.211910618646731
83,"Soon","Subadult",0.152471041591109,0.203896231630282
83,"After","Adult",0.0180660466643931,0.0484313592022953
83,"After","Seedling",0.0818681130289443,0.128271613281393
83,"After","Subadult",0.064003127285892,0.109324332094259
84,"Soon","Adult",0.18933451229622,0.206083674546586
84,"Soon","Seedling",0.227336718711466,0.225234916895383
84,"Soon","Subadult",0.185389516342149,0.215678928128271
84,"After","Adult",0.0620022721642454,0.111911491155376
84,"After","Seedling",0.106130138506927,0.146305904465373
84,"After","Subadult",0.0911838438900498,0.129035641215105
85,"Soon","Adult",0.244116275926687,0.24028543765343
85,"Soon","Seedling",0.23544745068202,0.241410442071778
85,"Soon","Subadult",0.233548456662509,0.219244643985406
85,"After","Adult",0.0569908139909819,0.0993466721521707
85,"After","Seedling",0.103274862099033,0.148997404155778
85,"After","Subadult",0.10440379101411,0.153264802918102
86,"Soon","Adult",0.266914951377124,0.259793830112348
