"","time","sum_size"
"1",1,5281
"2",2,5791
"3",3,6422
"4",4,6576
"5",5,6688
"6",6,6548
"7",7,7722
"8",8,7683
"9",9,7068
"10",10,7428
"11",11,7686
"12",12,7487
"13",13,8150
"14",14,7861
"15",15,7895
"16",16,7940
"17",17,8218
"18",18,8001
"19",19,8641
"20",20,8911
"21",21,9287
"22",22,9538
"23",23,9584
"24",24,9661
"25",25,9417
"26",26,9308
"27",27,9089
"28",28,9065
"29",29,9378
"30",30,9887
"31",31,9910
"32",32,9806
"33",33,9943
"34",34,10071
"35",35,10727
"36",36,10837
"37",37,10899
"38",38,11823
"39",39,10923
"40",40,11908
"41",41,11695
"42",42,11960
"43",43,11900
"44",44,13044
"45",45,12730
"46",46,12716
"47",47,12566
"48",48,12631
"49",49,12818
"50",50,12758
"51",51,12706
"52",52,13320
"53",53,13431
"54",54,13806
"55",55,13871
"56",56,13808
"57",57,14075
"58",58,14042
"59",59,13526
"60",60,13729
"61",61,14094
"62",62,13620
"63",63,14609
"64",64,14208
"65",65,13802
"66",66,14208
"67",67,14541
"68",68,15679
"69",69,15449
"70",70,15925
"71",71,15706
"72",72,15758
"73",73,16059
"74",74,16144
"75",75,15627
"76",76,15898
"77",77,16634
"78",78,15742
"79",79,16832
"80",80,16327
"81",81,16781
"82",82,16793
"83",83,16977
"84",84,17042
"85",85,17271
"86",86,17993
"87",87,17629
"88",88,17938
"89",89,17692
"90",90,18843
"91",91,19175
"92",92,19465
"93",93,19890
"94",94,20135
"95",95,20012
"96",96,19502
"97",97,20184
"98",98,20629
"99",99,20874
"100",100,20985
"101",101,20864
"102",102,20727
"103",103,20600
"104",104,20845
"105",105,21851
"106",106,23461
"107",107,23462
"108",108,23644
"109",109,23096
"110",110,23015
"111",111,23730
"112",112,23984
"113",113,24004
"114",114,23687
"115",115,24367
"116",116,24682
"117",117,24998
"118",118,25310
"119",119,26148
"120",120,25410
"121",121,24319
"122",122,24126
"123",123,24050
"124",124,24347
"125",125,25147
"126",126,23958
"127",127,24553
"128",128,26296
"129",129,23556
"130",130,24385
"131",131,24394
"132",132,23462
"133",133,24036
"134",134,23673
"135",135,24777
"136",136,24571
"137",137,24350
"138",138,24736
"139",139,25268
"140",140,25441
"141",141,23806
"142",142,25236
"143",143,24773
"144",144,24906
"145",145,25690
"146",146,25234
"147",147,24529
"148",148,24443
"149",149,25361
"150",150,24361
"151",151,24708
"152",152,24436
"153",153,25398
"154",154,25065
"155",155,24053
"156",156,24422
"157",157,25217
"158",158,24699
"159",159,24118
"160",160,24696
"161",161,25403
"162",162,24850
"163",163,25071
"164",164,25778
"165",165,23574
"166",166,24272
"167",167,24762
"168",168,25009
"169",169,24615
"170",170,26756
"171",171,23538
"172",172,24615
"173",173,24114
"174",174,23830
"175",175,24408
"176",176,24086
"177",177,24859
"178",178,24706
"179",179,24232
"180",180,24756
"181",181,25143
"182",182,24943
"183",183,25589
"184",184,25619
"185",185,24631
"186",186,23749
"187",187,24042
"188",188,24125
"189",189,23960
"190",190,25256
"191",191,25188
"192",192,24581
"193",193,24033
"194",194,24262
"195",195,24105
"196",196,24463
"197",197,25922
"198",198,24641
"199",199,24657
"200",200,25354
"201",201,24387
"202",202,24784
"203",203,24548
"204",204,25995
"205",205,24455
"206",206,23957
"207",207,23471
"208",208,23898
"209",209,23137
"210",210,23228
"211",211,23526
"212",212,25655
"213",213,24062
"214",214,24230
"215",215,25830
"216",216,25623
"217",217,24801
"218",218,26263
"219",219,22991
"220",220,21969
"221",221,21471
"222",222,21629
"223",223,22506
"224",224,23191
"225",225,23906
"226",226,24130
"227",227,23329
"228",228,23273
"229",229,24564
"230",230,25454
"231",231,24126
"232",232,24587
"233",233,25308
"234",234,24957
"235",235,25018
"236",236,24676
"237",237,24551
"238",238,24969
"239",239,25574
"240",240,24322
"241",241,24819
"242",242,25838
"243",243,23441
"244",244,24169
"245",245,24404
"246",246,24086
"247",247,24156
"248",248,24734
"249",249,25664
"250",250,25048
"251",251,24102
"252",252,24652
"253",253,24216
"254",254,24206
"255",255,25062
"256",256,25626
"257",257,24820
"258",258,25421
"259",259,24470
"260",260,23617
"261",261,25136
"262",262,25247
"263",263,25371
"264",264,25024
"265",265,25378
"266",266,24424
"267",267,25077
"268",268,25302
"269",269,25160
"270",270,25433
"271",271,24274
"272",272,24183
"273",273,25579
"274",274,23957
"275",275,24214
"276",276,24495
"277",277,25160
"278",278,25466
"279",279,24606
"280",280,24580
"281",281,25584
"282",282,23829
"283",283,24279
"284",284,24252
"285",285,24927
"286",286,25673
"287",287,25214
"288",288,24212
"289",289,23622
"290",290,24256
"291",291,25293
"292",292,24715
"293",293,24996
"294",294,25540
"295",295,25059
"296",296,24142
"297",297,24324
