"","time","sum_size"
"1",1,6074
"2",2,6412
"3",3,6592
"4",4,7070
"5",5,7851
"6",6,8184
"7",7,8563
"8",8,9218
"9",9,9354
"10",10,9226
"11",11,9420
"12",12,10527
"13",13,10413
"14",14,11117
"15",15,10669
"16",16,10415
"17",17,9907
"18",18,11299
"19",19,11595
"20",20,11217
"21",21,12024
"22",22,12047
"23",23,12892
"24",24,12672
"25",25,13324
"26",26,13888
"27",27,14152
"28",28,14184
"29",29,14412
"30",30,15239
"31",31,15541
"32",32,15815
"33",33,15605
"34",34,16286
"35",35,16262
"36",36,16678
"37",37,16600
"38",38,16773
"39",39,17025
"40",40,17342
"41",41,18158
"42",42,17904
"43",43,18139
"44",44,17771
"45",45,18465
"46",46,18208
"47",47,19492
"48",48,20159
"49",49,20718
"50",50,20868
"51",51,21075
"52",52,21261
"53",53,21367
"54",54,21884
"55",55,23547
"56",56,22582
"57",57,23985
"58",58,25333
"59",59,24568
"60",60,24958
"61",61,24470
"62",62,25142
"63",63,24920
"64",64,24254
"65",65,26147
"66",66,24244
"67",67,24297
"68",68,25946
"69",69,24936
"70",70,23769
"71",71,24258
"72",72,24936
"73",73,25271
"74",74,24378
"75",75,25447
"76",76,25184
"77",77,24683
"78",78,25123
"79",79,25948
"80",80,24410
"81",81,24476
"82",82,25638
"83",83,25334
"84",84,24874
"85",85,23750
"86",86,24906
"87",87,25406
"88",88,25126
"89",89,25310
"90",90,24651
"91",91,24287
"92",92,25693
"93",93,25011
"94",94,23922
"95",95,24830
"96",96,26023
"97",97,24190
"98",98,24474
"99",99,24472
"100",100,25345
"101",101,25655
"102",102,24847
"103",103,25039
"104",104,24556
"105",105,25415
"106",106,24932
"107",107,25756
"108",108,25874
"109",109,24364
"110",110,24288
"111",111,23395
"112",112,24367
"113",113,25900
"114",114,25246
"115",115,24140
"116",116,25401
"117",117,24427
"118",118,25484
"119",119,26047
"120",120,23900
"121",121,23678
"122",122,23869
"123",123,24178
"124",124,25823
"125",125,24645
"126",126,24857
"127",127,25921
"128",128,24234
"129",129,24966
"130",130,24058
"131",131,25346
"132",132,25822
"133",133,24493
"134",134,24128
"135",135,25577
"136",136,25767
"137",137,23218
"138",138,24109
"139",139,24113
"140",140,24685
"141",141,24366
"142",142,23813
"143",143,25007
"144",144,26243
"145",145,24175
"146",146,23247
"147",147,24323
"148",148,24769
"149",149,25698
"150",150,24179
"151",151,24683
"152",152,25749
"153",153,25075
"154",154,24966
"155",155,25117
"156",156,25764
"157",157,25614
"158",158,25834
"159",159,23842
"160",160,23934
"161",161,23186
"162",162,24151
"163",163,24137
"164",164,24925
"165",165,25081
"166",166,25896
"167",167,23890
"168",168,25379
"169",169,25131
"170",170,25294
"171",171,26159
