"","time","sum_size"
"1",1,5564
"2",2,5922
"3",3,6575
"4",4,6744
"5",5,6550
"6",6,6672
"7",7,6812
"8",8,7136
"9",9,7734
"10",10,7840
"11",11,7715
"12",12,7670
"13",13,7401
"14",14,7114
"15",15,7172
"16",16,7868
"17",17,7932
"18",18,8104
"19",19,7901
"20",20,8209
"21",21,8436
"22",22,7853
"23",23,8569
"24",24,8630
"25",25,9010
"26",26,8637
"27",27,8987
"28",28,8982
"29",29,9102
"30",30,9521
"31",31,9333
"32",32,9108
"33",33,9219
"34",34,9540
"35",35,9546
"36",36,9639
"37",37,10052
"38",38,9669
"39",39,9880
"40",40,9589
"41",41,9527
"42",42,9898
"43",43,9908
"44",44,9825
"45",45,10262
"46",46,10350
"47",47,10591
"48",48,10661
"49",49,10605
"50",50,10472
"51",51,10375
"52",52,10410
"53",53,10357
"54",54,10097
"55",55,10490
"56",56,10896
"57",57,10893
"58",58,11591
"59",59,11018
"60",60,10615
"61",61,11021
"62",62,10950
"63",63,10912
"64",64,10636
"65",65,10313
"66",66,10571
"67",67,10539
"68",68,11167
"69",69,11234
"70",70,11174
"71",71,11110
"72",72,11590
"73",73,11339
"74",74,11920
"75",75,11993
"76",76,12128
"77",77,12198
"78",78,12427
"79",79,11759
"80",80,12327
"81",81,12704
"82",82,13022
"83",83,12588
"84",84,12446
"85",85,12625
"86",86,12357
"87",87,12665
"88",88,13602
"89",89,12820
"90",90,13192
"91",91,13556
"92",92,13862
"93",93,14346
"94",94,14524
"95",95,14575
"96",96,14187
"97",97,14032
"98",98,14448
"99",99,15096
"100",100,14705
"101",101,14730
"102",102,15036
"103",103,14583
"104",104,14247
"105",105,15013
"106",106,14784
"107",107,14560
"108",108,15184
"109",109,15678
"110",110,15297
"111",111,16267
"112",112,16048
"113",113,15832
"114",114,15806
"115",115,16339
"116",116,15893
"117",117,16135
"118",118,16546
"119",119,16657
"120",120,16827
"121",121,16650
"122",122,16653
"123",123,16935
"124",124,17252
"125",125,17263
"126",126,18230
"127",127,17693
"128",128,17826
"129",129,17826
"130",130,17682
"131",131,18521
"132",132,18977
"133",133,19133
"134",134,18769
"135",135,19378
"136",136,19701
"137",137,19696
"138",138,19517
"139",139,20237
"140",140,20141
"141",141,20028
"142",142,20497
"143",143,21711
"144",144,21415
"145",145,21091
"146",146,20611
"147",147,20979
"148",148,21352
"149",149,21462
"150",150,21697
"151",151,23089
"152",152,22766
"153",153,22092
