"param_iteration","timeperiod","Lifestage","mean_MR","sd_MR"
8,"After","Adult",0.0650162798266687,0.131718396366603
8,"After","Seedling",0.0891820104919867,0.13788536289159
8,"After","Subadult",0.0797685840832487,0.138154196750996
9,"Soon","Adult",0.0498856734575547,0.128293940626734
9,"Soon","Seedling",0.110628606257763,0.18071315847083
9,"Soon","Subadult",0.0944359642171624,0.175066533960089
9,"After","Adult",0.0271094977493511,0.0694703734860884
9,"After","Seedling",0.0856194709321258,0.142135717138869
9,"After","Subadult",0.0648925480743026,0.110445616238891
10,"Soon","Adult",0.0395785767922618,0.11510770391309
10,"Soon","Seedling",0.0903484453635436,0.154804017699643
10,"Soon","Subadult",0.0660566187283127,0.139562703488518
10,"After","Adult",0.0182563553995643,0.0526737896277247
10,"After","Seedling",0.0728702887833923,0.123211651363704
10,"After","Subadult",0.0440811613918445,0.0792654613116151
11,"Soon","Adult",0.161887486182843,0.270368458653442
11,"Soon","Seedling",0.168174958224357,0.255673672322133
11,"Soon","Subadult",0.106426584709052,0.178936402886683
11,"After","Adult",0.0138090881653455,0.0427056383503767
11,"After","Seedling",0.0634033242595383,0.119435852484504
11,"After","Subadult",0.0418089179188484,0.0881199676904733
12,"Soon","Adult",0.0942121657046934,0.192502800467309
12,"Soon","Seedling",0.120572797631351,0.202990692002301
12,"Soon","Subadult",0.0849876301343817,0.163744154162996
12,"After","Adult",0.0299787116940556,0.0654533315077955
12,"After","Seedling",0.0783332238281252,0.126971435576258
12,"After","Subadult",0.0625404454311123,0.107124130206992
13,"Soon","Adult",0.147624550968259,0.250346402891073
13,"Soon","Seedling",0.177967414351769,0.251055691881967
13,"Soon","Subadult",0.131217204480859,0.21067383835349
13,"After","Adult",0.0244782949352137,0.0596225059307493
13,"After","Seedling",0.092603161383122,0.156926015967047
13,"After","Subadult",0.0647944528590918,0.126949504236878
14,"Soon","Adult",0.312327523656908,0.346837006246006
14,"Soon","Seedling",0.239331529940738,0.289523501983147
14,"Soon","Subadult",0.224006322482058,0.273780426401543
14,"After","Adult",0.132188623484842,0.189263393665622
14,"After","Seedling",0.151103973625306,0.19777702796978
14,"After","Subadult",0.123669443461189,0.186279994793428
15,"Soon","Adult",0.340127633833557,0.342202783757037
15,"Soon","Seedling",0.277522104921917,0.299549186440073
15,"Soon","Subadult",0.25639523924822,0.311246597222997
15,"After","Adult",0.0492245333752775,0.0921936906565796
15,"After","Seedling",0.11800389434431,0.179137846537045
15,"After","Subadult",0.0960859769853153,0.143710243436161
16,"Soon","Adult",0.356929201305226,0.349501355324954
16,"Soon","Seedling",0.261841008829642,0.306019144968853
16,"Soon","Subadult",0.28318092813399,0.308951493920829
16,"After","Adult",0.112194491136909,0.173663753757668
16,"After","Seedling",0.133357393620747,0.187863276610762
16,"After","Subadult",0.141802441418292,0.192256870046293
17,"Soon","Adult",0.0996166341610545,0.203998199189485
17,"Soon","Seedling",0.122764941331287,0.205788775019065
17,"Soon","Subadult",0.0817955004918407,0.144691881112894
17,"After","Adult",0.00817659684283057,0.0297846052352653
17,"After","Seedling",0.0672092932151056,0.109664447649758
17,"After","Subadult",0.0502081632829384,0.0893963766628189
18,"Soon","Adult",0.0758143900818761,0.157795906395174
18,"Soon","Seedling",0.122911718981863,0.198666507205242
18,"Soon","Subadult",0.123240927980315,0.213180036811118
18,"After","Adult",0.0450662969670431,0.0906805794032021
18,"After","Seedling",0.0928078074091303,0.131199004764352
18,"After","Subadult",0.080070506713073,0.126492709353501
19,"Soon","Adult",0.100656305166295,0.216390999761463
19,"Soon","Seedling",0.117880610287378,0.208347467573319
19,"Soon","Subadult",0.0754187565906345,0.14947864027563
19,"After","Adult",0.0283314248336855,0.0572527272514606
19,"After","Seedling",0.0654755261306336,0.110863454173173
19,"After","Subadult",0.0530227910401776,0.095790019769699
20,"Soon","Adult",0.161401588956394,0.254562943165979
20,"Soon","Seedling",0.173278871398866,0.243811902644562
20,"Soon","Subadult",0.177024013384134,0.242324700724734
20,"After","Adult",0.105899829419495,0.155785058671609
20,"After","Seedling",0.13279507195345,0.182026426455956
20,"After","Subadult",0.123243958627748,0.169941820956185
21,"Soon","Adult",0.330735279226802,0.35214955612088
21,"Soon","Seedling",0.382998152176776,0.380822121615764
21,"Soon","Subadult",0.283112258324797,0.325136420177504
21,"After","Adult",0.0311643582881437,0.0717834701699831
21,"After","Seedling",0.0888676585537455,0.147515771963
21,"After","Subadult",0.0793806602374776,0.129874140327822
22,"Soon","Adult",0.0721287572582143,0.154482844671175
22,"Soon","Seedling",0.101604134545998,0.149807222479198
22,"Soon","Subadult",0.0760767882230624,0.15506465325999
22,"After","Adult",0.0205634949685071,0.0596938056787245
22,"After","Seedling",0.0651416279786814,0.119373138588127
22,"After","Subadult",0.0620750004776265,0.114904339598744
23,"Soon","Adult",0.456660559486818,0.379767734467403
23,"Soon","Seedling",0.46648190240405,0.3858490739268
23,"Soon","Subadult",0.417743243171859,0.374131244728149
23,"After","Adult",0.104390249127144,0.156011078643043
23,"After","Seedling",0.104127395380992,0.1723186944808
23,"After","Subadult",0.108950249155108,0.175973744350545
24,"Soon","Adult",0.167464200808334,0.269055264092653
24,"Soon","Seedling",0.178133063416655,0.272616049382924
24,"Soon","Subadult",0.153264289240618,0.248304769920463
24,"After","Adult",0.0409546420662631,0.0945992293819757
24,"After","Seedling",0.08267923418696,0.127596656846598
24,"After","Subadult",0.0802482812299469,0.136001285360584
25,"Soon","Adult",0.0647534804565638,0.168711672985426
25,"Soon","Seedling",0.122525488299566,0.200727765907641
25,"Soon","Subadult",0.0770222520021401,0.144115997261171
25,"After","Adult",0.0253278105393883,0.0586281377302888
25,"After","Seedling",0.0739113055382113,0.132701215977673
25,"After","Subadult",0.0579465443522466,0.105596751790238
26,"Soon","Adult",0.0586670453309568,0.149848672991691
26,"Soon","Seedling",0.0905384814532682,0.159577910783197
26,"Soon","Subadult",0.0863369105279249,0.169208213121429
26,"After","Adult",0.0233238915354295,0.0637639249334589
26,"After","Seedling",0.0724948162714947,0.117801672593772
26,"After","Subadult",0.0597853957238213,0.112511051190299
27,"Soon","Adult",0.0866631407384261,0.190098737795472
27,"Soon","Seedling",0.125942409076363,0.184594355986223
27,"Soon","Subadult",0.0827988171045753,0.158860895645547
27,"After","Adult",0.017551208938238,0.0509973822769665
27,"After","Seedling",0.0767163768789668,0.117565675380136
27,"After","Subadult",0.0457015570246222,0.0876082077068245
28,"Soon","Adult",0.0666084721203593,0.162649371305793
28,"Soon","Seedling",0.106672535780387,0.198538582503367
28,"Soon","Subadult",0.0805926615790095,0.15180049865774
28,"After","Adult",0.0147886537472217,0.0406718407630611
28,"After","Seedling",0.0945376902452561,0.142691936164672
28,"After","Subadult",0.0461117041679659,0.0953508542995276
29,"Soon","Adult",0.232347772388757,0.32264180571617
29,"Soon","Seedling",0.208053298461772,0.282516172683388
29,"Soon","Subadult",0.179070724859244,0.257164947956725
29,"After","Adult",0.0423801401195447,0.087179627627724
29,"After","Seedling",0.0855442738827619,0.137487622216283
29,"After","Subadult",0.0770830429771422,0.130006773237443
30,"Soon","Adult",0.0878025755206033,0.203315711926929
30,"Soon","Seedling",0.139156896086078,0.223423297674288
30,"Soon","Subadult",0.0698772110268824,0.127880943971521
30,"After","Adult",0.0100907907812799,0.0310610570015879
30,"After","Seedling",0.072203239825999,0.125815092027141
30,"After","Subadult",0.0479238228172248,0.0837101582282323
31,"Soon","Adult",0.0728475235722435,0.170644062941586
31,"Soon","Seedling",0.114790794100438,0.185231870941574
31,"Soon","Subadult",0.0912351365479249,0.147813074042445
31,"After","Adult",0.0229197073028694,0.0615636031801523
31,"After","Seedling",0.0670047745653323,0.121765920207329
31,"After","Subadult",0.0608322890197696,0.100745983440284
32,"Soon","Adult",0.145708421699703,0.2503353938187
32,"Soon","Seedling",0.206383610544897,0.288489786086332
32,"Soon","Subadult",0.144837717479934,0.229265651688561
32,"After","Adult",0.0361228698937832,0.077080311700372
32,"After","Seedling",0.0860760566912786,0.14420958937044
32,"After","Subadult",0.0692901658827065,0.127954898779519
33,"Soon","Adult",0.183884793994719,0.289729819931412
33,"Soon","Seedling",0.207689968487877,0.302449945002033
33,"Soon","Subadult",0.151726606012487,0.247249907550307
33,"After","Adult",0.0642562658360999,0.111871289312084
33,"After","Seedling",0.0995540750883946,0.149801163213181
33,"After","Subadult",0.0838065853047522,0.136025483074192
34,"Soon","Adult",0.189326916925623,0.263320019867424
34,"Soon","Seedling",0.221626209733699,0.288827927851343
34,"Soon","Subadult",0.188636173834115,0.25817542744679
34,"After","Adult",0.0664761596090663,0.120199471623035
34,"After","Seedling",0.113092921559549,0.164388042877052
34,"After","Subadult",0.0913536669586251,0.135190789918091
35,"Soon","Adult",0.0798112995061414,0.171962181506426
35,"Soon","Seedling",0.110940691079792,0.171872774388765
35,"Soon","Subadult",0.108371357840589,0.178714954208205
35,"After","Adult",0.0330006807535909,0.0720183114379482
35,"After","Seedling",0.106566663496282,0.151652091608337
35,"After","Subadult",0.0606582761147913,0.111325597069288
36,"Soon","Adult",0.151184221434295,0.264598988431945
36,"Soon","Seedling",0.175847128075974,0.253533936373197
36,"Soon","Subadult",0.136456888871479,0.223316079519038
36,"After","Adult",0.0282882626434104,0.0632549145552555
36,"After","Seedling",0.0738317963217923,0.123386678785908
36,"After","Subadult",0.0541485178090725,0.110702695036752
37,"Soon","Adult",0.21831230499815,0.298332477523668
37,"Soon","Seedling",0.194209136383045,0.277632968658686
37,"Soon","Subadult",0.167505102811644,0.238095513491524
37,"After","Adult",0.0542867455314084,0.0953212175060322
37,"After","Seedling",0.0945393223816449,0.148613465275423
37,"After","Subadult",0.0895103738831073,0.142998295498613
38,"Soon","Adult",0.401507012440316,0.369158249279115
38,"Soon","Seedling",0.402505541395368,0.368143496360614
38,"Soon","Subadult",0.368159702368424,0.353448124015933
38,"After","Adult",0.085807961799426,0.136262046520218
38,"After","Seedling",0.166755329945594,0.234050384483971
38,"After","Subadult",0.135925253334128,0.203684023489873
39,"Soon","Adult",0.202728622258945,0.300344619968519
39,"Soon","Seedling",0.229789392900452,0.295098395888206
39,"Soon","Subadult",0.162275498946443,0.250678714476138
39,"After","Adult",0.0252414172329058,0.0747816102069187
39,"After","Seedling",0.0790794419183332,0.127217745654461
39,"After","Subadult",0.0682122366959239,0.130140004398573
40,"Soon","Adult",0.0887774104196454,0.192614708223419
40,"Soon","Seedling",0.129197087808324,0.227249845115495
40,"Soon","Subadult",0.0858178512449985,0.152251274848686
40,"After","Adult",0.011442174931981,0.0339571797645618
40,"After","Seedling",0.0777370591904702,0.13175963408353
40,"After","Subadult",0.0451029791947109,0.0972753854715462
41,"Soon","Adult",0.157005688936497,0.257294056425065
41,"Soon","Seedling",0.149867924473355,0.232111288884264
41,"Soon","Subadult",0.102596921690172,0.178470758452272
41,"After","Adult",0.0329413688276909,0.0737745686407356
41,"After","Seedling",0.0811619894368085,0.130402734954069
41,"After","Subadult",0.071725642287103,0.125426582130917
42,"Soon","Adult",0.416396080243406,0.38397592851465
42,"Soon","Seedling",0.390703980536445,0.384702652584363
42,"Soon","Subadult",0.402864835846127,0.373031073698139
42,"After","Adult",0.220969284656658,0.273300087763698
42,"After","Seedling",0.237375105663329,0.280479474163898
42,"After","Subadult",0.215002414376559,0.281437019569846
43,"Soon","Adult",0.13724629752763,0.228655899662642
43,"Soon","Seedling",0.165197983290725,0.263698009831533
43,"Soon","Subadult",0.0964443764515283,0.170018628912297
43,"After","Adult",0.0420940386445092,0.0847163406947485
43,"After","Seedling",0.0757948463596603,0.130963527953343
43,"After","Subadult",0.0545808459066022,0.0963680882210526
44,"Soon","Adult",0.340164501121035,0.336079159848388
44,"Soon","Seedling",0.290779480333823,0.342090228438973
44,"Soon","Subadult",0.330759499484813,0.354388971222834
44,"After","Adult",0.0662595594857943,0.123130769036396
44,"After","Seedling",0.0982505806346936,0.147646196083344
44,"After","Subadult",0.0749006658109896,0.137004472431211
45,"Soon","Adult",0.203632428185967,0.284192660390347
45,"Soon","Seedling",0.23937723028739,0.289706148882534
45,"Soon","Subadult",0.22814267456257,0.281160271926105
45,"After","Adult",0.0181424028036504,0.0501544352637862
45,"After","Seedling",0.078022401769441,0.143359458110072
45,"After","Subadult",0.0793099149019153,0.134303872872702
46,"Soon","Adult",0.211741617675363,0.306093369482289
46,"Soon","Seedling",0.211851809596747,0.287866016994851
46,"Soon","Subadult",0.154848302719946,0.22969858693325
46,"After","Adult",0.0232343073510761,0.0630304431098439
46,"After","Seedling",0.0962957511040008,0.143628161256802
46,"After","Subadult",0.0623983849795579,0.115825664831032
47,"Soon","Adult",0.216384647466139,0.297788049683859
47,"Soon","Seedling",0.185923903563287,0.263936748161041
47,"Soon","Subadult",0.173891563529492,0.257813281073932
47,"After","Adult",0.0353160026347343,0.0770502573150409
47,"After","Seedling",0.0835183217056279,0.135148872537753
47,"After","Subadult",0.0810498925957854,0.135774693372581
48,"Soon","Adult",0.105492133324152,0.216287246474573
48,"Soon","Seedling",0.132332104009452,0.216928132391261
48,"Soon","Subadult",0.0735481221097412,0.158963115730769
48,"After","Adult",0.0350937627886674,0.0746828957869554
48,"After","Seedling",0.0705556067369328,0.124131507673784
48,"After","Subadult",0.0577980004500213,0.122306141899143
49,"Soon","Adult",0.128297498102348,0.211090259094388
49,"Soon","Seedling",0.152169010620249,0.228586731224126
49,"Soon","Subadult",0.108269282553533,0.207790750245583
49,"After","Adult",0.0438874014708148,0.0957279036933944
49,"After","Seedling",0.102212829597128,0.15923385077307
49,"After","Subadult",0.0682660913550152,0.115920689039297
50,"Soon","Adult",0.0708586472491544,0.16568101665023
50,"Soon","Seedling",0.128740995421279,0.230656870038117
50,"Soon","Subadult",0.0836147657465718,0.15770755503886
50,"After","Adult",0.0144404568387866,0.0383396594119486
50,"After","Seedling",0.0704642951728603,0.11967785532075
50,"After","Subadult",0.0531308778858436,0.107100865368804
51,"Soon","Adult",0.173363422024593,0.272217371553417
51,"Soon","Seedling",0.221392446072278,0.295130354452368
51,"Soon","Subadult",0.159802040591899,0.231107515202356
51,"After","Adult",0.0256732449158105,0.0603806915478074
51,"After","Seedling",0.072447247405726,0.125308075834004
51,"After","Subadult",0.0633894356126023,0.115174262789697
52,"Soon","Adult",0.22293405633791,0.310887237085525
52,"Soon","Seedling",0.203207039284047,0.27523092563797
52,"Soon","Subadult",0.20282726840335,0.272391095786848
52,"After","Adult",0.0937035526221754,0.155562519211873
52,"After","Seedling",0.120673621820416,0.175218907494339
52,"After","Subadult",0.110972497660667,0.161623308088644
53,"Soon","Adult",0.165657285257963,0.275697086571617
53,"Soon","Seedling",0.176206255558751,0.283089462493961
53,"Soon","Subadult",0.103807517924939,0.172173430561026
53,"After","Adult",0.0106941370639554,0.036284336991572
53,"After","Seedling",0.0741133747588016,0.118345535396861
53,"After","Subadult",0.0565425506360078,0.112271603809483
54,"Soon","Adult",0.29106398450376,0.342617434568116
54,"Soon","Seedling",0.219010734798991,0.288613216765763
54,"Soon","Subadult",0.218209474303993,0.283448963701675
54,"After","Adult",0.0780410616298069,0.124848895220459
54,"After","Seedling",0.0938490519650356,0.154332553936729
54,"After","Subadult",0.100859350190647,0.15063917761027
55,"Soon","Adult",0.41386930786523,0.373824081221514
55,"Soon","Seedling",0.408904193882088,0.371982092577238
55,"Soon","Subadult",0.405038190968273,0.366828063460571
55,"After","Adult",0.0770989512373796,0.138736841613285
55,"After","Seedling",0.137803985704803,0.196370744226151
55,"After","Subadult",0.111287251712565,0.167206117948207
56,"Soon","Adult",0.0576027233054541,0.142445472219556
56,"Soon","Seedling",0.109483675698416,0.168260938950973
56,"Soon","Subadult",0.0711182325608633,0.142218251189395
56,"After","Adult",0.0227851911778712,0.0543800796686887
56,"After","Seedling",0.0781383678122441,0.131952114009521
56,"After","Subadult",0.0566929761291793,0.0978902391235497
57,"Soon","Adult",0.134272321946831,0.214134028152913
57,"Soon","Seedling",0.185390215058484,0.251669326921294
57,"Soon","Subadult",0.112910179673863,0.190263118529537
57,"After","Adult",0.0268222056560551,0.0703432747618676
57,"After","Seedling",0.0839656148843706,0.133435852950694
57,"After","Subadult",0.0688031832699624,0.122105243951104
58,"Soon","Adult",0.213408559548357,0.315535735878185
58,"Soon","Seedling",0.226623924077939,0.294109243092554
58,"Soon","Subadult",0.166215810762836,0.253761066292249
58,"After","Adult",0.0174791637988645,0.0450457975635572
58,"After","Seedling",0.0914683864945453,0.137779725450632
58,"After","Subadult",0.0513989262602682,0.099601126305752
59,"Soon","Adult",0.13404961063484,0.234843078546008
59,"Soon","Seedling",0.147969348264039,0.259643000848785
59,"Soon","Subadult",0.13631050489049,0.205261309650743
59,"After","Adult",0.0352926857874403,0.0740701641817462
59,"After","Seedling",0.104510628358441,0.164829100790186
59,"After","Subadult",0.0683197183630367,0.114353290290756
60,"Soon","Adult",0.127321643920882,0.233574233531487
60,"Soon","Seedling",0.1404666374075,0.227987670363061
60,"Soon","Subadult",0.0803085992482562,0.143302299012744
60,"After","Adult",0.0149350816994073,0.0428523823285339
60,"After","Seedling",0.0743609599773954,0.124888758925141
60,"After","Subadult",0.0519999772672086,0.103073693752559
61,"Soon","Adult",0.0734897190876215,0.16979461327031
61,"Soon","Seedling",0.114461604902855,0.183583480608995
61,"Soon","Subadult",0.0687602411572585,0.129910452317889
61,"After","Adult",0.0306462006989057,0.0693618305596096
61,"After","Seedling",0.0810287382466567,0.13279641055536
61,"After","Subadult",0.0525325227845525,0.100954762843657
62,"Soon","Adult",0.257560824323442,0.323302673977521
62,"Soon","Seedling",0.287592359942553,0.337040589921496
62,"Soon","Subadult",0.280896132086056,0.319836491073944
62,"After","Adult",0.0841901389874258,0.141112587932789
62,"After","Seedling",0.114462856510851,0.171005412167587
62,"After","Subadult",0.102775110568436,0.166726943389096
63,"Soon","Adult",0.152419796987189,0.274685402040748
63,"Soon","Seedling",0.183911897024813,0.25014628282971
63,"Soon","Subadult",0.12192818448629,0.202645199734319
63,"After","Adult",0.0255507544065282,0.069342949350189
63,"After","Seedling",0.074471793860817,0.127451344650148
63,"After","Subadult",0.058456713848997,0.10652746613264
64,"Soon","Adult",0.419212050732786,0.387438098728805
64,"Soon","Seedling",0.350090716938055,0.355420395672448
64,"Soon","Subadult",0.358685256885425,0.353308440960534
64,"After","Adult",0.20066817824477,0.272073195588919
64,"After","Seedling",0.176860724725086,0.240096376718518
64,"After","Subadult",0.170472172375924,0.225265370816471
65,"Soon","Adult",0.102264676573752,0.195867316778452
65,"Soon","Seedling",0.117491786432524,0.211756091035379
65,"Soon","Subadult",0.132787494826603,0.215321593899733
65,"After","Adult",0.0371107597309195,0.0806811684033146
65,"After","Seedling",0.084810188064602,0.129951204403733
65,"After","Subadult",0.0821148491514931,0.122178581702309
66,"Soon","Adult",0.0888198455136048,0.205632732188941
66,"Soon","Seedling",0.127800476035648,0.20723218347359
66,"Soon","Subadult",0.0878436403403896,0.154757455531492
66,"After","Adult",0.018687703508339,0.0517525903752359
66,"After","Seedling",0.0603282908814768,0.10951241072886
66,"After","Subadult",0.0585307936498552,0.109744390247126
67,"Soon","Adult",0.143522261054455,0.247136282377358
67,"Soon","Seedling",0.195206282285247,0.27630892634838
67,"Soon","Subadult",0.167312440895066,0.239055369863597
67,"After","Adult",0.0354363315162205,0.0779281276503
67,"After","Seedling",0.0848761747177285,0.134925771969631
67,"After","Subadult",0.0668536757559081,0.118036732954054
68,"Soon","Adult",0.0694598830293447,0.157747874381815
68,"Soon","Seedling",0.103990153669323,0.175240527476556
68,"Soon","Subadult",0.0611085712376865,0.124002898226725
68,"After","Adult",0.0230685667031316,0.0513511179077757
68,"After","Seedling",0.0721734512149023,0.116579721455279
68,"After","Subadult",0.0498684987393715,0.0998647444977581
69,"Soon","Adult",0.170537277030883,0.27418965965609
69,"Soon","Seedling",0.194541582756877,0.282795336626789
69,"Soon","Subadult",0.155857761936167,0.251288811988808
69,"After","Adult",0.0220168866841413,0.0486080270051766
69,"After","Seedling",0.0789902365948093,0.128390802976946
69,"After","Subadult",0.0688127812918018,0.109532681467664
70,"Soon","Adult",0.242889689378176,0.326465966857154
70,"Soon","Seedling",0.234641889021972,0.307849905585983
70,"Soon","Subadult",0.201540634781786,0.266907859443726
70,"After","Adult",0.023790501575326,0.0573817795473926
70,"After","Seedling",0.0695544567533816,0.120298890503475
70,"After","Subadult",0.064047672469461,0.120691204058322
71,"Soon","Adult",0.0698835616679246,0.161030100981298
71,"Soon","Seedling",0.120514638341086,0.19742940690196
71,"Soon","Subadult",0.0756410761796663,0.151459413437361
71,"After","Adult",0.0289669477056457,0.0648885937135805
71,"After","Seedling",0.0843878426123078,0.137221653550839
71,"After","Subadult",0.0542568454604713,0.0994883738761541
72,"Soon","Adult",0.156266609065678,0.274943709159608
72,"Soon","Seedling",0.191635618994295,0.25984958764645
72,"Soon","Subadult",0.111230617407032,0.186533503480409
72,"After","Adult",0.0102434522676779,0.0334509480130271
72,"After","Seedling",0.0532589619517157,0.118723759815824
72,"After","Subadult",0.051875937063481,0.103172611469451
73,"Soon","Adult",0.179669511645758,0.269151879479341
73,"Soon","Seedling",0.196668223782619,0.28572843332385
73,"Soon","Subadult",0.142555175950943,0.239111860536736
73,"After","Adult",0.0243548035851686,0.0542450104713216
73,"After","Seedling",0.0897825389907307,0.150306619005805
73,"After","Subadult",0.0639870929380828,0.116916785283201
74,"Soon","Adult",0.181037802726071,0.268654154715633
74,"Soon","Seedling",0.162376282211442,0.232662624576346
74,"Soon","Subadult",0.139117844881839,0.211237552659615
74,"After","Adult",0.0648991468346168,0.120433422512212
74,"After","Seedling",0.0903402843634383,0.131261574108588
74,"After","Subadult",0.0880112812570026,0.143318231189331
75,"Soon","Adult",0.112601243573155,0.217880074811618
75,"Soon","Seedling",0.14617159728972,0.221960194997282
75,"Soon","Subadult",0.126689649344387,0.203520844152743
75,"After","Adult",0.0288960477365824,0.0673213051058094
75,"After","Seedling",0.0813878021161691,0.133366482593815
75,"After","Subadult",0.067769484082115,0.110393918412953
76,"Soon","Adult",0.0734771134819936,0.170734381834971
76,"Soon","Seedling",0.142288428380971,0.221323331287796
76,"Soon","Subadult",0.0770104389772734,0.134717682481951
76,"After","Adult",0.0127011737625701,0.0446473830259339
76,"After","Seedling",0.0757615113078016,0.125695614496232
76,"After","Subadult",0.0452103798030656,0.0940333742907701
77,"Soon","Adult",0.137815478899024,0.260606669704891
77,"Soon","Seedling",0.153555445442689,0.246556160194281
77,"Soon","Subadult",0.111345749112315,0.181682309585652
77,"After","Adult",0.0291411091345382,0.0640354485645048
77,"After","Seedling",0.0916780122278725,0.133118607154892
77,"After","Subadult",0.0683893030914342,0.117349562158468
78,"Soon","Adult",0.0899700337025246,0.209744042059838
78,"Soon","Seedling",0.10835467572179,0.184387667107563
78,"Soon","Subadult",0.0850417085437816,0.166438419189959
78,"After","Adult",0.0214594160034767,0.0587972096364312
78,"After","Seedling",0.0630161810153415,0.106458270677584
78,"After","Subadult",0.0477859542824179,0.0864884435936093
79,"Soon","Adult",0.151213429430701,0.247190461794508
79,"Soon","Seedling",0.212891138854189,0.28445981808882
79,"Soon","Subadult",0.143497731417361,0.219931958274851
79,"After","Adult",0.0108707998358084,0.0414976846061742
79,"After","Seedling",0.0718178385622922,0.107662497542206
79,"After","Subadult",0.0558078042230693,0.101481806665462
80,"Soon","Adult",0.0818976002850823,0.173246384566197
80,"Soon","Seedling",0.124870744745955,0.193928794369211
80,"Soon","Subadult",0.0935406926569419,0.162220165257021
80,"After","Adult",0.0287771347350877,0.0789258206507768
80,"After","Seedling",0.0914623365697164,0.139885666073693
80,"After","Subadult",0.0801186687032239,0.128877278323775
81,"Soon","Adult",0.0692067290802545,0.15774073102509
81,"Soon","Seedling",0.137423335958574,0.220480521341899
81,"Soon","Subadult",0.105443160420413,0.177817211509014
81,"After","Adult",0.0254951658656441,0.0567879234322487
81,"After","Seedling",0.0833732600171274,0.133353182572992
81,"After","Subadult",0.0486477094286596,0.0985841384574257
82,"Soon","Adult",0.446519951781046,0.350074359389309
82,"Soon","Seedling",0.388321679102382,0.347262937547151
82,"Soon","Subadult",0.399332548711276,0.352244619107113
82,"After","Adult",0.120368175440621,0.178711836059841
82,"After","Seedling",0.124082740556629,0.181693123554581
82,"After","Subadult",0.127427252356652,0.180688545949454
83,"Soon","Adult",0.123394322900025,0.238568041067889
83,"Soon","Seedling",0.173416735606268,0.261612889172483
83,"Soon","Subadult",0.111489373554865,0.172675907486495
83,"After","Adult",0.0264315507755267,0.0660080571550906
83,"After","Seedling",0.0771023999738063,0.126986906893253
83,"After","Subadult",0.0528117814761322,0.108905094926641
84,"Soon","Adult",0.169814965707488,0.258333551593499
84,"Soon","Seedling",0.187989272960296,0.257482525406309
84,"Soon","Subadult",0.167117387014077,0.226404627279582
84,"After","Adult",0.0609020004843718,0.102741764528151
84,"After","Seedling",0.105030515890969,0.168486593629358
84,"After","Subadult",0.105870185208121,0.158686363033174
85,"Soon","Adult",0.233870106863619,0.309394683523647
85,"Soon","Seedling",0.249751381510812,0.304199818567374
85,"Soon","Subadult",0.187776137612963,0.272004588729452
85,"After","Adult",0.0384695437749787,0.0773041141194886
85,"After","Seedling",0.0883986510221455,0.152820668455607
85,"After","Subadult",0.0835868197910329,0.131984533652794
