"","time","MR_mean_summ","MR_sd_summ","maladaptation_time"
"1138",1138,0.129775944643784,0.195936848999969,0
"1139",1139,0.138024902646381,0.205607215056022,0
"1140",1140,0.138567719377997,0.201163919765676,1
"1141",1141,0.137605924395214,0.205985715466731,0
"1142",1142,0.127085156922714,0.195037369036796,0
"1143",1143,0.127043162690545,0.194617616394548,0
"1144",1144,0.146277103880178,0.2089656392236,1
"1145",1145,0.132054727072297,0.195244491008485,1
"1146",1146,0.13106960438497,0.194280298342858,1
"1147",1147,0.131302408924182,0.202529584262793,0
"1148",1148,0.124220721592709,0.192208872867247,1
"1149",1149,0.114822876284626,0.184941358570016,0
"1150",1150,0.11514087961586,0.182127260186678,1
"1151",1151,0.116913324098701,0.184418721156287,0
"1152",1152,0.110353294893719,0.178670347077953,0
"1153",1153,0.155928814497282,0.240917637928848,0
"1154",1154,0.141868031911419,0.211058156822848,1
"1155",1155,0.132944860445564,0.203784807085426,1
"1156",1156,0.132980597514512,0.201122842904279,1
"1157",1157,0.155091849037445,0.241682469289689,0
"1158",1158,0.129143362957647,0.211778689496469,1
"1159",1159,0.120403229485948,0.196475665469994,1
"1160",1160,0.131199663437319,0.20112499626757,1
"1161",1161,0.120963859751311,0.192842703414042,0
"1162",1162,0.126517139207863,0.199213369544027,0
"1163",1163,0.144836012175452,0.212355469366676,1
"1164",1164,0.141426615096574,0.2063206214537,1
"1165",1165,0.130963553866083,0.197877377722569,0
"1166",1166,0.132223722786726,0.194412461194625,1
"1167",1167,0.138722595737289,0.205454121833396,0
"1168",1168,0.125294477155029,0.195476961733845,0
"1169",1169,0.126151565837574,0.188207209141561,1
"1170",1170,0.120875727485629,0.187202025502842,0
"1171",1171,0.143933006938302,0.222463772952959,0
"1172",1172,0.122975924614286,0.204079345176154,0
"1173",1173,0.127605353020339,0.200152905377558,1
"1174",1174,0.126095428664891,0.195436355936538,1
"1175",1175,0.129764164262365,0.19546382393866,1
"1176",1176,0.150030773459834,0.225564331691136,0
"1177",1177,0.125931201300584,0.196544566570053,1
"1178",1178,0.135014852818793,0.198097904791599,1
"1179",1179,0.119813696624306,0.188981336832189,1
"1180",1180,0.109830748543246,0.181476757696918,0
"1181",1181,0.109923473850315,0.182106613078382,0
"1182",1182,0.136893453032423,0.194754007713792,1
"1183",1183,0.128708111930953,0.203304925191601,0
"1184",1184,0.104291419929227,0.18363214932429,0
"1185",1185,0.11280209952188,0.184958262512851,1
"1186",1186,0.125383197787167,0.189648176942314,1
"1187",1187,0.124347729512156,0.18970728822336,1
"1188",1188,0.120082827649879,0.187836257356969,1
"1189",1189,0.136761976098146,0.198195916847319,0
"1190",1190,0.138694610089569,0.19795155440688,0
"1191",1191,0.128145216305658,0.191526825172659,0
"1192",1192,0.131090941288714,0.194637144335065,1
"1193",1193,0.13314251874387,0.199355117699897,0
"1194",1194,0.138059498185302,0.200115403763467,0
"1195",1195,0.142711512937281,0.204426367711212,0
"1196",1196,0.135959359757471,0.19650545337666,1
"1197",1197,0.118156589380622,0.185133162047746,0
"1198",1198,0.130657462194774,0.195799730711766,0
"1199",1199,0.112662016176002,0.184699017543761,0
"1200",1200,0.111358156260789,0.180268429442124,0
"1201",1201,0.108449637432674,0.180652596058882,0
"1202",1202,0.109527560211005,0.176958455429736,1
"1203",1203,0.112975800891952,0.188854114434758,0
"1204",1204,0.11361658668786,0.186078781698402,0
"1205",1205,0.11217347002553,0.183335991589266,0
"1206",1206,0.108806951497662,0.180813895600097,0
"1207",1207,0.127024298432163,0.200752627536925,0
"1208",1208,0.11892246583158,0.192625650163698,0
"1209",1209,0.143831061162842,0.22185664590149,0
"1210",1210,0.132522643286467,0.207291334475307,0
"1211",1211,0.120718205439246,0.193838789219296,1
"1212",1212,0.117219128423775,0.188396346855257,1
"1213",1213,0.113950120813747,0.185804407469871,0
"1214",1214,0.102480107635129,0.176928825404401,0
"1215",1215,0.105319139960858,0.180416340944473,1
"1216",1216,0.11680424452666,0.183708132907679,1
"1217",1217,0.116409198040013,0.182719537094133,1
"1218",1218,0.11061315779191,0.180164448550406,1
"1219",1219,0.113042746521385,0.178270649976536,1
"1220",1220,0.118980304358462,0.182880241011952,1
"1221",1221,0.110184619677983,0.176009897544821,1
"1222",1222,0.116612780074267,0.180521387171142,1
"1223",1223,0.110042762746949,0.177924559056515,1
"1224",1224,0.137453171943735,0.189873369678005,1
"1225",1225,0.148435607373318,0.19488008434366,1
"1226",1226,0.122973745944581,0.184944759457094,0
"1227",1227,0.130280130468498,0.184511558774466,1
"1228",1228,0.128118072004801,0.187098200553157,1
"1229",1229,0.12969946449237,0.18794584863257,0
"1230",1230,0.134426834864801,0.197148930646352,0
"1231",1231,0.128845041384747,0.19112607273639,0
"1232",1232,0.127722472200371,0.191695518210442,0
"1233",1233,0.117435828837426,0.184089795488591,0
"1234",1234,0.110428554655271,0.176488761119707,1
"1235",1235,0.106230098912236,0.171519058445497,1
"1236",1236,0.105473718975496,0.173262552079654,0
"1237",1237,0.113056643848936,0.179857296257651,0
"1238",1238,0.111251155928535,0.176695101411068,0
"1239",1239,0.116964574546207,0.179523239900238,1
"1240",1240,0.114621577649376,0.17957363989012,0
"1241",1241,0.110337804807145,0.172532507648784,1
"1242",1242,0.131449416697778,0.198696617307827,0
"1243",1243,0.12182801634705,0.188947393851438,1
"1244",1244,0.125654817413197,0.188206696741061,1
"1245",1245,0.121128657868383,0.186368617643247,1
