"","time","sum_size"
"1",1,1108
"2",2,1160
"3",3,1248
"4",4,1130
"5",5,1255
"6",6,1544
"7",7,1519
"8",8,1693
"9",9,1568
"10",10,1805
"11",11,1704
"12",12,1576
"13",13,1389
"14",14,1375
"15",15,1520
"16",16,1489
"17",17,1343
"18",18,1564
"19",19,1430
"20",20,1429
"21",21,1434
"22",22,1642
"23",23,1656
"24",24,1704
"25",25,1684
"26",26,1743
"27",27,1644
"28",28,1879
"29",29,1992
"30",30,2115
"31",31,2040
"32",32,2050
"33",33,1726
"34",34,1715
"35",35,1565
"36",36,1540
"37",37,1548
"38",38,1444
"39",39,1559
"40",40,1872
"41",41,1928
"42",42,1898
"43",43,1988
"44",44,2442
"45",45,1861
"46",46,2079
"47",47,1961
"48",48,2183
"49",49,2038
"50",50,1903
"51",51,1984
"52",52,2399
"53",53,2362
"54",54,2330
"55",55,2123
"56",56,2122
"57",57,2064
"58",58,2006
"59",59,2138
"60",60,2132
"61",61,2263
"62",62,2228
"63",63,2065
"64",64,2096
"65",65,1962
"66",66,1730
"67",67,1965
"68",68,1804
"69",69,2037
"70",70,2047
"71",71,2139
"72",72,2192
"73",73,2329
"74",74,2136
"75",75,2097
"76",76,1825
"77",77,1946
"78",78,2108
"79",79,2223
"80",80,2473
"81",81,2321
"82",82,2209
"83",83,2013
"84",84,2046
"85",85,2005
"86",86,1812
"87",87,1965
"88",88,2587
"89",89,2301
"90",90,2484
"91",91,2384
"92",92,2397
"93",93,2633
"94",94,2705
"95",95,2354
"96",96,2184
"97",97,1949
"98",98,1940
"99",99,2396
"100",100,2093
"101",101,2181
"102",102,1920
"103",103,1892
"104",104,1875
"105",105,2395
"106",106,2201
"107",107,2064
"108",108,2570
"109",109,2143
"110",110,2308
"111",111,2211
"112",112,2722
"113",113,2426
"114",114,2534
"115",115,2628
"116",116,2222
"117",117,2179
"118",118,2394
"119",119,2452
"120",120,2913
"121",121,2595
"122",122,2562
"123",123,2803
"124",124,2452
"125",125,2394
"126",126,2542
"127",127,2528
"128",128,2414
"129",129,2731
"130",130,2570
"131",131,2789
"132",132,2815
"133",133,2884
"134",134,2849
"135",135,2937
"136",136,3146
"137",137,2769
"138",138,3050
"139",139,2871
"140",140,2715
"141",141,2770
"142",142,3376
"143",143,2940
"144",144,2996
"145",145,3292
"146",146,3389
"147",147,2971
"148",148,3453
"149",149,3600
"150",150,3756
"151",151,3618
"152",152,3665
"153",153,3645
"154",154,3658
"155",155,3686
"156",156,3909
"157",157,3539
"158",158,3358
"159",159,3708
"160",160,3452
"161",161,3819
"162",162,3683
"163",163,3586
"164",164,3450
"165",165,3296
"166",166,3613
"167",167,3467
"168",168,3402
"169",169,3319
"170",170,3314
"171",171,3436
"172",172,3707
"173",173,3570
"174",174,3693
"175",175,3429
"176",176,3554
"177",177,3988
"178",178,3464
"179",179,3656
"180",180,3661
"181",181,3765
"182",182,3709
"183",183,3758
"184",184,3499
"185",185,3246
"186",186,3174
"187",187,3214
"188",188,3485
"189",189,3260
"190",190,3483
"191",191,3385
"192",192,3286
"193",193,3245
"194",194,3090
"195",195,3396
"196",196,3578
"197",197,3969
"198",198,3716
"199",199,3845
"200",200,4025
"201",201,3915
"202",202,4087
"203",203,4041
"204",204,4206
"205",205,4235
"206",206,3915
"207",207,4693
"208",208,4490
"209",209,4660
"210",210,5171
"211",211,4033
"212",212,4296
"213",213,3802
"214",214,4356
"215",215,4099
"216",216,4342
"217",217,4232
"218",218,4399
"219",219,3888
"220",220,4364
"221",221,4130
"222",222,4107
"223",223,4109
"224",224,4001
"225",225,4914
"226",226,4590
"227",227,4497
"228",228,4774
"229",229,4766
"230",230,4651
"231",231,4298
"232",232,3933
"233",233,4803
"234",234,4645
"235",235,4639
"236",236,4662
"237",237,5156
"238",238,4654
"239",239,5255
"240",240,4731
"241",241,3990
"242",242,4340
"243",243,4672
"244",244,4018
"245",245,4601
"246",246,4596
"247",247,4759
"248",248,4240
"249",249,4182
"250",250,3854
"251",251,4395
"252",252,4620
"253",253,5302
"254",254,4121
"255",255,3744
"256",256,3772
"257",257,3611
"258",258,3700
"259",259,3759
"260",260,4370
"261",261,4225
"262",262,3731
"263",263,3845
"264",264,3886
"265",265,3809
"266",266,3999
"267",267,3846
"268",268,3781
"269",269,3776
"270",270,3785
"271",271,4182
"272",272,3879
"273",273,4387
"274",274,4320
"275",275,4339
"276",276,4817
"277",277,4443
"278",278,4135
"279",279,4367
"280",280,4532
"281",281,4578
"282",282,5000
"283",283,4727
"284",284,4912
"285",285,4525
"286",286,4761
"287",287,4962
"288",288,4694
"289",289,5085
"290",290,4617
"291",291,4962
"292",292,4407
"293",293,4506
"294",294,4688
"295",295,5218
"296",296,4715
"297",297,4316
"298",298,4658
"299",299,4520
"300",300,5385
"301",301,3775
"302",302,3889
"303",303,3805
"304",304,3757
"305",305,3712
"306",306,3548
"307",307,3836
"308",308,3577
"309",309,3961
"310",310,3737
"311",311,3919
"312",312,4027
"313",313,4097
"314",314,3989
"315",315,4092
"316",316,4103
"317",317,4249
"318",318,4305
"319",319,4569
"320",320,4879
"321",321,4234
"322",322,4412
"323",323,4100
"324",324,4212
"325",325,4287
"326",326,4564
"327",327,4563
"328",328,4611
"329",329,4588
"330",330,4332
"331",331,4516
"332",332,4976
"333",333,4575
"334",334,4824
"335",335,4742
"336",336,4432
"337",337,4793
"338",338,5041
